Time	Channel C	Channel D
(ms)	(mV)	(mV)

1.91798395	91.42124939	53.03506470
1.91801595	91.51890564	52.22937393
1.91804795	91.72032928	53.13882828
1.91807995	90.51789856	52.93740463
1.91811195	91.62266541	52.83364487
1.91814395	91.42124939	52.93740463
1.91817595	91.62266541	52.93740463
1.91820795	91.21982574	52.83364487
1.91823995	91.62266541	53.13882828
1.91827195	91.21982574	52.63222122
1.91830395	91.82408905	53.13882828
1.91833595	91.82408905	52.43079758
1.91836795	91.92174530	52.53456116
1.91839995	91.51890564	53.34024811
1.91843195	91.51890564	52.83364487
1.91846395	91.42124939	52.53456116
1.91849595	91.62266541	52.93740463
1.91852795	91.72032928	52.02795410
1.91855995	90.92073822	52.33313751
1.91859195	91.62266541	51.93029404
1.91862395	91.62266541	52.13171768
1.91865595	92.42225647	52.13171768
1.91868795	91.62266541	52.13171768
1.91871995	91.82408905	52.33313751
1.91875195	91.72032928	51.82653427
1.91878395	91.92174530	52.22937393
1.91881595	91.92174530	51.32603073
1.91884795	91.21982574	52.13171768
1.91887995	91.72032928	51.72887039
1.91891195	91.82408905	51.93029404
1.91894395	92.02551270	52.02795410
1.91897595	92.02551270	52.02795410
1.91900795	91.92174530	52.13171768
1.91903995	91.32358551	52.02795410
1.91907195	91.21982574	51.52745056
1.91910395	91.82408905	51.93029404
1.91913595	92.32459259	52.22937393
1.91916795	91.82408905	51.12460709
1.91919995	91.82408905	51.82653427
1.91923195	91.82408905	50.92318344
1.91926395	92.12316895	51.42979050
1.91929595	92.52601624	52.13171768
1.91932795	92.12316895	51.22836685
1.91935995	91.92174530	50.31891632
1.91939195	92.02551270	51.32603073
1.91942395	92.72743988	51.42979050
1.91945595	91.92174530	51.62511063
1.91948795	92.22083282	51.32603073
1.91951995	92.52601624	51.12460709
1.91955195	92.12316895	50.82552719
1.91958395	92.62367249	50.82552719
1.91961595	92.22083282	50.22125626
1.91964795	92.82509613	50.92318344
1.91967995	92.62367249	50.22125626
1.91971195	93.12417603	50.42267990
1.91974395	92.82509613	50.62410355
1.91977595	92.52601624	50.52033997
1.91980795	92.32459259	50.92318344
1.91983995	92.62367249	51.12460709
1.91987195	92.02551270	51.32603073
1.91990395	92.62367249	50.72175980
1.91993595	92.62367249	50.52033997
1.91996795	92.32459259	51.22836685
1.91999995	92.62367249	51.02694702
1.92003195	92.32459259	50.42267990
1.92006395	92.52601624	50.72175980
1.92009595	92.82509613	50.22125626
1.92012795	93.02651978	49.91607285
1.92015995	92.52601624	50.11749649
1.92019195	93.22793579	49.81841278
1.92022395	93.02651978	49.91607285
1.92025595	92.92276001	49.81841278
1.92028795	93.02651978	50.11749649
1.92031995	92.62367249	49.91607285
1.92035195	92.62367249	50.31891632
1.92038395	93.22793579	49.81841278
1.92041595	93.32559967	49.71465302
1.92044795	93.02651978	49.21414948
1.92047995	93.42936707	49.41556931
1.92051195	93.12417603	49.81841278
1.92054395	93.22793579	49.61699295
1.92057595	93.52702332	50.11749649
1.92060795	93.12417603	49.31180573
1.92063995	93.22793579	49.81841278
1.92067195	93.02651978	49.61699295
1.92070395	93.12417603	50.72175980
1.92073595	93.72844696	49.51322937
1.92076795	93.42936707	49.81841278
1.92079995	93.22793579	49.71465302
1.92083195	93.02651978	49.61699295
1.92086395	93.52702332	50.01983643
1.92089595	92.62367249	49.91607285
1.92092795	92.82509613	49.51322937
1.92095995	93.92986298	48.50611877
1.92099195	93.32559967	49.21414948
1.92102395	92.82509613	49.51322937
1.92105595	93.52702332	49.31180573
1.92108795	93.32559967	48.70754242
1.92111995	93.42936707	49.71465302
1.92115195	93.72844696	49.21414948
1.92118395	93.22793579	48.90896225
1.92121595	93.92986298	49.31180573
1.92124795	93.72844696	49.11038208
1.92127995	93.52702332	48.70754242
1.92131195	93.42936707	48.20703888
1.92134395	93.52702332	48.70754242
1.92137595	94.02752686	48.50611877
1.92140795	93.72844696	49.11038208
1.92143995	93.92986298	48.81130219
1.92147195	93.82610321	48.50611877
1.92150395	93.92986298	49.21414948
1.92153595	94.32660675	48.60987854
1.92156795	93.92986298	48.50611877
1.92159995	93.92986298	48.50611877
1.92163195	93.82610321	49.01272583
1.92166395	93.62467957	48.70754242
1.92169595	94.43037415	48.60987854
1.92172795	94.52803040	48.40846252
1.92175995	94.12518311	48.10327530
1.92179195	94.52803040	49.11038208
1.92182395	94.02752686	48.00561523
1.92185595	94.12518311	48.30469513
1.92188795	93.92986298	48.30469513
1.92191995	94.32660675	48.90896225
1.92195195	94.02752686	48.90896225
1.92198395	93.92986298	48.30469513
1.92201595	94.22895050	48.60987854
1.92204795	94.22895050	48.10327530
1.92207995	94.43037415	47.80419159
1.92211195	93.92986298	47.90185165
1.92214395	94.32660675	47.80419159
1.92217595	94.02752686	48.10327530
1.92220795	94.72945404	47.70042801
1.92223995	94.63179016	47.60276794
1.92227195	94.63179016	47.60276794
1.92230395	94.82711029	47.40134811
1.92233595	95.13229370	47.09616470
1.92236795	94.72945404	47.80419159
1.92239995	94.72945404	48.50611877
1.92243195	93.62467957	47.90185165
1.92246395	94.82711029	47.60276794
1.92249595	94.43037415	48.10327530
1.92252795	93.72844696	47.60276794
1.92255995	94.82711029	46.89474106
1.92259195	95.02853394	47.09616470
1.92262395	94.72945404	48.10327530
1.92265595	94.52803040	47.40134811
1.92268795	94.63179016	47.29758835
1.92271995	94.22895050	47.19992447
1.92275195	94.82711029	47.70042801
1.92278395	94.93087769	46.99850464
1.92281595	94.32660675	47.60276794
1.92284795	94.82711029	46.59566116
1.92287995	95.43137360	47.40134811
1.92291195	94.72945404	47.09616470
1.92294395	94.72945404	47.29758835
1.92297595	95.22995758	46.99850464
1.92300795	94.93087769	46.79708099
1.92303995	95.13229370	46.99850464
1.92307195	95.13229370	46.79708099
1.92310395	95.02853394	46.59566116
1.92313595	95.33371735	46.39423752
1.92316795	95.02853394	46.39423752
1.92319995	95.22995758	46.69942474
1.92323195	95.33371735	46.59566116
1.92326395	95.22995758	46.59566116
1.92329595	95.33371735	46.79708099
1.92332795	95.52903748	46.69942474
1.92335995	95.73045349	46.19281387
1.92339195	95.83422089	46.49800110
1.92342395	95.22995758	46.69942474
1.92345595	94.72945404	46.49800110
1.92348795	94.93087769	46.89474106
1.92351995	95.73045349	46.19281387
1.92355195	94.82711029	46.39423752
1.92358395	95.33371735	46.09515762
1.92361595	96.33472443	45.69231033
1.92364795	95.22995758	46.49800110
1.92367995	95.73045349	46.19281387
1.92371195	95.93188477	45.78997040
1.92374395	95.52903748	45.78997040
1.92377595	95.93188477	45.99139023
1.92380795	95.33371735	45.58855057
1.92383995	96.13330078	45.89373398
1.92387195	95.83422089	45.89373398
1.92390395	95.52903748	45.99139023
1.92393595	95.73045349	44.88662338
1.92396795	95.83422089	45.28947067
1.92399995	96.13330078	45.58855057
1.92403195	96.33472443	45.78997040
1.92406395	95.22995758	45.38712692
1.92409595	96.33472443	45.49088669
1.92412795	96.23096466	44.68519974
1.92415995	96.33472443	45.78997040
1.92419195	95.93188477	45.49088669
1.92422395	96.43238068	45.58855057
1.92425595	95.83422089	45.58855057
1.92428795	96.33472443	45.28947067
1.92431995	95.52903748	45.38712692
1.92435195	96.23096466	45.28947067
1.92438395	95.93188477	44.38001251
1.92441595	96.23096466	45.28947067
1.92444795	96.73146057	45.28947067
1.92447995	96.03564453	44.98428345
1.92451195	96.23096466	44.78285980
1.92454395	96.73146057	44.17859650
1.92457595	96.33472443	45.18570328
1.92460795	96.03564453	45.08804703
1.92463995	96.23096466	44.78285980
1.92467195	96.13330078	45.08804703
1.92470395	96.33472443	44.88662338
1.92473595	96.43238068	44.88662338
1.92476795	96.33472443	45.28947067
1.92479995	97.03665161	44.48377991
1.92483195	95.73045349	44.38001251
1.92486395	96.73146057	43.97717285
1.92489595	96.13330078	44.88662338
1.92492795	96.53614807	44.48377991
1.92495995	96.63381195	44.17859650
1.92499195	95.52903748	44.68519974
1.92502395	95.93188477	45.18570328
1.92505595	96.63381195	44.98428345
1.92508795	97.13430786	44.28235626
1.92511995	96.13330078	44.38001251
1.92515195	96.13330078	44.38001251
1.92518395	96.43238068	44.58143616
1.92521595	96.63381195	44.38001251
1.92524795	96.43238068	43.87951279
1.92527995	96.13330078	44.08093262
1.92531195	96.63381195	43.87951279
1.92534395	97.13430786	44.17859650
1.92537595	96.43238068	43.67808914
1.92540795	97.63481903	43.37290573
1.92543995	97.03665161	43.77574921
1.92547195	96.93289185	43.47666931
1.92550395	96.23096466	44.08093262
1.92553595	97.03665161	44.08093262
1.92556795	96.63381195	43.77574921
1.92559995	96.83522797	44.08093262
1.92563195	96.83522797	43.57432556
1.92566395	97.13430786	43.27524567
1.92569595	96.83522797	43.87951279
1.92572795	97.23807526	43.27524567
1.92575995	96.63381195	43.27524567
1.92579195	97.13430786	43.27524567
1.92582395	97.23807526	43.27524567
1.92585595	97.13430786	43.57432556
1.92588795	96.83522797	44.08093262
1.92591995	97.03665161	44.17859650
1.92595195	97.23807526	43.27524567
1.92598395	97.33573151	42.67097855
1.92601595	97.43338776	42.87239838
1.92604795	96.73146057	43.07382202
1.92607995	97.03665161	42.36579514
1.92611195	97.43338776	43.37290573
1.92614395	97.33573151	42.76863861
1.92617595	97.63481903	43.07382202
1.92620795	97.23807526	42.76863861
1.92623995	96.93289185	43.37290573
1.92627195	97.63481903	42.87239838
1.92630395	97.63481903	42.87239838
1.92633595	97.53715515	42.67097855
1.92636795	97.33573151	42.67097855
1.92639995	96.63381195	43.07382202
1.92643195	97.33573151	42.67097855
1.92646395	98.03765869	43.17148209
1.92649595	97.73857880	42.87239838
1.92652795	97.33573151	42.06671143
1.92655995	97.43338776	42.36579514
1.92659195	97.43338776	42.36579514
1.92662395	97.13430786	42.06671143
1.92665595	97.83623505	42.67097855
1.92668795	97.33573151	42.46955872
1.92671995	97.94000244	42.46955872
1.92675195	97.83623505	41.86529160
1.92678395	97.83623505	41.86529160
1.92681595	97.73857880	42.26813507
1.92684795	97.43338776	41.76763153
1.92687995	98.13531494	41.66386795
1.92691195	97.63481903	41.66386795
1.92694395	97.33573151	42.16437149
1.92697595	97.43338776	42.26813507
1.92700795	98.13531494	41.36478806
1.92703995	97.83623505	41.66386795
1.92707195	97.63481903	41.26102066
1.92710395	97.63481903	41.56620789
1.92713595	97.83623505	41.86529160
1.92716795	97.83623505	41.86529160
1.92719995	97.83623505	41.26102066
1.92723195	97.94000244	41.56620789
1.92726395	97.43338776	41.36478806
1.92729595	98.03765869	41.66386795
1.92732795	97.43338776	41.66386795
1.92735995	97.94000244	41.56620789
1.92739195	97.83623505	40.96194077
1.92742395	98.33674622	40.96194077
1.92745595	97.94000244	41.05960464
1.92748795	97.03665161	41.76763153
1.92751995	98.23908234	41.16336441
1.92755195	97.43338776	41.16336441
1.92758395	98.73957825	40.85818100
1.92761595	98.03765869	40.76052094
1.92764795	97.94000244	40.96194077
1.92767995	98.03765869	41.05960464
1.92771195	98.13531494	40.65675735
1.92774395	98.33674622	41.05960464
1.92777595	98.94100952	40.65675735
1.92780795	98.44049835	40.65675735
1.92783995	98.23908234	40.45533371
1.92787195	99.34384918	40.05249023
1.92790395	98.23908234	40.05249023
1.92793595	98.73957825	40.85818100
1.92796795	99.03865814	40.05249023
1.92799995	98.44049835	40.55910110
1.92803195	98.53816223	40.55910110
1.92806395	98.64192963	40.55910110
1.92809595	98.13531494	40.05249023
1.92812795	98.64192963	40.45533371
1.92815995	98.83724213	40.15625381
1.92819195	98.94100952	39.85107040
1.92822395	99.03865814	39.04537964
1.92825595	99.24008942	40.25391388
1.92828795	98.64192963	39.95483017
1.92831995	98.44049835	40.05249023
1.92835195	99.03865814	39.44822693
1.92838395	99.24008942	39.44822693
1.92841595	98.83724213	39.44822693
1.92844795	98.73957825	39.75341034
1.92847995	98.53816223	39.85107040
1.92851195	98.53816223	39.95483017
1.92854395	98.53816223	39.55198669
1.92857595	98.94100952	39.55198669
1.92860795	99.24008942	39.04537964
1.92863995	98.64192963	39.24680328
1.92867195	98.44049835	39.04537964
1.92870395	98.94100952	39.14914322
1.92873595	99.14242554	39.44822693
1.92876795	98.53816223	39.35056686
1.92879995	99.44150543	39.44822693
1.92883195	99.03865814	39.14914322
1.92886395	99.34384918	38.54487610
1.92889595	98.64192963	38.94771957
1.92892795	99.34384918	38.94771957
1.92895995	98.64192963	39.14914322
1.92899195	98.73957825	39.24680328
1.92902395	99.03865814	39.24680328
1.92905595	98.94100952	38.94771957
1.92908795	98.94100952	38.64253616
1.92911995	99.44150543	39.04537964
1.92915195	99.74058533	38.74629974
1.92918395	99.44150543	39.24680328
1.92921595	99.53916931	38.94771957
1.92924795	98.94100952	39.14914322
1.92927995	99.34384918	38.54487610
1.92931195	99.34384918	38.44111633
1.92934395	99.44150543	38.44111633
1.92937595	98.73957825	39.04537964
1.92940795	98.94100952	39.04537964
1.92943995	99.24008942	38.94771957
1.92947195	99.44150543	38.64253616
1.92950395	99.74058533	38.23969269
1.92953595	99.24008942	37.94061279
1.92956795	99.34384918	38.23969269
1.92959995	99.03865814	38.54487610
1.92963195	99.14242554	37.94061279
1.92966395	98.83724213	38.03826904
1.92969595	99.34384918	38.14203262
1.92972795	99.64293671	37.63542557
1.92975995	99.44150543	37.73918915
1.92979195	99.14242554	37.53776550
1.92982395	99.24008942	37.63542557
1.92985595	99.14242554	37.94061279
1.92988795	99.64293671	37.44010925
1.92991995	99.34384918	37.03726196
1.92995195	99.94201660	37.03726196
1.92998395	100.24109650	37.83684921
1.93001595	99.14242554	37.63542557
1.93004795	99.03865814	37.13492203
1.93007995	99.14242554	37.23868561
1.93011195	99.44150543	36.93349838
1.93014395	99.64293671	37.03726196
1.93017595	100.14343262	37.44010925
1.93020795	99.64293671	37.33634186
1.93023995	100.34486389	37.13492203
1.93027195	99.64293671	37.94061279
1.93030395	99.44150543	37.44010925
1.93033595	99.44150543	37.33634186
1.93036795	99.64293671	37.33634186
1.93039995	99.64293671	36.83583832
1.93043195	100.03967285	36.83583832
1.93046395	100.03967285	37.44010925
1.93049595	99.34384918	36.93349838
1.93052795	99.44150543	36.43299484
1.93055995	99.53916931	36.73207855
1.93059195	99.94201660	36.53065491
1.93062395	99.53916931	37.23868561
1.93065595	99.74058533	36.53065491
1.93068795	100.24109650	36.23157501
1.93071995	99.84435272	36.73207855
1.93075195	99.94201660	36.43299484
1.93078395	99.84435272	36.73207855
1.93081595	100.64394379	36.63441849
1.93084795	99.53916931	36.32923508
1.93087995	99.64293671	36.12781143
1.93091195	99.84435272	35.92638779
1.93094395	99.74058533	36.53065491
1.93097595	99.84435272	35.82873154
1.93100795	99.74058533	35.82873154
1.93103995	100.14343262	36.83583832
1.93107195	100.34486389	35.12070084
1.93110395	99.74058533	35.92638779
1.93113595	100.14343262	36.03015137
1.93116795	100.24109650	35.32212448
1.93119995	100.14343262	36.23157501
1.93123195	100.14343262	35.62730789
1.93126395	99.64293671	35.72496414
1.93129595	100.44251251	35.52354431
1.93132795	100.03967285	35.72496414
1.93135995	100.44251251	34.62019730
1.93139195	100.03967285	35.12070084
1.93142395	100.84535980	35.12070084
1.93145595	99.84435272	35.32212448
1.93148795	99.74058533	35.52354431
1.93151995	99.94201660	35.72496414
1.93155195	99.74058533	35.02304077
1.93158395	100.03967285	34.71785736
1.93161595	100.74160004	35.22446060
1.93164795	99.74058533	35.22446060
1.93167995	100.54627991	35.32212448
1.93171195	99.94201660	34.62019730
1.93174395	100.64394379	34.91927719
1.93177595	100.24109650	35.02304077
1.93180795	100.84535980	34.62019730
1.93183995	100.14343262	33.91217041
1.93187195	101.04677582	35.22446060
1.93190395	99.84435272	34.51643372
1.93193595	100.34486389	34.21735001
1.93196795	100.44251251	35.62730789
1.93199995	100.24109650	35.22446060
1.93203195	100.64394379	34.62019730
1.93206395	100.34486389	34.41877365
1.93209595	100.14343262	34.62019730
1.93212795	100.44251251	33.91217041
1.93215995	100.44251251	33.81450653
1.93219195	100.94302368	33.71074677
1.93222395	100.34486389	34.62019730
1.93225595	100.84535980	34.31501007
1.93228795	100.44251251	33.91217041
1.93231995	100.84535980	33.91217041
1.93235195	100.44251251	33.30789948
1.93238395	100.84535980	34.41877365
1.93241595	100.24109650	33.81450653
1.93244795	100.24109650	34.01593018
1.93247995	100.74160004	33.91217041
1.93251195	101.14443970	33.81450653
1.93254395	101.04677582	33.71074677
1.93257595	100.74160004	33.91217041
1.93260795	100.14343262	33.21024323
1.93263995	100.64394379	33.50932312
1.93267195	101.14443970	33.61308670
1.93270395	101.34587097	33.41166306
1.93273595	101.04677582	32.90505600
1.93276795	100.74160004	33.50932312
1.93279995	100.54627991	33.41166306
1.93283195	101.34587097	33.21024323
1.93286395	101.34587097	33.10647964
1.93289595	100.84535980	33.71074677
1.93292795	100.54627991	33.10647964
1.93295995	100.64394379	32.50831604
1.93299195	100.64394379	32.80739594
1.93302395	100.44251251	32.90505600
1.93305595	100.44251251	33.61308670
1.93308795	101.04677582	33.21024323
1.93311995	101.14443970	33.50932312
1.93315195	100.64394379	32.70973969
1.93318395	101.14443970	32.80739594
1.93321595	101.04677582	32.00170898
1.93324795	101.14443970	32.90505600
1.93327995	101.14443970	33.00881958
1.93331195	101.24820709	33.50932312
1.93334395	101.04677582	32.30689240
1.93337595	100.84535980	31.90405083
1.93340795	101.24820709	32.10546875
1.93343995	100.94302368	32.60597229
1.93347195	101.34587097	32.30689240
1.93350395	101.84636688	32.80739594
1.93353595	100.94302368	32.40455246
1.93356795	101.04677582	32.60597229
1.93359995	101.24820709	32.50831604
1.93363195	101.74870300	31.50120544
1.93366395	101.14443970	32.10546875
1.93369595	101.14443970	32.30689240
1.93372795	101.24820709	32.60597229
1.93375995	100.94302368	31.39744186
1.93379195	101.04677582	32.00170898
1.93382395	101.04677582	32.40455246
1.93385595	101.24820709	31.80028725
1.93388795	100.74160004	31.50120544
1.93391995	101.95013428	31.70262909
1.93395195	101.34587097	31.29978371
1.93398395	101.64495087	32.00170898
1.93401595	101.14443970	31.70262909
1.93404795	101.14443970	31.09836006
1.93407995	101.24820709	31.80028725
1.93411195	100.84535980	31.09836006
1.93414395	101.74870300	31.19602013
1.93417595	101.14443970	31.50120544
1.93420795	101.54728699	31.50120544
1.93423995	101.14443970	30.99459839
1.93427195	101.04677582	31.19602013
1.93430395	101.24820709	31.70262909
1.93433595	101.84636688	30.99459839
1.93436795	101.04677582	31.50120544
1.93439995	101.44351959	31.59886360
1.93443195	101.44351959	31.09836006
1.93446395	101.74870300	31.09836006
1.93449595	101.84636688	31.09836006
1.93452795	102.14544678	31.19602013
1.93455995	101.64495087	31.19602013
1.93459195	101.24820709	30.39033127
1.93462395	101.84636688	30.59175491
1.93465595	102.14544678	30.49409485
1.93468795	101.54728699	30.69551659
1.93471995	102.14544678	30.49409485
1.93475195	101.14443970	30.69551659
1.93478395	101.84636688	30.79317474
1.93481595	101.64495087	30.79317474
1.93484795	101.84636688	31.09836006
1.93487995	101.54728699	30.09124947
1.93491195	101.95013428	30.39033127
1.93494395	101.95013428	29.88982773
1.93497595	101.84636688	30.49409485
1.93500795	101.84636688	30.49409485
1.93503995	101.74870300	29.78606606
1.93507195	101.84636688	30.29267120
1.93510395	102.24921417	29.68840408
1.93513595	101.84636688	30.79317474
1.93516795	101.54728699	30.39033127
1.93519995	101.84636688	30.39033127
1.93523195	102.04779053	29.68840408
1.93526395	101.84636688	29.98748589
1.93529595	101.64495087	29.68840408
1.93532795	101.74870300	29.98748589
1.93535995	101.95013428	29.98748589
1.93539195	102.04779053	29.38322067
1.93542395	102.24921417	29.38322067
1.93545595	102.14544678	29.88982773
1.93548795	102.24921417	29.78606606
1.93551995	102.04779053	29.48698425
1.93555195	102.45063019	29.68840408
1.93558395	102.14544678	29.78606606
1.93561595	102.04779053	29.48698425
1.93564795	102.34687042	29.98748589
1.93567995	102.65206146	29.78606606
1.93571195	102.24921417	29.38322067
1.93574395	101.95013428	29.68840408
1.93577595	102.45063019	28.88271523
1.93580795	101.64495087	29.48698425
1.93583995	102.24921417	28.68129539
1.93587195	102.04779053	28.47987175
1.93590395	102.24921417	29.28556061
1.93593595	102.65206146	28.98037720
1.93596795	102.34687042	29.18179893
1.93599995	102.14544678	29.28556061
1.93603195	102.34687042	28.98037720
1.93606395	102.74971771	29.18179893
1.93609595	102.54829407	29.18179893
1.93612795	103.15255737	29.08413887
1.93615995	102.45063019	29.58464241
1.93619195	103.45163727	28.98037720
1.93622395	102.45063019	28.27845001
1.93625595	102.84737396	28.57753181
1.93628795	102.45063019	28.77895355
1.93631995	102.54829407	28.77895355
1.93635195	102.04779053	28.57753181
1.93638395	103.04879761	28.68129539
1.93641595	102.24921417	28.77895355
1.93644795	102.45063019	28.47987175
1.93647995	102.84737396	28.37611008
1.93651195	102.65206146	28.07702827
1.93654395	103.04879761	28.17468643
1.93657595	102.95114136	28.27845001
1.93660795	102.45063019	28.57753181
1.93663995	103.15255737	28.17468643
1.93667195	102.54829407	28.17468643
1.93670395	102.04779053	27.57652473
1.93673595	102.95114136	27.87560654
1.93676795	103.04879761	27.67418289
1.93679995	102.95114136	27.87560654
1.93683195	102.84737396	27.77794838
1.93686395	102.65206146	26.97225952
1.93689595	102.84737396	27.87560654
1.93692795	102.84737396	28.07702827
1.93695995	103.15255737	27.47276306
1.93699195	103.45163727	28.17468643
1.93702395	102.95114136	27.97936821
1.93705595	102.65206146	27.17367935
1.93708795	103.25022125	27.17367935
1.93711995	102.45063019	27.27133942
1.93715195	103.15255737	28.07702827
1.93718395	102.84737396	27.06991768
1.93721595	103.25022125	27.47276306
1.93724795	102.54829407	27.67418289
1.93727995	103.15255737	27.57652473
1.93731195	102.84737396	27.27133942
1.93734395	103.15255737	26.97225952
1.93737595	103.04879761	27.37510300
1.93740795	103.34787750	26.77083588
1.93743995	103.85448456	26.97225952
1.93747195	103.85448456	26.66707420
1.93750395	102.74971771	26.66707420
1.93753595	102.95114136	27.67418289
1.93756795	102.95114136	27.47276306
1.93759995	103.34787750	27.77794838
1.93763195	102.95114136	26.56941414
1.93766395	103.54930115	26.06280708
1.93769595	103.75072479	26.66707420
1.93772795	102.84737396	26.56941414
1.93775995	103.34787750	26.97225952
1.93779195	103.04879761	26.26422882
1.93782395	103.04879761	27.27133942
1.93785595	103.65306854	26.46565056
1.93788795	103.54930115	26.66707420
1.93791995	103.95214844	25.76372528
1.93795195	103.15255737	26.66707420
1.93798395	103.54930115	26.26422882
1.93801595	103.34787750	27.37510300
1.93804795	103.54930115	26.56941414
1.93807995	103.65306854	26.86849403
1.93811195	103.95214844	27.47276306
1.93814395	103.54930115	26.16656876
1.93817595	103.75072479	25.86138535
1.93820795	103.15255737	25.76372528
1.93823995	103.54930115	25.56230354
1.93827195	103.65306854	25.86138535
1.93830395	103.85448456	25.76372528
1.93833595	103.65306854	26.26422882
1.93836795	103.85448456	25.45854187
1.93839995	104.04980469	25.56230354
1.93843195	103.45163727	25.96514702
1.93846395	103.34787750	25.56230354
1.93849595	103.54930115	25.45854187
1.93852795	103.85448456	25.45854187
1.93855995	104.04980469	25.36087990
1.93859195	103.85448456	25.15945816
1.93862395	103.54930115	25.76372528
1.93865595	103.65306854	25.36087990
1.93868795	103.95214844	25.96514702
1.93871995	103.65306854	25.15945816
1.93875195	104.15356445	24.85427284
1.93878395	104.15356445	24.35377121
1.93881595	104.35498810	25.15945816
1.93884795	104.15356445	25.15945816
1.93887995	103.65306854	24.85427284
1.93891195	103.95214844	24.85427284
1.93894395	104.04980469	25.56230354
1.93897595	104.15356445	25.36087990
1.93900795	103.85448456	25.36087990
1.93903995	104.75173187	24.75661469
1.93907195	103.25022125	24.35377121
1.93910395	104.35498810	24.65285301
1.93913595	103.65306854	24.35377121
1.93916795	103.85448456	24.75661469
1.93919995	104.25122833	24.35377121
1.93923195	104.04980469	24.45142937
1.93926395	104.45265198	24.95803642
1.93929595	103.85448456	24.75661469
1.93932795	104.25122833	24.75661469
1.93935995	104.04980469	24.15234756
1.93939195	103.85448456	24.45142937
1.93942395	104.35498810	24.35377121
1.93945595	104.55641174	24.75661469
1.93948795	103.95214844	23.74950218
1.93951995	104.35498810	23.95092583
1.93955195	104.55641174	23.14523697
1.93958395	104.25122833	23.44431686
1.93961595	104.04980469	24.04858589
1.93964795	104.04980469	23.95092583
1.93967995	104.04980469	24.25000763
1.93971195	103.75072479	23.44431686
1.93974395	104.85549164	24.15234756
1.93977595	104.35498810	23.24900055
1.93980795	104.15356445	23.84716225
1.93983995	104.04980469	24.75661469
1.93987195	104.04980469	24.15234756
1.93990395	104.45265198	23.44431686
1.93993595	104.15356445	23.95092583
1.93996795	104.55641174	23.24900055
1.93999995	104.35498810	24.25000763
1.94003195	104.65406799	23.74950218
1.94006395	104.95315552	23.84716225
1.94009595	104.75173187	24.04858589
1.94012795	104.45265198	23.34665871
1.94015995	104.55641174	23.54808235
1.94019195	104.75173187	23.74950218
1.94022395	104.55641174	23.54808235
1.94025595	104.04980469	22.84615517
1.94028795	104.25122833	22.94381523
1.94031995	104.65406799	22.84615517
1.94035195	104.15356445	23.44431686
1.94038395	104.85549164	23.84716225
1.94041595	103.85448456	23.34665871
1.94044795	104.85549164	22.94381523
1.94047995	104.95315552	22.74239349
1.94051195	104.55641174	22.64473534
1.94054395	104.55641174	22.74239349
1.94057595	104.15356445	23.34665871
1.94060795	104.85549164	23.04757881
1.94063995	104.45265198	22.44331169
1.94067195	104.85549164	22.84615517
1.94070395	104.65406799	22.44331169
1.94073595	105.15457153	22.54096985
1.94076795	105.25833893	22.24188995
1.94079995	104.75173187	22.54096985
1.94083195	104.95315552	22.04046631
1.94086395	104.25122833	22.64473534
1.94089595	104.35498810	22.33955002
1.94092795	104.45265198	22.13812637
1.94095995	104.85549164	22.04046631
1.94099195	104.85549164	22.24188995
1.94102395	104.55641174	22.74239349
1.94105595	104.95315552	21.93670464
1.94108795	105.15457153	21.93670464
1.94111995	105.35599518	21.83904457
1.94115195	104.85549164	21.83904457
1.94118395	104.85549164	22.13812637
1.94121595	104.95315552	21.93670464
1.94124795	105.05691528	22.13812637
1.94127995	104.55641174	22.04046631
1.94131195	105.05691528	21.73528099
1.94134395	105.35599518	22.04046631
1.94137595	105.15457153	21.73528099
1.94140795	104.85549164	21.83904457
1.94143995	104.65406799	21.43619919
1.94147195	104.45265198	21.53386116
1.94150395	105.35599518	21.13101578
1.94153595	105.15457153	20.83193398
1.94156795	104.65406799	21.23477936
1.94159995	104.65406799	21.13101578
1.94163195	104.85549164	21.33243752
1.94166395	105.65507507	20.63051033
1.94169595	105.45365906	21.33243752
1.94172795	104.55641174	20.72817230
1.94175995	104.95315552	20.83193398
1.94179195	105.05691528	20.32532692
1.94182395	105.65507507	20.52674866
1.94185595	105.15457153	20.83193398
1.94188795	105.35599518	21.53386116
1.94191995	104.85549164	20.12390518
1.94195195	104.35498810	20.92959404
1.94198395	105.25833893	20.32532692
1.94201595	104.95315552	20.92959404
1.94204795	105.05691528	20.72817230
1.94207995	104.85549164	20.42909050
1.94211195	104.75173187	21.23477936
1.94214395	105.55741882	20.72817230
1.94217595	104.55641174	20.12390518
1.94220795	105.35599518	20.72817230
1.94223995	105.65507507	20.52674866
1.94227195	105.35599518	19.82482338
1.94230395	105.05691528	19.92248344
1.94233595	105.55741882	20.52674866
1.94236795	105.25833893	20.42909050
1.94239995	104.85549164	20.42909050
1.94243195	105.75884247	20.02624512
1.94246395	105.55741882	20.42909050
1.94249595	105.65507507	20.12390518
1.94252795	105.75884247	19.42197800
1.94255995	104.65406799	20.32532692
1.94259195	105.15457153	19.72105980
1.94262395	105.45365906	20.12390518
1.94265595	105.25833893	19.92248344
1.94268795	105.65507507	20.12390518
1.94271995	105.35599518	19.62340164
1.94275195	105.25833893	19.72105980
1.94278395	105.55741882	19.51963806
