C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_sonnet_new.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-2D_sonnet_new
12.78,-0.0739505
12.8,-0.0738464
12.82,-0.0737423
12.84,-0.0736384
12.86,-0.0735346
12.88,-0.0734309
12.9,-0.0733275
12.92,-0.0732242
12.94,-0.0731212
12.96,-0.0730184
12.98,-0.0729158
13,-0.0728136
13.02,-0.0727116
13.04,-0.07261
13.06,-0.0725087
13.08,-0.0724078
13.1,-0.0723072
13.12,-0.0722071
13.14,-0.0721074
13.16,-0.0720081
13.18,-0.0719093
13.2,-0.0718109
13.22,-0.0717131
13.24,-0.0716158
13.26,-0.0715191
13.28,-0.0714229
13.3,-0.0713273
13.32,-0.0712324
13.34,-0.0711381
13.36,-0.0710444
13.38,-0.0709514
13.4,-0.0708591
13.42,-0.0707675
13.44,-0.0706767
13.46,-0.0705866
13.48,-0.0704974
13.5,-0.0704089
13.52,-0.0703213
13.54,-0.0702345
13.56,-0.0701486
13.58,-0.0700636
13.6,-0.0699795
13.62,-0.0698963
13.64,-0.0698142
13.66,-0.069733
13.68,-0.0696528
13.7,-0.0695736
13.72,-0.0694955
13.74,-0.0694184
13.76,-0.0693425
13.78,-0.0692676
13.8,-0.0691939
13.82,-0.0691214
13.84,-0.06905
13.86,-0.0689799
13.88,-0.068911
13.9,-0.0688433
13.92,-0.0687768
13.94,-0.0687117
13.96,-0.0686479
13.98,-0.0685854
14,-0.0685242
14.02,-0.0684645
14.04,-0.0684061
14.06,-0.0683491
14.08,-0.0682936
14.1,-0.0682395
14.12,-0.0681869
14.14,-0.0681358
14.16,-0.0680862
14.18,-0.0680381
14.2,-0.0679916
14.22,-0.0679466
14.24,-0.0679033
14.26,-0.0678616
14.28,-0.0678215
14.3,-0.067783
14.32,-0.0677462
14.34,-0.0677112
14.36,-0.0676778
14.38,-0.0676461
14.4,-0.0676162
14.42,-0.067588
14.44,-0.0675617
14.46,-0.0675371
14.48,-0.0675143
14.5,-0.0674934
14.52,-0.0674743
14.54,-0.0674571
14.56,-0.0674417
14.58,-0.0674283
14.6,-0.0674168
14.62,-0.0674072
14.64,-0.0673995
14.66,-0.0673938
14.68,-0.0673901
14.7,-0.0673884
14.72,-0.0673887
14.74,-0.067391
14.76,-0.0673953
14.78,-0.0674017
14.8,-0.0674102
14.82,-0.0674207
14.84,-0.0674334
14.86,-0.0674481
14.88,-0.0674649
14.9,-0.0674839
14.92,-0.067505
14.94,-0.0675283
14.96,-0.0675537
14.98,-0.0675813
15,-0.0676111
15.02,-0.0676431
15.04,-0.0676773
15.06,-0.0677138
15.08,-0.0677525
15.1,-0.0677934
15.12,-0.0678365
15.14,-0.0678819
15.16,-0.0679296
15.18,-0.0679796
15.2,-0.0680319
15.22,-0.0680864
15.24,-0.0681433
15.26,-0.0682025
15.28,-0.068264
15.3,-0.0683278
15.32,-0.068394
15.34,-0.0684625
15.36,-0.0685333
15.38,-0.0686065
15.4,-0.0686821
15.42,-0.06876
15.44,-0.0688403
15.46,-0.068923
15.48,-0.0690081
15.5,-0.0690956
15.52,-0.0691854
15.54,-0.0692776
15.56,-0.0693723
15.58,-0.0694693
15.6,-0.0695688
15.62,-0.0696707
15.64,-0.0697749
15.66,-0.0698816
15.68,-0.0699907
15.7,-0.0701023
15.72,-0.0702162
15.74,-0.0703325
15.76,-0.0704513
15.78,-0.0705723
15.8,-0.0706957
15.82,-0.0708213
15.84,-0.0709492
15.86,-0.0710793
15.88,-0.0712118
15.9,-0.0713465
15.92,-0.0714835
15.94,-0.0716227
15.96,-0.0717641
15.98,-0.0719079
16,-0.0720538
16.02,-0.0722019
16.04,-0.0723523
16.06,-0.0725049
16.08,-0.0726597
16.1,-0.0728166
16.12,-0.0729758
16.14,-0.0731371
16.16,-0.0733005
16.18,-0.0734662
16.2,-0.0736339
16.22,-0.0738038
16.24,-0.0739758
16.26,-0.0741499
16.28,-0.0743261
16.3,-0.0745044
16.32,-0.0746848
16.34,-0.0748672
16.36,-0.0750517
16.38,-0.0752382
16.4,-0.0754267
16.42,-0.0756173
16.44,-0.0758098
16.46,-0.0760044
16.48,-0.0762009
16.5,-0.0763994
16.52,-0.0765998
16.54,-0.0768021
16.56,-0.0770064
16.58,-0.0772126
16.6,-0.0774207
16.62,-0.0776306
16.64,-0.0778425
16.66,-0.0780562
16.68,-0.0782717
16.7,-0.0784891
16.72,-0.0787083
16.74,-0.0789292
16.76,-0.079152
16.78,-0.0793766
16.8,-0.0796029
16.82,-0.0798309
16.84,-0.0800607
16.86,-0.0802923
16.88,-0.0805255
16.9,-0.0807605
16.92,-0.0809971
16.94,-0.0812355
16.96,-0.0814755
16.98,-0.0817171
17,-0.0819603
C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_sonnet_new.son DE_EMBEDDED Lk=8.0
FREQUENCY (GHz), DB[S21]-2D_sonnet_new
5,-0.0371088
5.02,-0.0372787
5.04,-0.0374492
5.06,-0.0376204
5.08,-0.0377922
5.1,-0.0379646
5.12,-0.0381374
5.14,-0.0383107
5.16,-0.0384843
5.18,-0.0386583
5.2,-0.0388325
5.22,-0.039007
5.24,-0.0391816
5.26,-0.0393564
5.28,-0.0395313
5.3,-0.0397063
5.32,-0.0398813
5.34,-0.0400562
5.36,-0.040231
5.38,-0.0404059
5.4,-0.0405806
5.42,-0.0407551
5.44,-0.0409295
5.46,-0.0411036
5.48,-0.0412774
5.5,-0.041451
5.52,-0.0416243
5.54,-0.0417972
5.56,-0.0419698
5.58,-0.042142
5.6,-0.0423138
5.62,-0.0424852
5.64,-0.0426561
5.66,-0.0428266
5.68,-0.0429966
5.7,-0.0431661
5.72,-0.043335
5.74,-0.0435035
5.76,-0.0436713
5.78,-0.0438387
5.8,-0.0440054
5.82,-0.0441716
5.84,-0.0443371
5.86,-0.0445021
5.88,-0.0446664
5.9,-0.0448301
5.92,-0.0449932
5.94,-0.0451556
5.96,-0.0453173
5.98,-0.0454784
6,-0.0456389
6.02,-0.0457986
6.04,-0.0459577
6.06,-0.0461161
6.08,-0.0462738
6.1,-0.0464308
6.12,-0.0465871
6.14,-0.0467428
6.16,-0.0468977
6.18,-0.0470519
6.2,-0.0472055
6.22,-0.0473583
6.24,-0.0475105
6.26,-0.0476619
6.28,-0.0478126
6.3,-0.0479627
6.32,-0.048112
6.34,-0.0482606
6.36,-0.0484086
6.38,-0.0485558
6.4,-0.0487024
6.42,-0.0488483
6.44,-0.0489935
6.46,-0.049138
6.48,-0.0492818
6.5,-0.049425
6.52,-0.0495675
6.54,-0.0497093
6.56,-0.0498504
6.58,-0.0499909
6.6,-0.0501308
6.62,-0.05027
6.64,-0.0504085
6.66,-0.0505464
6.68,-0.0506837
6.7,-0.0508203
6.72,-0.0509563
6.74,-0.0510917
6.76,-0.0512265
6.78,-0.0513606
6.8,-0.0514942
6.82,-0.0516271
6.84,-0.0517595
6.86,-0.0518912
6.88,-0.0520224
6.9,-0.052153
6.92,-0.052283
6.94,-0.0524125
6.96,-0.0525414
6.98,-0.0526697
7,-0.0527975
7.02,-0.0529247
7.04,-0.0530513
7.06,-0.0531775
7.08,-0.0533031
7.1,-0.0534281
7.12,-0.0535527
7.14,-0.0536767
7.16,-0.0538002
7.18,-0.0539232
7.2,-0.0540457
7.22,-0.0541677
7.24,-0.0542891
7.26,-0.0544101
7.28,-0.0545306
7.3,-0.0546507
7.32,-0.0547702
7.34,-0.0548893
7.36,-0.0550078
7.38,-0.055126
7.4,-0.0552435
7.42,-0.0553608
7.44,-0.0554776
7.46,-0.0555939
7.48,-0.0557097
7.5,-0.0558252
7.52,-0.0559401
7.54,-0.0560547
7.56,-0.0561688
7.58,-0.0562825
7.6,-0.0563958
7.62,-0.0565087
7.64,-0.0566212
7.66,-0.0567332
7.68,-0.0568449
7.7,-0.0569562
7.72,-0.0570671
7.74,-0.0571777
7.76,-0.0572879
7.78,-0.0573977
7.8,-0.0575072
7.82,-0.0576163
7.84,-0.0577252
7.86,-0.0578337
7.88,-0.0579419
7.9,-0.0580498
7.92,-0.0581574
7.94,-0.0582647
7.96,-0.0583718
7.98,-0.0584787
8,-0.0585854
8.02,-0.0586918
8.04,-0.0587981
8.06,-0.0589042
8.08,-0.0590102
8.1,-0.059116
8.12,-0.0592218
8.14,-0.0593275
8.16,-0.0594332
8.18,-0.059539
8.2,-0.0596447
8.22,-0.0597506
8.24,-0.0598565
8.26,-0.0599627
8.28,-0.0600691
8.3,-0.0601758
8.32,-0.0602828
8.34,-0.0603902
8.36,-0.0604981
8.38,-0.0606065
8.4,-0.0607155
8.42,-0.0608253
8.44,-0.0609359
8.46,-0.0610474
8.48,-0.06116
8.5,-0.0612737
8.52,-0.0613888
8.54,-0.0615052
8.56,-0.0616233
8.58,-0.0617432
8.6,-0.0618651
8.62,-0.0619893
8.64,-0.0621159
8.66,-0.0622453
8.68,-0.0623777
8.7,-0.0625135
8.72,-0.0626531
8.74,-0.0627968
8.76,-0.0629453
8.78,-0.0630989
8.8,-0.0632584
8.82,-0.0634244
8.84,-0.0635976
8.86,-0.0637791
8.88,-0.0639697
8.9,-0.0641709
8.92,-0.0643838
8.94,-0.0646102
8.96,-0.0648519
8.98,-0.0651111
9,-0.0653906
9.02,-0.0656934
9.04,-0.0660234
9.06,-0.0663852
9.08,-0.0667845
9.1,-0.0672282
9.12,-0.0677251
9.14,-0.0682863
9.16,-0.0689259
9.18,-0.0696623
9.2,-0.0705197
9.22,-0.0715307
9.24,-0.0727399
9.26,-0.0742098
9.26558,-0.0746775
9.27103,-0.0751629
9.27635,-0.0756668
9.28,-0.0760303
9.28155,-0.07619
9.28664,-0.0767334
9.29161,-0.0772977
9.29646,-0.0778839
9.3,-0.0783351
9.3012,-0.0784929
9.30583,-0.0791257
9.31036,-0.0797834
9.31478,-0.0804669
9.31911,-0.0811774
9.32,-0.0813298
9.32333,-0.081916
9.32746,-0.0826839
9.33149,-0.0834824
9.33543,-0.0843127
9.33928,-0.0851763
9.34,-0.0853447
9.34304,-0.0860744
9.34671,-0.0870086
9.3503,-0.0879803
9.35381,-0.0889912
9.35724,-0.0900428
9.36,-0.0909397
9.36059,-0.091137
9.36386,-0.0922753
9.36706,-0.0934597
9.37018,-0.0946921
9.37324,-0.0959743
9.37622,-0.0973086
9.37913,-0.098697
9.38,-0.0991273
9.38198,-0.100142
9.38476,-0.101645
9.38748,-0.103209
9.39014,-0.104837
9.39273,-0.10653
9.39527,-0.108292
9.39775,-0.110126
9.4,-0.111896
9.40017,-0.112033
9.40253,-0.114017
9.40485,-0.116082
9.4071,-0.118229
9.40931,-0.120462
9.41147,-0.122785
9.41357,-0.1252
9.41563,-0.127712
9.41764,-0.130324
9.41961,-0.133038
9.42,-0.133599
9.42153,-0.13586
9.42341,-0.138793
9.42524,-0.141841
9.42703,-0.145008
9.42878,-0.148297
9.43049,-0.151714
9.43216,-0.155261
9.43379,-0.158945
9.43539,-0.162768
9.43695,-0.166735
9.43847,-0.170851
9.43996,-0.17512
9.44,-0.175243
9.44141,-0.179547
9.44283,-0.184136
9.44422,-0.188891
9.44558,-0.193818
9.4469,-0.198921
9.4482,-0.204203
9.44946,-0.20967
9.4507,-0.215326
9.45191,-0.221175
9.45309,-0.227221
9.45424,-0.233468
9.45537,-0.239919
9.45647,-0.246579
9.45754,-0.253451
9.45859,-0.260538
9.45962,-0.267843
9.46,-0.27064
9.46062,-0.275369
9.4616,-0.283118
9.46256,-0.291091
9.4635,-0.299291
9.46441,-0.307718
9.46531,-0.316374
9.46618,-0.325259
9.46703,-0.334372
9.46787,-0.343713
9.46868,-0.353281
9.46948,-0.363074
9.47025,-0.373089
9.47101,-0.383323
9.47176,-0.393773
9.47248,-0.404435
9.47319,-0.415304
9.47388,-0.426373
9.47456,-0.437638
9.47522,-0.44909
9.47587,-0.460722
9.4765,-0.472527
9.47711,-0.484495
9.47772,-0.496616
9.47831,-0.508881
9.47888,-0.521278
9.47944,-0.533797
9.47999,-0.546426
9.48,-0.546607
9.48053,-0.559151
9.48105,-0.571962
9.48157,-0.584843
9.48207,-0.597783
9.48256,-0.610766
9.48303,-0.62378
9.4835,-0.63681
9.48396,-0.649841
9.4844,-0.662859
9.48484,-0.675851
9.48526,-0.688801
9.48568,-0.701695
9.48609,-0.71452
9.48648,-0.727262
9.48687,-0.739907
9.48725,-0.752443
9.48762,-0.764857
9.48798,-0.777136
9.48833,-0.78927
9.48868,-0.801247
9.48902,-0.813056
9.48935,-0.824689
9.48967,-0.836135
9.48998,-0.847386
9.49029,-0.858435
9.49059,-0.869274
9.49089,-0.879897
9.49117,-0.890297
9.49145,-0.900471
9.49173,-0.910413
9.492,-0.920121
9.49226,-0.92959
9.49251,-0.938819
9.49276,-0.947806
9.49301,-0.956549
9.49324,-0.965049
9.49348,-0.973306
9.49371,-0.981319
9.49393,-0.98909
9.49415,-0.996622
9.49436,-1.00391
9.49456,-1.01097
9.49477,-1.01779
9.49497,-1.02439
9.49516,-1.03075
9.49535,-1.0369
9.49553,-1.04282
9.49571,-1.04853
9.49589,-1.05403
9.49606,-1.05933
9.49623,-1.06442
9.4964,-1.06932
9.49656,-1.07402
9.49671,-1.07854
9.49687,-1.08288
9.49702,-1.08704
9.49716,-1.09103
9.49731,-1.09486
9.49745,-1.09852
9.49758,-1.10203
9.49772,-1.10539
9.49785,-1.1086
9.49797,-1.11167
9.4981,-1.11461
9.49822,-1.11741
9.49834,-1.12009
9.49846,-1.12264
9.49857,-1.12508
9.49868,-1.12741
9.49879,-1.12963
9.49889,-1.13174
9.499,-1.13375
9.4991,-1.13567
9.4992,-1.13749
9.49929,-1.13922
9.49939,-1.14087
9.49948,-1.14244
9.49957,-1.14393
9.49966,-1.14535
9.49974,-1.14669
9.49983,-1.14796
9.49991,-1.14917
9.49999,-1.15032
9.5,-1.15044
9.50007,-1.15141
9.50015,-1.15244
9.50022,-1.15341
9.50029,-1.15433
9.50037,-1.15521
9.50044,-1.15603
9.5005,-1.15681
9.50057,-1.15755
9.50064,-1.15824
9.5007,-1.1589
9.50076,-1.15952
9.50082,-1.1601
9.50088,-1.16065
9.50094,-1.16117
9.501,-1.16165
9.50105,-1.16211
9.5011,-1.16254
9.50116,-1.16294
9.50121,-1.16332
9.50126,-1.16367
9.50131,-1.164
9.50136,-1.16431
9.5014,-1.1646
9.50145,-1.16487
9.5015,-1.16512
9.50154,-1.16536
9.50158,-1.16557
9.50162,-1.16577
9.50166,-1.16596
9.5017,-1.16613
9.50174,-1.16629
9.50178,-1.16644
9.50182,-1.16657
9.50186,-1.1667
9.50189,-1.16681
9.50193,-1.16691
9.50196,-1.16701
9.50199,-1.16709
9.50203,-1.16717
9.50206,-1.16724
9.50209,-1.1673
9.50212,-1.16735
9.50215,-1.1674
9.50218,-1.16744
9.50221,-1.16748
9.50223,-1.1675
9.50226,-1.16753
9.50229,-1.16755
9.50231,-1.16756
9.50234,-1.16757
9.50236,-1.16758
9.50239,-1.16758
9.50241,-1.16758
9.50243,-1.16758
9.50246,-1.16757
9.50248,-1.16756
9.5025,-1.16755
9.50252,-1.16754
9.50254,-1.16752
9.50256,-1.1675
9.50258,-1.16748
9.5026,-1.16746
9.50262,-1.16743
9.50264,-1.16741
9.50265,-1.16738
9.50267,-1.16735
9.50269,-1.16732
9.5027,-1.16729
9.50272,-1.16726
9.50274,-1.16723
9.50275,-1.16719
9.50277,-1.16716
9.50278,-1.16712
9.5028,-1.16709
9.50281,-1.16705
9.50282,-1.16702
9.50284,-1.16698
9.50285,-1.16695
9.50286,-1.16691
9.50288,-1.16687
9.50289,-1.16684
9.5029,-1.1668
9.50291,-1.16676
9.50292,-1.16673
9.50293,-1.16669
9.50295,-1.16665
9.50296,-1.16662
9.50297,-1.16658
9.50298,-1.16654
9.50299,-1.16651
9.503,-1.16647
9.50301,-1.16644
9.50301,-1.1664
9.50302,-1.16637
9.50303,-1.16633
9.50304,-1.1663
9.50305,-1.16627
9.50306,-1.16623
9.50307,-1.1662
9.50307,-1.16617
9.50308,-1.16613
9.50309,-1.1661
9.5031,-1.16607
9.5031,-1.16604
9.50311,-1.16601
9.50312,-1.16598
9.50312,-1.16595
9.50313,-1.16592
9.50313,-1.16591
9.50314,-1.16589
9.50314,-1.16586
9.50315,-1.16583
9.50316,-1.1658
9.50316,-1.16578
9.50317,-1.16575
9.50317,-1.16572
9.50318,-1.1657
9.50318,-1.16567
9.50319,-1.16564
9.5032,-1.16561
9.5032,-1.16559
9.50321,-1.16556
9.50321,-1.16552
9.50322,-1.16549
9.50323,-1.16546
9.50323,-1.16542
9.50324,-1.16539
9.50325,-1.16535
9.50325,-1.16531
9.50326,-1.16528
9.50327,-1.16524
9.50328,-1.16519
9.50328,-1.16515
9.50329,-1.16511
9.5033,-1.16506
9.50331,-1.16501
9.50332,-1.16497
9.50333,-1.16492
9.50334,-1.16486
9.50335,-1.16481
9.50335,-1.16475
9.50336,-1.1647
9.50337,-1.16464
9.50338,-1.16458
9.5034,-1.16451
9.50341,-1.16445
9.50342,-1.16438
9.50343,-1.16431
9.50344,-1.16424
9.50345,-1.16416
9.50346,-1.16408
9.50347,-1.164
9.50349,-1.16392
9.5035,-1.16383
9.50351,-1.16374
9.50353,-1.16365
9.50354,-1.16356
9.50355,-1.16346
9.50357,-1.16335
9.50358,-1.16325
9.5036,-1.16314
9.50361,-1.16302
9.50363,-1.16291
9.50365,-1.16278
9.50366,-1.16266
9.50368,-1.16252
9.5037,-1.16239
9.50371,-1.16224
9.50373,-1.1621
9.50375,-1.16194
9.50377,-1.16179
9.50379,-1.16162
9.50381,-1.16145
9.50383,-1.16127
9.50385,-1.16109
9.50387,-1.1609
9.50389,-1.1607
9.50392,-1.16049
9.50394,-1.16028
9.50396,-1.16006
9.50399,-1.15983
9.50401,-1.15959
9.50404,-1.15934
9.50406,-1.15908
9.50409,-1.15881
9.50411,-1.15853
9.50414,-1.15824
9.50417,-1.15794
9.5042,-1.15763
9.50423,-1.1573
9.50426,-1.15696
9.50429,-1.15661
9.50432,-1.15624
9.50435,-1.15586
9.50439,-1.15546
9.50442,-1.15505
9.50446,-1.15462
9.50449,-1.15418
9.50453,-1.15371
9.50456,-1.15323
9.5046,-1.15272
9.50464,-1.1522
9.50468,-1.15165
9.50472,-1.15109
9.50476,-1.1505
9.50481,-1.14988
9.50485,-1.14924
9.5049,-1.14858
9.50494,-1.14788
9.50499,-1.14716
9.50504,-1.14641
9.50509,-1.14563
9.50514,-1.14481
9.50519,-1.14396
9.50524,-1.14308
9.50529,-1.14216
9.50535,-1.1412
9.50541,-1.1402
9.50546,-1.13916
9.50552,-1.13808
9.50558,-1.13695
9.50564,-1.13578
9.50571,-1.13456
9.50577,-1.13328
9.50584,-1.13196
9.50591,-1.13058
9.50598,-1.12914
9.50605,-1.12764
9.50612,-1.12608
9.5062,-1.12446
9.50627,-1.12277
9.50635,-1.12101
9.50643,-1.11918
9.50651,-1.11727
9.5066,-1.11529
9.50668,-1.11322
9.50677,-1.11107
9.50686,-1.10884
9.50695,-1.10651
9.50704,-1.10409
9.50714,-1.10157
9.50724,-1.09896
9.50734,-1.09623
9.50744,-1.0934
9.50755,-1.09046
9.50766,-1.0874
9.50777,-1.08422
9.50788,-1.08092
9.508,-1.07749
9.50811,-1.07392
9.50824,-1.07022
9.50836,-1.06638
9.50849,-1.0624
9.50862,-1.05826
9.50875,-1.05397
9.50889,-1.04952
9.50903,-1.04491
9.50917,-1.04014
9.50932,-1.03519
9.50946,-1.03006
9.50962,-1.02475
9.50977,-1.01926
9.50993,-1.01358
9.5101,-1.00771
9.51027,-1.00164
9.51044,-0.99537
9.51061,-0.988896
9.51079,-0.982214
9.51098,-0.975321
9.51117,-0.968214
9.51136,-0.960891
9.51156,-0.953349
9.51176,-0.945585
9.51197,-0.9376
9.51218,-0.92939
9.51239,-0.920955
9.51262,-0.912295
9.51284,-0.90341
9.51307,-0.8943
9.51331,-0.884966
9.51356,-0.875409
9.5138,-0.865632
9.51406,-0.855638
9.51432,-0.845429
9.51459,-0.83501
9.51486,-0.824385
9.51514,-0.81356
9.51542,-0.802539
9.51572,-0.79133
9.51602,-0.77994
9.51632,-0.768376
9.51664,-0.756646
9.51696,-0.744761
9.51729,-0.732729
9.51762,-0.72056
9.51797,-0.708266
9.51832,-0.695857
9.51868,-0.683345
9.51905,-0.670743
9.51943,-0.658063
9.51981,-0.645317
9.52,-0.639299
9.52021,-0.63252
9.52062,-0.619684
9.52103,-0.606823
9.52145,-0.593952
9.52189,-0.581083
9.52233,-0.568231
9.52279,-0.55541
9.52325,-0.542634
9.52373,-0.529915
9.52422,-0.517268
9.52472,-0.504705
9.52523,-0.492239
9.52575,-0.479884
9.52628,-0.467649
9.52683,-0.455549
9.52739,-0.443592
9.52796,-0.43179
9.52855,-0.420152
9.52915,-0.408688
9.52977,-0.397407
9.5304,-0.386316
9.53104,-0.375424
9.5317,-0.364735
9.53237,-0.354258
9.53306,-0.343996
9.53377,-0.333955
9.53449,-0.324138
9.53523,-0.31455
9.53599,-0.305192
9.53676,-0.296067
9.53756,-0.287177
9.53837,-0.278522
9.5392,-0.270103
9.54,-0.2624
9.54005,-0.26192
9.54092,-0.253972
9.54181,-0.246258
9.54272,-0.238777
9.54366,-0.231526
9.54461,-0.224503
9.54559,-0.217706
9.54659,-0.211132
9.54761,-0.204777
9.54866,-0.198638
9.54973,-0.192711
9.55083,-0.186991
9.55195,-0.181476
9.5531,-0.17616
9.55428,-0.17104
9.55548,-0.166109
9.55671,-0.161365
9.55797,-0.156801
9.55927,-0.152414
9.56,-0.150037
9.56059,-0.148198
9.56194,-0.144149
9.56332,-0.140261
9.56474,-0.13653
9.56619,-0.132951
9.56767,-0.129519
9.56919,-0.12623
9.57074,-0.123079
9.57233,-0.12006
9.57396,-0.117171
9.57562,-0.114405
9.57733,-0.111759
9.57907,-0.109229
9.58,-0.107953
9.58086,-0.10681
9.58269,-0.104498
9.58456,-0.102289
9.58647,-0.100179
9.58843,-0.0981651
9.59043,-0.0962424
9.59249,-0.0944079
9.59459,-0.0926579
9.59673,-0.0909891
9.59893,-0.0893983
9.6,-0.0886669
9.60119,-0.0878821
9.60349,-0.0864376
9.60585,-0.0850618
9.60826,-0.0837518
9.61073,-0.0825048
9.61326,-0.0813182
9.61585,-0.0801894
9.61849,-0.0791158
9.62,-0.0785388
9.6212,-0.0780952
9.62398,-0.0771251
9.62681,-0.0762034
9.62972,-0.0753279
9.63269,-0.0744966
9.63574,-0.0737075
9.63885,-0.0729588
9.64,-0.0726961
9.64204,-0.0722485
9.6453,-0.071575
9.64864,-0.0709366
9.65205,-0.0703317
9.65555,-0.0697588
9.65913,-0.0692163
9.66,-0.0690905
9.66279,-0.0687028
9.66654,-0.0682171
9.67038,-0.0677578
9.6743,-0.0673236
9.67832,-0.0669135
9.68,-0.0667518
9.68244,-0.0665262
9.68664,-0.0661607
9.69095,-0.0658159
9.69536,-0.0654908
9.69987,-0.0651845
9.7,-0.0651764
9.70449,-0.0648961
9.70922,-0.0646247
9.71406,-0.0643696
9.71901,-0.0641298
9.72,-0.0640841
9.72407,-0.0639046
9.72926,-0.0636934
9.73457,-0.0634955
9.74,-0.0633101
9.76,-0.0627523
9.78,-0.0623458
9.8,-0.0620472
9.82,-0.0618272
9.84,-0.0616654
9.86,-0.0615473
9.88,-0.0614623
9.9,-0.0614027
9.92,-0.0613627
9.94,-0.0613381
9.96,-0.0613254
9.98,-0.0613221
10,-0.0613262
10.02,-0.0613361
10.04,-0.0613506
10.06,-0.0613687
10.08,-0.0613896
10.1,-0.0614128
10.12,-0.0614376
10.14,-0.0614636
10.16,-0.0614906
10.18,-0.0615182
10.2,-0.0615463
10.22,-0.0615746
10.24,-0.0616029
10.26,-0.0616313
10.28,-0.0616595
10.3,-0.0616874
10.32,-0.0617151
10.34,-0.0617424
10.36,-0.0617693
10.38,-0.0617958
10.4,-0.0618218
10.42,-0.0618473
10.44,-0.0618723
10.46,-0.0618967
10.48,-0.0619207
10.5,-0.061944
10.52,-0.0619668
10.54,-0.0619891
10.56,-0.0620108
10.58,-0.0620319
10.6,-0.0620524
10.62,-0.0620724
10.64,-0.0620918
10.66,-0.0621107
10.68,-0.062129
10.7,-0.0621467
10.72,-0.0621638
10.74,-0.0621804
10.76,-0.0621965
10.78,-0.062212
10.8,-0.0622269
10.82,-0.0622413
10.84,-0.0622552
10.86,-0.0622686
10.88,-0.0622814
10.9,-0.0622936
10.92,-0.0623054
10.94,-0.0623166
10.96,-0.0623274
10.98,-0.0623376
11,-0.0623473
11.02,-0.0623565
11.04,-0.0623652
11.06,-0.0623734
11.08,-0.0623811
11.1,-0.0623883
11.12,-0.0623951
11.14,-0.0624013
11.16,-0.0624071
11.18,-0.0624124
11.2,-0.0624173
11.22,-0.0624216
11.24,-0.0624256
11.26,-0.062429
11.28,-0.062432
11.3,-0.0624346
11.32,-0.0624367
11.34,-0.0624384
11.36,-0.0624397
11.38,-0.0624406
11.4,-0.062441
11.42,-0.062441
11.44,-0.0624406
11.46,-0.0624398
11.48,-0.0624386
11.5,-0.062437
11.52,-0.062435
11.54,-0.0624326
11.56,-0.0624299
11.58,-0.0624268
11.6,-0.0624234
11.62,-0.0624196
11.64,-0.0624154
11.66,-0.0624109
11.68,-0.0624061
11.7,-0.062401
11.72,-0.0623956
11.74,-0.0623898
11.76,-0.0623838
11.78,-0.0623775
11.8,-0.0623709
11.82,-0.062364
11.84,-0.0623569
11.86,-0.0623496
11.88,-0.062342
11.9,-0.0623342
11.92,-0.0623262
11.94,-0.0623179
11.96,-0.0623095
11.98,-0.0623009
12,-0.0622922
12.02,-0.0622832
12.04,-0.0622742
12.06,-0.062265
12.08,-0.0622557
12.1,-0.0622463
12.12,-0.0622368
12.14,-0.0622272
12.16,-0.0622176
12.18,-0.0622079
12.2,-0.0621982
12.22,-0.0621885
12.24,-0.0621788
12.26,-0.062169
12.28,-0.0621594
12.3,-0.0621497
12.32,-0.0621401
12.34,-0.0621306
12.36,-0.0621214
12.38,-0.0621119
12.4,-0.0621028
12.42,-0.0620937
12.44,-0.0620848
12.46,-0.062076
12.48,-0.0620674
12.5,-0.062059
12.52,-0.0620507
12.54,-0.0620427
12.56,-0.0620349
12.58,-0.0620273
12.6,-0.0620199
12.62,-0.0620128
12.64,-0.062006
12.66,-0.0619994
12.68,-0.0619931
12.7,-0.0619872
12.72,-0.0619815
12.74,-0.0619762
12.76,-0.0619712
12.78,-0.0619666
12.8,-0.0619624
12.82,-0.0619585
12.84,-0.0619551
12.86,-0.061952
12.88,-0.0619494
12.9,-0.0619472
12.92,-0.0619455
12.94,-0.0619443
12.96,-0.0619435
12.98,-0.0619433
13,-0.0619435
13.02,-0.0619443
13.04,-0.0619456
13.06,-0.0619475
13.08,-0.06195
13.1,-0.061953
13.12,-0.0619567
13.14,-0.0619609
13.16,-0.0619658
13.18,-0.0619714
13.2,-0.0619776
13.22,-0.0619845
13.24,-0.0619921
13.26,-0.0620004
13.28,-0.0620094
13.3,-0.0620191
13.32,-0.0620297
13.34,-0.062041
13.36,-0.062053
13.38,-0.0620659
13.4,-0.0620796
13.42,-0.0620942
13.44,-0.0621096
13.46,-0.0621258
13.48,-0.062143
13.5,-0.062161
13.52,-0.06218
13.54,-0.0621999
13.56,-0.0622208
13.58,-0.0622426
13.6,-0.0622654
13.62,-0.0622892
13.64,-0.062314
13.66,-0.0623399
13.68,-0.0623668
13.7,-0.0623948
13.72,-0.0624239
13.74,-0.0624541
13.76,-0.0624854
13.78,-0.0625178
13.8,-0.0625514
13.82,-0.0625861
13.84,-0.0626221
13.86,-0.0626593
13.88,-0.0626976
13.9,-0.0627373
