C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_2port.son DE_EMBEDDED Lk=13.0
FREQUENCY (GHz), DB[S21]-Photon_count_2_V5_2D_2_5CELL_mod_2port
7.8286,-0.719593
7.82887,-0.709099
7.829,-0.704128
7.82915,-0.698522
7.82943,-0.687871
7.82972,-0.677157
7.83,-0.666743
7.83001,-0.666389
7.83031,-0.655578
7.83062,-0.644737
7.83094,-0.633875
7.831,-0.631689
7.83126,-0.623005
7.83159,-0.612137
7.83193,-0.601285
7.832,-0.599014
7.83227,-0.590458
7.83263,-0.57967
7.83299,-0.56893
7.833,-0.568699
7.83336,-0.558252
7.83374,-0.547646
7.834,-0.540673
7.83413,-0.537122
7.83453,-0.526693
7.83494,-0.516367
7.835,-0.514834
7.83536,-0.506156
7.83578,-0.496068
7.836,-0.49106
7.83622,-0.486114
7.83667,-0.476302
7.837,-0.469215
7.83712,-0.46664
7.83759,-0.457136
7.838,-0.449162
7.83807,-0.447797
7.83856,-0.438629
7.839,-0.430763
7.83906,-0.42964
7.83958,-0.420835
7.84,-0.413884
7.8401,-0.412218
7.84064,-0.403793
7.841,-0.398398
7.84119,-0.395566
7.84176,-0.387538
7.842,-0.384186
7.84233,-0.379713
7.84292,-0.372093
7.843,-0.371136
7.84353,-0.364679
7.844,-0.359146
7.84415,-0.357472
7.84478,-0.350473
7.845,-0.348121
7.84543,-0.343682
7.846,-0.337976
7.84609,-0.337099
7.84677,-0.330722
7.847,-0.328631
7.84746,-0.324551
7.848,-0.320016
7.84817,-0.318583
7.8489,-0.312818
7.849,-0.312065
7.84965,-0.307252
7.85,-0.30472
7.85041,-0.301882
7.851,-0.297927
7.85119,-0.296707
7.85199,-0.291722
7.852,-0.291639
7.8528,-0.286925
7.853,-0.285812
7.85364,-0.282311
7.854,-0.280407
7.85449,-0.277878
7.855,-0.275388
7.85537,-0.27362
7.856,-0.270722
7.85627,-0.269534
7.857,-0.266381
7.85718,-0.265615
7.858,-0.262337
7.85812,-0.26186
7.859,-0.258567
7.85908,-0.258264
7.86,-0.255049
7.86007,-0.254823
7.861,-0.251762
7.86107,-0.251531
7.862,-0.24869
7.8621,-0.248385
7.863,-0.245814
7.86316,-0.24538
7.864,-0.243121
7.86424,-0.242511
7.865,-0.240597
7.86534,-0.239774
7.866,-0.238228
7.86647,-0.237165
7.867,-0.236004
7.86763,-0.234679
7.868,-0.233914
7.86881,-0.232312
7.869,-0.231948
7.87,-0.230098
7.87002,-0.230059
7.871,-0.228355
7.87126,-0.227917
7.872,-0.226713
7.87253,-0.22588
7.873,-0.225163
7.87383,-0.223945
7.874,-0.223701
7.875,-0.22232
7.87516,-0.222109
7.876,-0.221014
7.87652,-0.220366
7.877,-0.21978
7.87791,-0.218713
7.878,-0.218611
7.879,-0.217505
7.87934,-0.217147
7.88,-0.216456
7.88079,-0.215664
7.881,-0.215463
7.882,-0.21452
7.88229,-0.214259
7.883,-0.213625
7.88381,-0.212931
7.884,-0.212776
7.885,-0.211968
7.88538,-0.211675
7.886,-0.211201
7.88698,-0.210488
7.887,-0.210471
7.888,-0.209777
7.88861,-0.209367
7.889,-0.209116
7.89,-0.208486
7.89029,-0.208309
7.891,-0.207886
7.892,-0.207314
7.892,-0.207312
7.893,-0.206769
7.89376,-0.206371
7.894,-0.206248
7.895,-0.205751
7.89556,-0.205484
7.896,-0.205277
7.897,-0.204823
7.8974,-0.20465
7.898,-0.20439
7.899,-0.203976
7.89928,-0.203865
7.9,-0.20358
7.901,-0.203201
7.9012,-0.203126
7.902,-0.202838
7.903,-0.20249
7.90317,-0.202432
7.904,-0.202158
7.905,-0.201839
7.90519,-0.201779
7.906,-0.201533
7.907,-0.20124
7.90726,-0.201167
7.908,-0.200959
7.909,-0.200689
7.90937,-0.200592
7.91,-0.20043
7.911,-0.200181
7.91153,-0.200053
7.912,-0.199942
7.913,-0.199713
7.91374,-0.199548
7.914,-0.199492
7.915,-0.19928
7.916,-0.199076
7.91601,-0.199074
7.917,-0.19888
7.918,-0.198691
7.91833,-0.19863
7.919,-0.198509
7.92,-0.198334
7.9207,-0.198215
7.921,-0.198165
7.922,-0.198003
7.923,-0.197846
7.92313,-0.197827
7.924,-0.197695
7.925,-0.19755
7.92561,-0.197463
7.926,-0.197409
7.927,-0.197274
7.928,-0.197143
7.92816,-0.197123
7.929,-0.197017
7.93,-0.196895
7.93076,-0.196805
7.931,-0.196777
7.932,-0.196663
7.933,-0.196553
7.93342,-0.196508
7.934,-0.196447
7.935,-0.196344
7.936,-0.196244
7.93615,-0.196229
7.937,-0.196148
7.938,-0.196054
7.93894,-0.195969
7.939,-0.195964
7.94,-0.195877
7.941,-0.195792
7.9418,-0.195726
7.942,-0.19571
7.943,-0.19563
7.944,-0.195552
7.94472,-0.195498
7.945,-0.195477
7.946,-0.195405
7.947,-0.195334
7.94771,-0.195285
7.948,-0.195265
7.949,-0.195199
7.95,-0.195134
7.95077,-0.195085
7.951,-0.195071
7.952,-0.19501
7.953,-0.19495
7.95391,-0.194897
7.954,-0.194892
7.955,-0.194836
7.956,-0.194781
7.957,-0.194727
7.95712,-0.194721
7.958,-0.194675
7.959,-0.194624
7.96,-0.194574
7.9604,-0.194555
7.961,-0.194526
7.962,-0.194479
7.963,-0.194433
7.96376,-0.194399
7.964,-0.194388
7.965,-0.194344
7.966,-0.194301
7.967,-0.194259
7.96719,-0.194251
7.968,-0.194218
7.969,-0.194178
7.97,-0.194138
7.97071,-0.194111
7.971,-0.1941
7.972,-0.194062
7.973,-0.194025
7.974,-0.193989
7.97431,-0.193978
7.978,-0.193851
7.979,-0.193818
7.98,-0.193785
7.981,-0.193753
7.982,-0.193722
7.983,-0.193691
7.984,-0.193661
7.985,-0.193631
7.986,-0.193602
7.987,-0.193573
7.988,-0.193544
7.989,-0.193516
7.99,-0.193488
7.991,-0.193461
7.992,-0.193434
7.993,-0.193407
7.994,-0.193381
7.995,-0.193355
7.996,-0.193329
7.997,-0.193304
7.998,-0.193278
7.999,-0.193253
8,-0.193229
8.001,-0.193204
8.002,-0.19318
8.003,-0.193156
8.004,-0.193132
8.005,-0.193109
8.006,-0.193085
8.007,-0.193062
8.008,-0.193039
8.009,-0.193016
8.01,-0.192993
8.011,-0.192971
8.012,-0.192948
8.013,-0.192926
8.014,-0.192904
8.015,-0.192882
8.016,-0.19286
8.017,-0.192838
8.018,-0.192816
8.019,-0.192795
8.02,-0.192773
8.021,-0.192752
8.022,-0.19273
8.023,-0.192709
8.024,-0.192688
8.025,-0.192667
8.026,-0.192645
8.027,-0.192624
8.028,-0.192603
8.029,-0.192582
8.03,-0.192561
8.031,-0.192541
8.032,-0.19252
8.033,-0.192499
8.034,-0.192478
8.035,-0.192457
8.036,-0.192436
8.037,-0.192416
8.038,-0.192395
8.039,-0.192374
8.04,-0.192354
8.041,-0.192333
8.042,-0.192312
8.043,-0.192291
8.044,-0.192271
8.045,-0.19225
8.046,-0.192229
8.047,-0.192209
8.048,-0.192188
8.049,-0.192167
8.05,-0.192146
8.051,-0.192126
8.052,-0.192105
8.053,-0.192084
8.054,-0.192063
8.055,-0.192042
8.056,-0.192021
8.057,-0.192
8.058,-0.191979
8.059,-0.191958
8.06,-0.191937
8.061,-0.191916
8.062,-0.191895
8.063,-0.191874
8.064,-0.191853
8.065,-0.191832
8.066,-0.19181
8.067,-0.191789
8.068,-0.191768
8.069,-0.191746
8.07,-0.191725
8.071,-0.191703
8.072,-0.191682
8.073,-0.19166
8.074,-0.191639
8.075,-0.191617
8.076,-0.191595
8.077,-0.191573
8.078,-0.191552
8.079,-0.19153
8.08,-0.191508
8.081,-0.191486
8.082,-0.191464
8.083,-0.191442
8.084,-0.191419
8.085,-0.191397
8.086,-0.191375
8.087,-0.191353
8.088,-0.19133
8.089,-0.191308
8.09,-0.191285
8.091,-0.191263
8.092,-0.19124
8.093,-0.191217
8.094,-0.191195
8.095,-0.191172
8.096,-0.191149
8.097,-0.191126
8.098,-0.191103
8.099,-0.19108
8.1,-0.191057
8.101,-0.191034
8.102,-0.19101
8.103,-0.190987
8.104,-0.190964
8.105,-0.19094
8.106,-0.190917
8.107,-0.190893
8.108,-0.19087
8.109,-0.190846
8.11,-0.190822
8.111,-0.190798
8.112,-0.190774
8.113,-0.19075
8.114,-0.190726
8.115,-0.190702
8.116,-0.190678
8.117,-0.190654
8.118,-0.19063
8.119,-0.190605
8.12,-0.190581
8.121,-0.190556
8.122,-0.190532
8.123,-0.190507
8.124,-0.190483
8.125,-0.190458
8.126,-0.190433
8.127,-0.190408
8.128,-0.190383
8.129,-0.190358
8.13,-0.190333
8.131,-0.190308
8.132,-0.190283
8.133,-0.190257
8.134,-0.190232
8.135,-0.190207
8.136,-0.190181
8.137,-0.190156
8.138,-0.19013
8.139,-0.190104
8.14,-0.190079
8.141,-0.190053
8.142,-0.190027
8.143,-0.190001
8.144,-0.189975
8.145,-0.189949
8.146,-0.189923
8.147,-0.189897
8.148,-0.189871
8.149,-0.189844
8.15,-0.189818
8.151,-0.189791
8.152,-0.189765
8.153,-0.189738
8.154,-0.189712
8.155,-0.189685
8.156,-0.189658
8.157,-0.189631
8.158,-0.189605
8.159,-0.189578
8.16,-0.189551
8.161,-0.189523
8.162,-0.189496
8.163,-0.189469
8.164,-0.189442
8.165,-0.189415
8.166,-0.189387
8.167,-0.18936
8.168,-0.189332
8.169,-0.189305
8.17,-0.189277
8.171,-0.189249
8.172,-0.189222
8.173,-0.189194
8.174,-0.189166
8.175,-0.189138
8.176,-0.18911
8.177,-0.189082
8.178,-0.189054
8.179,-0.189025
8.18,-0.188997
8.181,-0.188969
8.182,-0.188941
8.183,-0.188912
8.184,-0.188884
8.185,-0.188855
8.186,-0.188826
8.187,-0.188798
8.188,-0.188769
8.189,-0.18874
8.19,-0.188711
8.191,-0.188683
8.192,-0.188654
8.193,-0.188625
8.194,-0.188596
8.195,-0.188566
8.196,-0.188537
8.197,-0.188508
8.198,-0.188479
8.199,-0.188449
8.2,-0.18842
8.201,-0.18839
8.202,-0.188361
8.203,-0.188331
8.204,-0.188302
8.205,-0.188272
8.206,-0.188242
8.207,-0.188212
8.208,-0.188183
8.209,-0.188153
8.21,-0.188123
8.211,-0.188093
8.212,-0.188062
8.213,-0.188032
8.214,-0.188002
8.215,-0.187972
8.216,-0.187942
8.217,-0.187911
8.218,-0.187881
8.219,-0.18785
8.22,-0.18782
8.221,-0.187789
8.222,-0.187759
8.223,-0.187728
8.224,-0.187697
8.225,-0.187666
8.226,-0.187636
8.227,-0.187605
8.228,-0.187574
8.229,-0.187543
8.23,-0.187512
8.231,-0.187481
8.232,-0.187449
8.233,-0.187418
8.234,-0.187387
8.235,-0.187355
C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_2port.son DE_EMBEDDED Lk=13.2
FREQUENCY (GHz), DB[S21]-Photon_count_2_V5_2D_2_5CELL_mod_2port
7.035,-0.227946
7.036,-0.227936
7.037,-0.227926
7.038,-0.227915
7.039,-0.227904
7.04,-0.227894
7.041,-0.227883
7.042,-0.227872
7.043,-0.227862
7.044,-0.227851
7.045,-0.22784
7.046,-0.22783
7.047,-0.227819
7.048,-0.227808
7.049,-0.227798
7.05,-0.227787
7.051,-0.227776
7.052,-0.227765
7.053,-0.227755
7.054,-0.227744
7.055,-0.227733
7.056,-0.227723
7.057,-0.227712
7.058,-0.227701
7.059,-0.22769
7.06,-0.22768
7.061,-0.227669
7.062,-0.227658
7.063,-0.227647
7.064,-0.227637
7.065,-0.227626
7.066,-0.227615
7.067,-0.227604
7.068,-0.227594
7.069,-0.227583
7.07,-0.227572
7.071,-0.227561
7.072,-0.22755
7.073,-0.22754
7.074,-0.227529
7.075,-0.227518
7.076,-0.227507
7.077,-0.227497
7.078,-0.227486
7.079,-0.227475
7.08,-0.227464
7.081,-0.227453
7.082,-0.227443
7.083,-0.227432
7.084,-0.227421
7.085,-0.22741
7.086,-0.227399
7.087,-0.227389
7.088,-0.227378
7.089,-0.227367
7.09,-0.227356
7.091,-0.227345
7.092,-0.227335
7.093,-0.227324
7.094,-0.227313
7.095,-0.227302
7.096,-0.227291
7.097,-0.227281
7.098,-0.22727
7.099,-0.227259
7.1,-0.227248
7.101,-0.227237
7.102,-0.227227
7.103,-0.227216
7.104,-0.227205
7.105,-0.227194
7.106,-0.227183
7.107,-0.227173
7.108,-0.227162
7.109,-0.227151
7.11,-0.22714
7.111,-0.227129
7.112,-0.227119
7.113,-0.227108
7.114,-0.227097
7.115,-0.227086
7.116,-0.227076
7.117,-0.227065
7.118,-0.227054
7.119,-0.227043
7.12,-0.227033
7.121,-0.227022
7.122,-0.227011
7.123,-0.227
7.124,-0.22699
7.125,-0.226979
7.126,-0.226968
7.127,-0.226957
7.128,-0.226947
7.129,-0.226936
7.13,-0.226925
7.131,-0.226914
7.132,-0.226904
7.133,-0.226893
7.134,-0.226882
7.135,-0.226872
7.136,-0.226861
7.137,-0.22685
7.138,-0.22684
7.139,-0.226829
7.14,-0.226818
7.141,-0.226808
7.142,-0.226797
7.143,-0.226786
7.144,-0.226776
7.145,-0.226765
7.146,-0.226755
7.147,-0.226744
7.148,-0.226733
7.149,-0.226723
7.15,-0.226712
7.151,-0.226702
7.152,-0.226691
7.153,-0.22668
7.154,-0.22667
7.155,-0.226659
7.156,-0.226649
7.157,-0.226638
7.158,-0.226628
7.159,-0.226617
7.16,-0.226607
7.161,-0.226596
7.162,-0.226586
7.163,-0.226575
7.164,-0.226565
7.165,-0.226554
7.166,-0.226544
7.167,-0.226534
7.168,-0.226523
7.169,-0.226513
7.17,-0.226502
7.171,-0.226492
7.172,-0.226482
7.173,-0.226471
7.174,-0.226461
7.175,-0.226451
7.176,-0.22644
7.177,-0.22643
7.178,-0.22642
7.179,-0.22641
7.18,-0.226399
7.181,-0.226389
7.182,-0.226379
7.183,-0.226369
7.184,-0.226358
7.185,-0.226348
7.186,-0.226338
7.187,-0.226328
7.188,-0.226318
7.189,-0.226308
7.19,-0.226298
7.191,-0.226288
7.192,-0.226277
7.193,-0.226267
7.194,-0.226257
7.195,-0.226247
7.196,-0.226237
7.197,-0.226227
7.198,-0.226217
7.199,-0.226207
7.2,-0.226198
7.201,-0.226188
7.202,-0.226178
7.203,-0.226168
7.204,-0.226158
7.205,-0.226148
7.206,-0.226138
7.207,-0.226129
7.208,-0.226119
7.209,-0.226109
7.21,-0.226099
7.211,-0.22609
7.212,-0.22608
7.213,-0.22607
7.214,-0.226061
7.215,-0.226051
7.216,-0.226041
7.217,-0.226032
7.218,-0.226022
7.219,-0.226013
7.22,-0.226003
7.221,-0.225994
7.222,-0.225984
7.223,-0.225975
7.224,-0.225966
7.225,-0.225956
7.226,-0.225947
7.227,-0.225938
7.228,-0.225928
7.229,-0.225919
7.23,-0.22591
7.231,-0.2259
7.232,-0.225891
7.233,-0.225882
7.234,-0.225873
7.235,-0.225864
7.236,-0.225855
7.237,-0.225846
7.238,-0.225837
7.239,-0.225828
7.24,-0.225819
7.241,-0.22581
7.242,-0.225801
7.243,-0.225792
7.244,-0.225783
7.245,-0.225774
7.246,-0.225766
7.247,-0.225757
7.248,-0.225748
7.249,-0.22574
7.25,-0.225731
7.251,-0.225722
7.252,-0.225714
7.253,-0.225705
7.254,-0.225697
7.255,-0.225688
7.256,-0.22568
7.257,-0.225671
7.258,-0.225663
7.259,-0.225655
7.26,-0.225646
7.261,-0.225638
7.262,-0.22563
7.263,-0.225622
7.264,-0.225614
7.265,-0.225606
7.266,-0.225598
7.267,-0.225589
7.268,-0.225582
7.269,-0.225574
7.27,-0.225566
7.271,-0.225558
7.272,-0.22555
7.273,-0.225542
7.274,-0.225535
7.275,-0.225527
7.276,-0.225519
7.277,-0.225512
7.278,-0.225504
7.279,-0.225497
7.28,-0.225489
7.281,-0.225482
7.282,-0.225474
7.283,-0.225467
7.284,-0.22546
7.285,-0.225453
7.286,-0.225445
7.287,-0.225438
7.288,-0.225431
7.289,-0.225424
7.29,-0.225417
7.291,-0.22541
7.292,-0.225404
7.293,-0.225397
7.294,-0.22539
7.295,-0.225383
7.296,-0.225377
7.297,-0.22537
7.298,-0.225363
7.299,-0.225357
7.3,-0.225351
7.301,-0.225344
7.302,-0.225338
7.303,-0.225332
7.304,-0.225325
7.305,-0.225319
7.306,-0.225313
7.307,-0.225307
7.308,-0.225301
7.309,-0.225295
7.31,-0.225289
7.311,-0.225284
7.312,-0.225278
7.313,-0.225272
7.314,-0.225267
7.315,-0.225261
7.316,-0.225256
7.317,-0.22525
7.318,-0.225245
7.319,-0.22524
7.32,-0.225235
7.321,-0.22523
7.322,-0.225225
7.323,-0.22522
7.324,-0.225215
7.325,-0.22521
7.326,-0.225205
7.327,-0.2252
7.328,-0.225196
7.329,-0.225191
7.33,-0.225187
7.331,-0.225182
7.332,-0.225178
7.333,-0.225174
7.334,-0.22517
7.335,-0.225166
7.336,-0.225162
7.337,-0.225158
7.338,-0.225154
7.339,-0.22515
7.34,-0.225147
7.341,-0.225143
7.342,-0.225139
7.343,-0.225136
7.344,-0.225133
7.345,-0.22513
7.346,-0.225126
7.347,-0.225123
7.348,-0.22512
7.349,-0.225118
7.35,-0.225115
7.351,-0.225112
7.352,-0.225109
7.353,-0.225107
7.354,-0.225105
7.355,-0.225102
7.356,-0.2251
7.357,-0.225098
7.358,-0.225096
7.359,-0.225094
7.36,-0.225092
7.361,-0.22509
7.362,-0.225089
7.363,-0.225087
7.364,-0.225086
7.365,-0.225085
7.366,-0.225084
7.367,-0.225082
7.368,-0.225082
7.369,-0.225081
7.37,-0.22508
7.371,-0.225079
7.372,-0.225079
7.373,-0.225078
7.374,-0.225078
7.375,-0.225078
7.376,-0.225078
7.377,-0.225078
7.378,-0.225078
7.379,-0.225079
7.38,-0.225079
7.381,-0.22508
7.382,-0.22508
7.383,-0.225081
7.384,-0.225082
7.385,-0.225083
7.386,-0.225084
7.387,-0.225086
7.388,-0.225087
7.389,-0.225089
7.39,-0.225091
7.391,-0.225093
7.392,-0.225095
7.393,-0.225097
7.394,-0.225099
7.395,-0.225102
7.396,-0.225104
7.397,-0.225107
7.398,-0.22511
7.399,-0.225113
7.4,-0.225116
7.401,-0.225119
7.402,-0.225123
7.403,-0.225127
7.404,-0.225131
7.405,-0.225135
7.406,-0.225139
7.407,-0.225143
7.408,-0.225147
7.409,-0.225152
7.41,-0.225157
7.411,-0.225162
7.412,-0.225167
7.413,-0.225172
7.414,-0.225178
7.415,-0.225184
7.416,-0.22519
7.417,-0.225196
7.418,-0.225202
7.419,-0.225208
7.42,-0.225215
7.421,-0.225222
7.422,-0.225229
7.423,-0.225236
7.424,-0.225243
7.425,-0.225251
7.426,-0.225259
7.427,-0.225267
7.428,-0.225275
7.429,-0.225283
7.43,-0.225292
7.431,-0.225301
7.432,-0.22531
7.433,-0.225319
7.434,-0.225328
7.435,-0.225338
7.436,-0.225348
7.437,-0.225358
7.438,-0.225368
7.439,-0.225379
7.44,-0.22539
7.441,-0.225401
7.442,-0.225412
7.443,-0.225424
7.444,-0.225436
7.445,-0.225448
7.446,-0.22546
7.447,-0.225472
7.448,-0.225485
7.449,-0.225498
7.45,-0.225512
7.451,-0.225525
7.452,-0.225539
7.453,-0.225553
7.454,-0.225567
7.455,-0.225582
7.456,-0.225597
7.457,-0.225612
7.458,-0.225628
7.459,-0.225644
7.46,-0.22566
7.461,-0.225676
7.462,-0.225693
7.463,-0.22571
7.464,-0.225727
7.465,-0.225745
7.466,-0.225763
7.467,-0.225781
7.468,-0.225799
7.469,-0.225818
7.47,-0.225837
7.471,-0.225857
7.472,-0.225877
7.473,-0.225897
7.474,-0.225918
7.475,-0.225938
7.476,-0.22596
7.477,-0.225981
7.478,-0.226003
7.479,-0.226026
7.48,-0.226048
7.481,-0.226072
7.482,-0.226095
7.483,-0.226119
7.484,-0.226143
7.485,-0.226168
7.486,-0.226193
7.487,-0.226218
7.488,-0.226244
7.489,-0.226271
7.49,-0.226297
7.491,-0.226324
7.492,-0.226352
7.493,-0.22638
7.494,-0.226408
7.495,-0.226437
7.496,-0.226467
7.497,-0.226496
7.498,-0.226527
7.499,-0.226557
7.5,-0.226589
7.501,-0.22662
7.502,-0.226653
7.503,-0.226685
7.504,-0.226718
7.505,-0.226752
7.506,-0.226786
7.507,-0.226821
7.508,-0.226856
7.509,-0.226892
7.51,-0.226929
7.511,-0.226966
7.512,-0.227003
7.513,-0.227041
7.514,-0.22708
7.515,-0.227119
7.516,-0.227159
7.517,-0.227199
7.518,-0.22724
7.519,-0.227282
7.52,-0.227324
7.521,-0.227367
7.522,-0.22741
7.523,-0.227455
7.524,-0.2275
7.525,-0.227545
7.526,-0.227591
7.527,-0.227638
7.528,-0.227686
7.529,-0.227734
7.53,-0.227783
7.531,-0.227833
7.532,-0.227883
7.533,-0.227935
7.534,-0.227987
7.535,-0.22804
7.536,-0.228093
7.537,-0.228148
7.538,-0.228203
7.539,-0.228259
7.54,-0.228316
7.541,-0.228373
7.542,-0.228432
7.543,-0.228491
7.544,-0.228552
7.545,-0.228613
7.546,-0.228675
7.547,-0.228738
7.548,-0.228802
7.549,-0.228867
7.55,-0.228933
7.551,-0.229
7.552,-0.229068
7.553,-0.229137
7.554,-0.229207
7.555,-0.229278
7.556,-0.229351
7.557,-0.229424
7.558,-0.229498
7.559,-0.229574
7.56,-0.229651
7.561,-0.229728
7.562,-0.229807
7.563,-0.229888
7.564,-0.229969
7.565,-0.230052
7.566,-0.230136
7.567,-0.230221
7.568,-0.230308
7.569,-0.230395
7.57,-0.230485
7.571,-0.230575
7.572,-0.230667
7.573,-0.230761
7.574,-0.230856
7.575,-0.230952
7.576,-0.23105
7.577,-0.231149
7.578,-0.231251
7.579,-0.231353
7.58,-0.231457
7.581,-0.231563
7.582,-0.231671
7.583,-0.23178
7.584,-0.231891
7.585,-0.232004
7.586,-0.232118
7.587,-0.232235
7.588,-0.232353
7.589,-0.232473
7.59,-0.232596
7.591,-0.23272
7.592,-0.232846
7.593,-0.232974
7.594,-0.233104
7.595,-0.233237
7.596,-0.233372
7.597,-0.233509
7.598,-0.233648
7.599,-0.233789
7.6,-0.233933
7.601,-0.23408
7.602,-0.234228
7.603,-0.23438
7.604,-0.234534
7.605,-0.23469
7.606,-0.234849
7.607,-0.235011
7.608,-0.235176
7.609,-0.235344
7.61,-0.235514
7.611,-0.235688
7.612,-0.235864
7.613,-0.236044
7.614,-0.236227
7.615,-0.236413
7.616,-0.236603
7.617,-0.236795
7.618,-0.236992
7.61866,-0.237122
7.619,-0.237192
7.62,-0.237395
7.621,-0.237602
7.622,-0.237814
7.62223,-0.237862
7.623,-0.238029
7.624,-0.238248
7.625,-0.238471
7.62572,-0.238634
7.626,-0.238698
7.627,-0.23893
7.628,-0.239165
7.629,-0.239406
7.62913,-0.239437
7.63,-0.239651
7.631,-0.239901
7.632,-0.240155
7.63246,-0.240275
7.633,-0.240415
7.634,-0.24068
7.635,-0.24095
7.63572,-0.241146
7.636,-0.241225
7.637,-0.241506
7.638,-0.241792
7.6389,-0.242054
7.639,-0.242084
7.64,-0.242382
7.641,-0.242687
7.642,-0.242997
7.64201,-0.242999
7.643,-0.243314
7.644,-0.243637
7.645,-0.243968
7.64504,-0.243982
7.646,-0.244305
7.647,-0.244649
7.648,-0.245001
7.64801,-0.245005
7.649,-0.24536
7.65,-0.245728
7.65091,-0.246069
7.651,-0.246103
7.652,-0.246486
7.653,-0.246878
7.65374,-0.247175
7.654,-0.247279
7.655,-0.247688
7.656,-0.248107
7.65651,-0.248326
7.657,-0.248536
7.658,-0.248974
7.659,-0.249422
7.65922,-0.249521
7.66,-0.249881
7.661,-0.250351
7.66186,-0.250764
7.662,-0.250832
7.663,-0.251324
7.664,-0.251828
7.66444,-0.252055
7.665,-0.252344
7.666,-0.252873
7.66697,-0.253396
7.667,-0.253415
7.668,-0.253971
7.669,-0.25454
7.66943,-0.25479
7.67,-0.255124
7.671,-0.255723
7.67184,-0.256237
7.672,-0.256337
7.673,-0.256967
7.674,-0.257614
7.67419,-0.257741
7.675,-0.258277
7.676,-0.258959
7.67649,-0.259301
7.677,-0.259659
7.678,-0.260378
7.67874,-0.260922
7.679,-0.261116
7.68,-0.261875
7.68094,-0.262604
7.681,-0.262655
7.682,-0.263458
7.683,-0.264283
7.68308,-0.26435
7.684,-0.265132
7.685,-0.266006
7.68518,-0.266163
7.686,-0.266905
7.687,-0.267832
7.68722,-0.268043
7.688,-0.268786
7.689,-0.269769
7.68923,-0.269995
7.69,-0.270782
7.691,-0.271827
7.69118,-0.272019
7.692,-0.272905
7.693,-0.274017
7.69309,-0.27412
7.694,-0.275164
7.69496,-0.276298
7.695,-0.276349
7.696,-0.277572
7.69678,-0.278557
7.697,-0.278837
7.698,-0.280144
7.69856,-0.2809
7.699,-0.281495
7.7,-0.282893
7.7003,-0.283329
7.701,-0.28434
7.702,-0.285837
7.70201,-0.285847
7.703,-0.287389
7.70367,-0.288457
7.704,-0.288996
7.705,-0.290662
7.70529,-0.291162
7.706,-0.292391
7.70688,-0.293965
7.707,-0.294184
7.708,-0.296046
7.70843,-0.29687
7.709,-0.29798
7.70995,-0.299879
7.71,-0.299989
7.711,-0.302079
7.71143,-0.302995
7.712,-0.304252
7.71287,-0.306222
7.713,-0.306515
7.714,-0.308871
7.71429,-0.309563
7.715,-0.311326
7.71567,-0.313022
7.716,-0.313886
7.717,-0.316557
7.71702,-0.316602
7.718,-0.319345
7.71833,-0.320306
7.719,-0.322257
7.71962,-0.324138
7.72,-0.325302
7.72088,-0.328102
7.721,-0.328486
7.722,-0.331818
7.72211,-0.3322
7.723,-0.335309
7.72331,-0.336437
7.724,-0.338968
7.72449,-0.340816
7.725,-0.342806
7.72563,-0.34534
7.726,-0.346834
7.72676,-0.350013
7.727,-0.351066
7.72785,-0.354838
7.728,-0.355516
7.72892,-0.359819
7.729,-0.360197
7.72997,-0.364959
7.73,-0.365127
7.73099,-0.370261
7.731,-0.370323
7.73199,-0.375728
7.732,-0.375803
7.73296,-0.381363
7.733,-0.381589
7.73392,-0.38717
7.734,-0.387702
7.73485,-0.39315
7.735,-0.394168
7.73576,-0.399307
7.736,-0.401012
7.73665,-0.405642
7.737,-0.408263
7.73751,-0.412158
7.738,-0.415953
7.73836,-0.418856
7.739,-0.424116
7.73919,-0.425739
7.74,-0.432788
7.74,-0.432807
7.74079,-0.440062
7.741,-0.44201
7.74157,-0.447504
7.742,-0.451825
7.74232,-0.455134
7.743,-0.462282
7.74306,-0.462951
7.74378,-0.470955
7.744,-0.47343
7.74449,-0.479145
7.745,-0.485326
7.74518,-0.48752
7.74585,-0.496078
7.746,-0.498028
7.74651,-0.504816
7.747,-0.511603
7.74715,-0.513733
7.74778,-0.522824
7.748,-0.526117
7.74839,-0.532085
7.74899,-0.541514
7.749,-0.541643
7.74958,-0.551103
7.75,-0.558258
7.75015,-0.560849
7.75071,-0.570745
7.751,-0.576041
7.75126,-0.580784
7.75179,-0.590959
7.752,-0.595073
7.75231,-0.601262
7.75282,-0.611686
7.753,-0.615437
7.75332,-0.622221
7.75381,-0.632859
7.754,-0.63721
7.75428,-0.643589
7.75475,-0.654401
7.755,-0.660467
7.7552,-0.665285
7.75564,-0.67623
7.756,-0.685271
7.75608,-0.687224
7.7565,-0.698256
7.75691,-0.709315
7.757,-0.711668
7.75732,-0.720387
7.75771,-0.731461
7.758,-0.739682
7.7581,-0.742525
7.75848,-0.753566
7.75884,-0.764572
7.759,-0.769299
7.7592,-0.77553
7.75956,-0.786429
7.7599,-0.797256
7.76,-0.80046
7.76024,-0.807999
7.76056,-0.818648
7.76088,-0.82919
7.761,-0.833042
7.7612,-0.839616
7.7615,-0.849914
7.7618,-0.860075
7.762,-0.866844
7.76209,-0.870089
7.76238,-0.879948
