# Freq(Hz)	Amp(mV)
86140.422078	0.693651
86241.883117	0.711018
86343.344156	0.718531
86444.805195	0.716370
86546.266234	0.704592
86647.727273	0.683116
86749.188312	0.651728
86850.649351	0.610130
86952.110390	0.558000
87053.571429	0.495092
87155.032468	0.421349
87256.493506	0.337065
87357.954545	0.243168
87459.415584	0.142249
87560.876623	0.052595
87662.337662	0.106656
87763.798701	0.220334
87865.259740	0.337230
87966.720779	0.450290
88068.181818	0.554901
88169.642857	0.646923
88271.103896	0.722677
88372.564935	0.779158
88474.025974	0.814288
88575.487013	0.827130
88676.948052	0.818038
88778.409091	0.788722
88879.870130	0.742200
88981.331169	0.682635
89082.792208	0.615021
89184.253247	0.544696
89285.714286	0.476633
89387.175325	0.414518
89488.636364	0.359815
89590.097403	0.311324
89691.558442	0.265849
89793.019481	0.220097
89894.480519	0.173719
89995.941558	0.134998
90097.402597	0.128770
90198.863636	0.171887
90300.324675	0.245212
90401.785714	0.329783
90503.246753	0.415468
90604.707792	0.495820
90706.168831	0.566131
90807.629870	0.622992
90909.090909	0.664233
91010.551948	0.688907
91112.012987	0.697218
91213.474026	0.690356
91314.935065	0.670247
91416.396104	0.639253
91517.857143	0.599849
91619.318182	0.554325
91720.779221	0.504572
91822.240260	0.451978
91923.701299	0.397437
92025.162338	0.341465
92126.623377	0.284358
92228.084416	0.226372
92329.545455	0.168009
92431.006494	0.111033
92532.467532	0.064855
92633.928571	0.069138
92735.389610	0.123841
92836.850649	0.193694
92938.311688	0.270344
93039.772727	0.351310
93141.233766	0.434472
93242.694805	0.517157
93344.155844	0.596039
93445.616883	0.667301
93547.077922	0.726924
93648.538961	0.771039
93750.000000	0.796269
93851.461039	0.800055
93952.922078	0.780905
94054.383117	0.738563
94155.844156	0.674074
94257.305195	0.589744
94358.766234	0.489006
94460.227273	0.376202
94561.688312	0.256333
94663.149351	0.134994
94764.610390	0.026525
94866.071429	0.100212
94967.532468	0.198716
95068.993506	0.283341
95170.454545	0.351376
95271.915584	0.401807
95373.376623	0.434849
95474.837662	0.451846
95576.298701	0.455190
95677.759740	0.448244
95779.220779	0.435230
95880.681818	0.421009
95982.142857	0.410549
96083.603896	0.407927
96185.064935	0.415092
96286.525974	0.431129
96387.987013	0.452632
96489.448052	0.474852
96590.909091	0.492828
96692.370130	0.502113
96793.831169	0.499145
96895.292208	0.481439
96996.753247	0.447697
97098.214286	0.397874
97199.675325	0.333220
97301.136364	0.256363
97402.597403	0.171829
97504.058442	0.090397
97605.519481	0.068652
97706.980519	0.137343
97808.441558	0.217042
97909.902597	0.289103
98011.363636	0.348570
98112.824675	0.393442
98214.285714	0.423691
98315.746753	0.441184
98417.207792	0.449611
98518.668831	0.454137
98620.129870	0.460488
98721.590909	0.473410
98823.051948	0.495028
98924.512987	0.524129
99025.974026	0.556848
99127.435065	0.588104
99228.896104	0.612877
99330.357143	0.626978
99431.818182	0.627370
99533.279221	0.612245
99634.740260	0.580967
99736.201299	0.533954
99837.662338	0.472549
99939.123377	0.398909
100040.584416	0.316002
100142.045455	0.228015
100243.506494	0.142816
100344.967532	0.087791
100446.428571	0.118480
100547.889610	0.192430
100649.350649	0.268743
100750.811688	0.337205
100852.272727	0.393668
100953.733766	0.435736
101055.194805	0.462022
101156.655844	0.472002
101258.116883	0.465989
101359.577922	0.445099
101461.038961	0.411190
101562.500000	0.366758
101663.961039	0.314789
101765.422078	0.258596
101866.883117	0.201701
101968.344156	0.147929
102069.805195	0.102279
102171.266234	0.073773
102272.727273	0.073739
102374.188312	0.095763
102475.649351	0.125869
102577.110390	0.158879
102678.571429	0.193911
102780.032468	0.230821
102881.493506	0.269035
102982.954545	0.307348
103084.415584	0.344095
103185.876623	0.377438
103287.337662	0.405643
103388.798701	0.427281
103490.259740	0.441354
103591.720779	0.447343
103693.181818	0.445200
103794.642857	0.435295
103896.103896	0.418338
103997.564935	0.395303
104099.025974	0.367360
104200.487013	0.335844
104301.948052	0.302248
104403.409091	0.268258
104504.870130	0.235783
104606.331169	0.206938
104707.792208	0.183854
104809.253247	0.168150
104910.714286	0.160183
105012.175325	0.158712
105113.636364	0.161560
105215.097403	0.166814
105316.558442	0.173628
105418.019481	0.182378
105519.480519	0.194281
105620.941558	0.210670
105722.402597	0.232230
105823.863636	0.258586
105925.324675	0.288392
106026.785714	0.319718
106128.246753	0.350462
106229.707792	0.378642
106331.168831	0.402572
106432.629870	0.420953
106534.090909	0.432897
106635.551948	0.437907
106737.012987	0.435824
106838.474026	0.426764
106939.935065	0.411038
107041.396104	0.389095
107142.857143	0.361472
107244.318182	0.328780
107345.779221	0.291703
107447.240260	0.251038
107548.701299	0.207787
107650.162338	0.163411
107751.623377	0.120648
107853.084416	0.086406
107954.545455	0.077120
108056.006494	0.101585
108157.467532	0.143994
108258.928571	0.192827
108360.389610	0.243828
108461.850649	0.295018
108563.311688	0.344957
108664.772727	0.392221
108766.233766	0.435257
108867.694805	0.472393
108969.155844	0.501934
109070.616883	0.522298
109172.077922	0.532170
109273.538961	0.530641
109375.000000	0.517324
109476.461039	0.492415
109577.922078	0.456711
109679.383117	0.411567
109780.844156	0.358801
109882.305195	0.300578
109983.766234	0.239296
110085.227273	0.177613
110186.688312	0.119091
110288.149351	0.072198
110389.610390	0.063392
110491.071429	0.098235
110592.532468	0.145205
110693.993506	0.193262
110795.454545	0.239781
110896.915584	0.283624
110998.376623	0.323764
111099.837662	0.358986
111201.298701	0.387900
111302.759740	0.409082
111404.220779	0.421252
111505.681818	0.423459
111607.142857	0.415222
111708.603896	0.396625
111810.064935	0.368362
111911.525974	0.331727
112012.987013	0.288567
112114.448052	0.241244
112215.909091	0.192664
112317.370130	0.146563
112418.831169	0.108413
112520.292208	0.086629
112621.753247	0.087318
112723.214286	0.103185
112824.675325	0.122827
112926.136364	0.140437
113027.597403	0.154246
113129.058442	0.164512
113230.519481	0.172664
113331.980519	0.180812
113433.441558	0.191193
113534.902597	0.205480
113636.363636	0.224195
113737.824675	0.246554
113839.285714	0.270760
113940.746753	0.294460
114042.207792	0.315128
114143.668831	0.330336
114245.129870	0.337930
114346.590909	0.336177
114448.051948	0.323879
114549.512987	0.300485
114650.974026	0.266181
114752.435065	0.222029
114853.896104	0.170297
114955.357143	0.115884
115056.818182	0.074111
115158.279221	0.083555
115259.740260	0.134888
115361.201299	0.194563
115462.662338	0.251657
115564.123377	0.301865
115665.584416	0.342767
115767.045455	0.372962
115868.506494	0.391864
115969.967532	0.399618
116071.428571	0.397009
116172.889610	0.385360
116274.350649	0.366390
116375.811688	0.342063
116477.272727	0.314433
116578.733766	0.285506
116680.194805	0.257137
116781.655844	0.230957
116883.116883	0.208344
116984.577922	0.190376
117086.038961	0.177739
117187.500000	0.170579
117288.961039	0.168406
117390.422078	0.170175
117491.883117	0.174581
117593.344156	0.180401
117694.805195	0.186748
117796.266234	0.193191
117897.727273	0.199741
117999.188312	0.206712
118100.649351	0.214494
118202.110390	0.223274
118303.571429	0.232815
118405.032468	0.242379
118506.493506	0.250817
