# Freq(Hz)	Amp(mV)
93621.926230	1.350444
93750.000000	1.147336
93878.073770	0.916420
94006.147541	0.675290
94134.221311	0.445312
94262.295082	0.263293
94390.368852	0.215535
94518.442623	0.303594
94646.516393	0.407026
94774.590164	0.482269
94902.663934	0.520249
95030.737705	0.520682
95158.811475	0.486413
95286.885246	0.421422
95414.959016	0.329831
95543.032787	0.215470
95671.106557	0.081912
95799.180328	0.067139
95927.254098	0.227298
96055.327869	0.393023
96183.401639	0.557373
96311.475410	0.712120
96439.549180	0.848187
96567.622951	0.956358
96695.696721	1.028128
96823.770492	1.056590
96951.844262	1.037213
97079.918033	0.968449
97207.991803	0.852063
97336.065574	0.693187
97464.139344	0.500050
97592.213115	0.283454
97720.286885	0.056297
97848.360656	0.169461
97976.434426	0.378748
98104.508197	0.560369
98232.581967	0.704361
98360.655738	0.803704
98488.729508	0.854869
98616.803279	0.858213
98744.877049	0.818257
98872.950820	0.744041
99001.024590	0.649923
99129.098361	0.557135
99257.172131	0.494266
99385.245902	0.487235
99513.319672	0.536530
99641.393443	0.617140
99769.467213	0.702448
99897.540984	0.774928
100025.614754	0.824871
100153.688525	0.847685
100281.762295	0.842083
100409.836066	0.808912
100537.909836	0.750327
100665.983607	0.669200
100794.057377	0.568720
100922.131148	0.452211
101050.204918	0.323120
101178.278689	0.185210
101306.352459	0.044640
101434.426230	0.104590
101562.500000	0.243711
101690.573770	0.374245
101818.647541	0.490526
101946.721311	0.587668
102074.795082	0.661620
102202.868852	0.709572
102330.942623	0.730349
102459.016393	0.724733
102587.090164	0.695667
102715.163934	0.648327
102843.237705	0.589980
102971.311475	0.529445
103099.385246	0.475711
103227.459016	0.435233
103355.532787	0.408625
103483.606557	0.389615
103611.680328	0.368015
103739.754098	0.334177
103867.827869	0.282065
103995.901639	0.211635
104123.975410	0.137837
104252.049180	0.130484
104380.122951	0.229800
104508.196721	0.367508
104636.270492	0.513788
104764.344262	0.655700
104892.418033	0.784058
105020.491803	0.891672
105148.565574	0.973345
105276.639344	1.026143
105404.713115	1.049603
105532.786885	1.045786
105660.860656	1.019099
105788.934426	0.975843
105917.008197	0.923416
106045.081967	0.869118
106173.155738	0.818660
106301.229508	0.774748
106429.303279	0.736461
106557.377049	0.699881
106685.450820	0.659734
106813.524590	0.611178
106941.598361	0.551042
107069.672131	0.478326
107197.745902	0.394170
107325.819672	0.301582
107453.893443	0.205416
107581.967213	0.114853
107710.040984	0.068219
107838.114754	0.118277
107966.188525	0.189731
108094.262295	0.252768
108222.336066	0.300622
108350.409836	0.329664
108478.483607	0.337091
108606.557377	0.320607
108734.631148	0.278603
108862.704918	0.210714
108990.778689	0.119777
109118.852459	0.049440
109246.926230	0.157144
109375.000000	0.306592
109503.073770	0.464260
109631.147541	0.618853
109759.221311	0.759615
109887.295082	0.875967
110015.368852	0.958193
110143.442623	0.998291
110271.516393	0.990783
110399.590164	0.933402
110527.663934	0.827600
110655.737705	0.678934
110783.811475	0.497760
110911.885246	0.303181
111039.959016	0.160428
111168.032787	0.241390
111296.106557	0.415299
111424.180328	0.574256
111552.254098	0.693478
111680.327869	0.761649
111808.401639	0.773442
111936.475410	0.728640
112064.549180	0.631996
112192.622951	0.493241
112320.696721	0.328281
112448.770492	0.172011
112576.844262	0.160553
112704.918033	0.298526
112832.991803	0.437728
112961.065574	0.542862
113089.139344	0.602363
113217.213115	0.612911
113345.286885	0.578532
113473.360656	0.512239
113601.434426	0.440033
113729.508197	0.403618
113857.581967	0.437528
113985.655738	0.528001
114113.729508	0.634125
114241.803279	0.723348
114369.877049	0.775466
114497.950820	0.779154
114626.024590	0.730066
114754.098361	0.630028
114882.172131	0.486729
115010.245902	0.314835
115138.319672	0.152036
115266.393443	0.169990
115394.467213	0.332323
115522.540984	0.487534
115650.614754	0.605350
115778.688525	0.672941
115906.762295	0.683843
116034.836066	0.636891
116162.909836	0.535932
116290.983607	0.389486
116419.057377	0.210989
116547.131148	0.053523
116675.204918	0.210065
116803.278689	0.401015
116931.352459	0.568623
117059.426230	0.699570
117187.500000	0.785371
117315.573770	0.821838
117443.647541	0.809156
117571.721311	0.751716
117699.795082	0.657710
117827.868852	0.538662
117955.942623	0.409415
118084.016393	0.290139
118212.090164	0.212656
118340.163934	0.209250
118468.237705	0.255838
118596.311475	0.307332
118724.385246	0.344522
118852.459016	0.363633
118980.532787	0.367195
119108.606557	0.359959
119236.680328	0.346180
119364.754098	0.327642
119492.827869	0.303026
119620.901639	0.268948
119748.975410	0.221947
119877.049180	0.160460
120005.122951	0.087376
120133.196721	0.041575
120261.270492	0.114248
120389.344262	0.205694
120517.418033	0.291223
120645.491803	0.362705
120773.565574	0.415019
120901.639344	0.446205
121029.713115	0.458211
121157.786885	0.457348
121285.860656	0.453652
121413.934426	0.457885
121542.008197	0.476046
121670.081967	0.505257
121798.155738	0.535262
121926.229508	0.553492
122054.303279	0.549252
122182.377049	0.515996
122310.450820	0.452828
122438.524590	0.366965
122566.598361	0.281297
122694.672131	0.249574
122822.745902	0.314748
122950.819672	0.434572
123078.893443	0.560017
123206.967213	0.664790
123335.040984	0.733514
123463.114754	0.756999
123591.188525	0.731331
123719.262295	0.658002
123847.336066	0.544646
123975.409836	0.407847
124103.483607	0.285324
124231.557377	0.260303
124359.631148	0.360151
124487.704918	0.498741
124615.778689	0.624162
124743.852459	0.715233
124871.926230	0.762588
125000.000000	0.764186
125128.073770	0.724534
125256.147541	0.654927
125384.221311	0.574220
125512.295082	0.508794
125640.368852	0.485336
125768.442623	0.511428
125896.516393	0.568046
126024.590164	0.629003
126152.663934	0.676624
126280.737705	0.704077
126408.811475	0.713632
126536.885246	0.714263
126664.959016	0.717885
126793.032787	0.733615
126921.106557	0.762324
127049.180328	0.795662
127177.254098	0.820105
127305.327869	0.822268
127433.401639	0.792713
127561.475410	0.728259
127689.549180	0.634051
127817.622951	0.527279
