# Freq(Hz)	Amp(mV)
263644.542183	0.428005
263852.792216	0.493411
264061.042250	0.545672
264269.292283	0.591257
264477.542316	0.643648
264685.792350	0.718428
264894.042383	0.824968
265102.292416	0.961004
265310.542450	1.114285
265518.792483	1.267676
265727.042516	1.403390
265935.292550	1.505577
266143.542583	1.561945
266351.792616	1.564876
266560.042650	1.512181
266768.292683	1.407542
266976.542716	1.260666
267184.792750	1.087280
267393.042783	0.909057
267601.292816	0.752846
267809.542850	0.645588
268017.792883	0.598847
268226.042916	0.594220
268434.292949	0.596189
268642.542983	0.575751
268850.793016	0.518528
269059.043049	0.423753
269267.293083	0.305642
269475.543116	0.212971
269683.793149	0.247380
269892.043183	0.383615
270100.293216	0.535525
270308.543249	0.667867
270516.793283	0.764520
270725.043316	0.817449
270933.293349	0.824592
271141.543383	0.789159
271349.793416	0.718863
271558.043449	0.624714
271766.293483	0.519217
271974.543516	0.413800
272182.793549	0.315550
272391.043583	0.224489
272599.293616	0.135356
272807.543649	0.066453
273015.793683	0.142086
273224.043716	0.292648
273432.293749	0.470706
273640.543782	0.662390
273848.793816	0.853570
274057.043849	1.029036
274265.293882	1.173948
274473.543916	1.275425
274681.793949	1.323950
274890.043982	1.314417
275098.294016	1.246740
275306.544049	1.125973
275514.794082	0.961932
275723.044116	0.768380
275931.294149	0.561933
276139.544182	0.361170
276347.794216	0.188657
276556.044249	0.098502
276764.294282	0.144795
276972.544316	0.204798
277180.794349	0.247038
277389.044382	0.294065
277597.294416	0.376302
277805.544449	0.503165
278013.794482	0.661410
278222.044516	0.830351
278430.294549	0.989797
278638.544582	1.122418
278846.794615	1.214902
279055.044649	1.258896
279263.294682	1.251747
279471.544715	1.196963
279679.794749	1.104362
279888.044782	0.989862
280096.294815	0.874495
280304.544849	0.781089
280512.794882	0.726108
280721.044915	0.709154
280929.294949	0.712199
281137.544982	0.711662
281345.795015	0.689708
281554.045049	0.637982
281762.295082	0.557225
281970.545115	0.456259
282178.795149	0.351944
282387.045182	0.270427
282595.295215	0.239518
282803.545249	0.253809
283011.795282	0.274432
283220.045315	0.272708
283428.295349	0.241759
283636.545382	0.203495
283844.795415	0.227181
284053.045448	0.350485
284261.295482	0.530744
284469.545515	0.731967
284677.795548	0.931193
284886.045582	1.110556
285094.295615	1.255640
285302.545648	1.355743
285510.795682	1.404439
285719.045715	1.399975
285927.295748	1.345358
286135.545782	1.248135
286343.795815	1.119938
286552.045848	0.975949
286760.295882	0.834337
286968.545915	0.715213
287176.795948	0.637121
287385.045982	0.608947
287593.296015	0.623364
287801.546048	0.662816
288009.796082	0.711155
288218.046115	0.758233
288426.296148	0.798396
288634.546182	0.827824
288842.796215	0.842828
289051.046248	0.839405
289259.296281	0.813732
289467.546315	0.763108
289675.796348	0.686922
289884.046381	0.587418
290092.296415	0.470351
290300.546448	0.346263
290508.796481	0.235537
290717.046515	0.182559
290925.296548	0.220737
291133.546581	0.298683
291341.796615	0.373430
291550.046648	0.432085
291758.296681	0.474099
291966.546715	0.504904
292174.796748	0.532364
292383.046781	0.562766
292591.296815	0.597212
292799.546848	0.630657
293007.796881	0.654007
293216.046915	0.657431
293424.296948	0.633175
293632.546981	0.577558
293840.797015	0.492761
294049.047048	0.390114
294257.297081	0.299523
294465.547114	0.280584
294673.797148	0.359498
294882.047181	0.482674
295090.297214	0.603518
295298.547248	0.697658
295506.797281	0.751265
295715.047314	0.756831
295923.297348	0.712113
296131.547381	0.619793
296339.797414	0.487231
296548.047448	0.326670
296756.297481	0.161374
296964.547514	0.114687
297172.797548	0.254528
297381.047581	0.398258
297589.297614	0.511091
297797.547648	0.582428
298005.797681	0.608103
298214.047714	0.589088
298422.297748	0.531464
298630.547781	0.446950
298838.797814	0.354926
299047.047848	0.286840
299255.297881	0.278742
299463.547914	0.327738
299671.797947	0.394887
299880.047981	0.451133
300088.298014	0.482938
300296.548047	0.485904
300504.798081	0.461347
300713.048114	0.414560
300921.298147	0.353522
301129.548181	0.287619
301337.798214	0.226197
301546.048247	0.176823
301754.298281	0.143560
301962.548314	0.127418
302170.798347	0.130379
302379.048381	0.155452
302587.298414	0.199884
302795.548447	0.254604
303003.798481	0.308336
303212.048514	0.349749
303420.298547	0.368474
303628.548581	0.356011
303836.798614	0.306590
304045.048647	0.217858
304253.298681	0.091586
304461.548714	0.070906
304669.798747	0.254227
304878.048780	0.451764
305086.298814	0.649917
305294.548847	0.835318
305502.798880	0.995474
305711.048914	1.119976
305919.298947	1.201610
306127.548980	1.237223
306335.799014	1.228284
306544.049047	1.181066
306752.299080	1.106372
306960.549114	1.018614
307168.799147	0.933778
307377.049180	0.865722
307585.299214	0.821313
307793.549247	0.797531
308001.799280	0.783921
308210.049314	0.768914
308418.299347	0.745272
308626.549380	0.712459
308834.799414	0.676370
309043.049447	0.646812
309251.299480	0.632599
309459.549514	0.635875
309667.799547	0.650064
309876.049580	0.663536
310084.299613	0.665351
310292.549647	0.649325
310500.799680	0.616051
310709.049713	0.573727
310917.299747	0.537484
311125.549780	0.524470
311333.799813	0.543011
311542.049847	0.584981
311750.299880	0.631551
311958.549913	0.663612
312166.799947	0.667021
312375.049980	0.633679
312583.300013	0.561266
312791.550047	0.452739
312999.800080	0.316187
313208.050113	0.169143
313416.300147	0.105424
313624.550180	0.234059
313832.800213	0.393512
314041.050247	0.547953
314249.300280	0.693917
314457.550313	0.834896
314665.800347	0.976921
314874.050380	1.124777
315082.300413	1.278680
315290.550446	1.432754
315498.800480	1.575697
315707.050513	1.692927
315915.300546	1.769204
316123.550580	1.791070
316331.800613	1.748820
316540.050646	1.637941
316748.300680	1.459985
316956.550713	1.223006
317164.800746	0.941908
317373.050780	0.640459
317581.300813	0.366435
317789.550846	0.275992
317997.800880	0.443653
318206.050913	0.644063
318414.300946	0.795053
318622.550980	0.874199
318830.801013	0.874780
319039.051046	0.799892
319247.301080	0.662324
319455.551113	0.489011
319663.801146	0.343168
319872.051180	0.352114
320080.301213	0.513328
320288.551246	0.704867
320496.801279	0.867722
320705.051313	0.976244
320913.301346	1.018047
321121.551379	0.989597
321329.801413	0.895074
321538.051446	0.745968
321746.301479	0.561864
321954.551513	0.377217
322162.801546	0.271830
322371.051579	0.337164
322579.301613	0.484055
322787.551646	0.626008
322995.801679	0.737666
323204.051713	0.815924
323412.301746	0.868785
323620.551779	0.910457
323828.801813	0.955322
324037.051846	1.010767
324245.301879	1.072914
324453.551913	1.128286
324661.801946	1.159342
324870.051979	1.149945
325078.302013	1.089075
325286.552046	0.973181
325494.802079	0.808482
325703.052112	0.616456
325911.302146	0.453243
326119.552179	0.434863
326327.802212	0.591408
326536.052246	0.810450
326744.302279	1.018339
326952.552312	1.180990
327160.802346	1.280674
327369.052379	1.309856
327577.302412	1.270110
327785.552446	1.172392
327993.802479	1.038040
328202.052512	0.900218
328410.302546	0.802181
328618.552579	0.779799
328826.802612	0.829670
329035.052646	0.910629
329243.302679	0.978292
329451.552712	1.002739
329659.802746	0.968716
329868.052779	0.872760
330076.302812	0.721483
330284.552846	0.532263
330492.802879	0.343666
330701.052912	0.264146
330909.302945	0.381048
331117.552979	0.558296
331325.803012	0.713134
331534.053045	0.817064
331742.303079	0.857591
331950.553112	0.830894
332158.803145	0.740151
332367.053179	0.594703
332575.303212	0.409568
332783.553245	0.208475
332991.803279	0.103229
333200.053312	0.259093
333408.303345	0.425832
333616.553379	0.552055
333824.803412	0.624040
334033.053445	0.635788
334241.303479	0.587231
334449.553512	0.483749
334657.803545	0.335639
334866.053579	0.158633
335074.303612	0.064917
335282.553645	0.245151
335490.803679	0.421937
335699.053712	0.569097
335907.303745	0.675256
336115.553778	0.734079
336323.803812	0.744485
336532.053845	0.711133
336740.303878	0.645079
336948.553912	0.564896
337156.803945	0.497555
337365.053978	0.472677
337573.304012	0.501709
337781.554045	0.566108
337989.804078	0.637265
338198.054112	0.694065
338406.304145	0.725057
338614.554178	0.726268
338822.804212	0.699325
339031.054245	0.650082
339239.304278	0.587401
339447.554312	0.521825
339655.804345	0.463855
339864.054378	0.421667
340072.304412	0.398958
340280.554445	0.394961
340488.804478	0.407312
340697.054512	0.434799
340905.304545	0.477104
341113.554578	0.532457
341321.804611	0.595973
341530.054645	0.659932
341738.304678	0.715240
341946.554711	0.753019
342154.804745	0.765874
342363.054778	0.748790
342571.304811	0.699714
342779.554845	0.619854
342987.804878	0.513810
343196.054911	0.389836
343404.304945	0.261643
343612.554978	0.159607
343820.805011	0.153708
344029.055045	0.229143
344237.305078	0.307470
344445.555111	0.361947
344653.805145	0.385161
344862.055178	0.377713
345070.305211	0.347820
345278.555245	0.314370
345486.805278	0.308221
345695.055311	0.353606
345903.305345	0.442331
346111.555378	0.549384
346319.805411	0.653794
346528.055444	0.741265
346736.305478	0.802570
346944.555511	0.832656
347152.805544	0.830325
347361.055578	0.798068
347569.305611	0.741824
347777.555644	0.670551
347985.805678	0.595363
348194.055711	0.527719
348402.305744	0.476017
348610.555778	0.441359
348818.805811	0.416245
349027.055844	0.388635
349235.305878	0.347841
349443.555911	0.288306
349651.805944	0.212458
349860.055978	0.141827
350068.306011	0.147849
350276.556044	0.244139
350484.806078	0.365717
350693.056111	0.483909
350901.306144	0.584615
351109.556178	0.658067
351317.806211	0.697346
351526.056244	0.698373
351734.306277	0.660096
351942.556311	0.584629
352150.806344	0.477431
352359.056377	0.348188
352567.306411	0.216627
352775.556444	0.148794
352983.806477	0.227560
353192.056511	0.357431
353400.306544	0.481142
353608.556577	0.582271
353816.806611	0.653510
354025.056644	0.691626
354233.306677	0.696432
354441.556711	0.670328
354649.806744	0.617871
354858.056777	0.545264
355066.306811	0.459823
355274.556844	0.369496
355482.806877	0.282676
355691.056911	0.208669
355899.306944	0.158766
356107.556977	0.142743
356315.807011	0.155438
356524.057044	0.180687
356732.307077	0.208325
356940.557110	0.235003
357148.807144	0.259927
357357.057177	0.282567
357565.307210	0.302007
357773.557244	0.317131
357981.807277	0.327114
358190.057310	0.331873
358398.307344	0.332321
358606.557377	0.330385
358814.807410	0.328783
359023.057444	0.330585
359231.307477	0.338636
359439.557510	0.355002
359647.807544	0.380619
359856.057577	0.415219
360064.307610	0.457395
360272.557644	0.504687
360480.807677	0.553673
360689.057710	0.600164
360897.307744	0.639531
361105.557777	0.667167
361313.807810	0.679013
361522.057844	0.672086
361730.307877	0.644935
361938.557910	0.597950
362146.807943	0.533476
362355.057977	0.455700
362563.308010	0.370273
362771.558043	0.283688
362979.808077	0.202638
363188.058110	0.134629
363396.308143	0.095537
363604.558177	0.114536
363812.808210	0.184553
364021.058243	0.287341
364229.308277	0.418183
364437.558310	0.573366
364645.808343	0.746313
364854.058377	0.927593
365062.308410	1.105781
365270.558443	1.268512
365478.808477	1.403581
365687.058510	1.500009
365895.308543	1.549007
366103.558577	1.544766
366311.808610	1.485014
366520.058643	1.371298
366728.308677	1.208978
366936.558710	1.006984
367144.808743	0.777500
367353.058776	0.536303
367561.308810	0.308092
367769.558843	0.174412
367977.808876	0.269899
368186.058910	0.428594
368394.308943	0.564314
368602.558976	0.661603
368810.809010	0.717819
369019.059043	0.735689
369227.309076	0.721406
369435.559110	0.683306
369643.809143	0.630401
369852.059176	0.570716
370060.309210	0.509760
370268.559243	0.449818
370476.809276	0.390929
370685.059310	0.333957
370893.309343	0.285620
371101.559376	0.263202
371309.809410	0.286267
371518.059443	0.352657
371726.309476	0.441806
371934.559510	0.533960
372142.809543	0.614540
372351.059576	0.672883
372559.309609	0.701503
372767.559643	0.695993
372975.809676	0.655082
373184.059709	0.580615
373392.309743	0.477395
373600.559776	0.353057
373808.809809	0.219130
374017.059843	0.105223
374225.309876	0.128521
374433.559909	0.238815
374641.809943	0.343993
374850.059976	0.428767
375058.310009	0.489340
375266.560043	0.526278
375474.810076	0.543518
375683.060109	0.547858
375891.310143	0.548101
376099.560176	0.553387
376307.810209	0.570698
376516.060243	0.602634
376724.310276	0.647077
376932.560309	0.698823
377140.810343	0.751626
377349.060376	0.799458
377557.310409	0.836978
377765.560442	0.859666
377973.810476	0.864007
378182.060509	0.847926
378390.310542	0.811567
378598.560576	0.758500
378806.810609	0.697386
379015.060642	0.643605
379223.310676	0.618175
379431.560709	0.638671
379639.810742	0.705664
379848.060776	0.802058
380056.310809	0.904905
380264.560842	0.993698
380472.810876	1.052457
380681.060909	1.069700
380889.310942	1.038280
381097.560976	0.955341
381305.811009	0.822301
381514.061042	0.644847
381722.311076	0.433476
381930.561109	0.210683
382138.811142	0.142165
382347.061176	0.352678
382555.311209	0.580923
382763.561242	0.784936
382971.811275	0.950468
383180.061309	1.068689
383388.311342	1.134785
383596.561375	1.147865
383804.811409	1.110846
384013.061442	1.030142
384221.311475	0.915152
384429.561509	0.777603
384637.811542	0.630887
384846.061575	0.489513
385054.311609	0.368698
385262.561642	0.282791
385470.811675	0.238030
385679.061709	0.222335
385887.311742	0.214090
386095.561775	0.201536
386303.811809	0.189024
386512.061842	0.194031
386720.311875	0.230795
386928.561909	0.293224
387136.811942	0.365135
387345.061975	0.432409
387553.312009	0.484885
387761.562042	0.516043
387969.812075	0.523154
388178.062108	0.508080
388386.312142	0.478785
388594.562175	0.451335
388802.812208	0.449116
389011.062242	0.491704
389219.312275	0.579535
389427.562308	0.697032
389635.812342	0.826151
389844.062375	0.952549
390052.312408	1.066167
390260.562442	1.160797
390468.812475	1.233756
390677.062508	1.285588
390885.312542	1.319529
391093.562575	1.340533
391301.812608	1.353793
391510.062642	1.362988
391718.312675	1.368748
391926.562708	1.368001
392134.812742	1.354492
392343.062775	1.320241
392551.312808	1.257360
392759.562842	1.159702
392967.812875	1.024053
393176.062908	0.850819
393384.312941	0.644268
393592.562975	0.412524
393800.813008	0.169128
394009.063041	0.101954
394217.313075	0.331000
394425.563108	0.542276
394633.813141	0.716115
394842.063175	0.841545
395050.313208	0.911383
395258.563241	0.922627
395466.813275	0.876914
395675.063308	0.780902
395883.313341	0.646910
396091.563375	0.495128
396299.813408	0.361504
396508.063441	0.308835
396716.313475	0.366169
396924.563508	0.468263
397132.813541	0.557640
397341.063575	0.608457
397549.313608	0.609957
397757.563641	0.560064
397965.813675	0.464414
398174.063708	0.340335
398382.313741	0.239802
398590.563774	0.276607
398798.813808	0.436066
399007.063841	0.625972
399215.313874	0.807812
399423.563908	0.963580
399631.813941	1.082680
399840.063974	1.159348
400048.314008	1.191993
400256.564041	1.182758
400464.814074	1.136972
400673.064108	1.062421
400881.314141	0.968547
401089.564174	0.865667
401297.814208	0.764385
401506.064241	0.675207
401714.314274	0.608066
401922.564308	0.570843
402130.814341	0.566492
402339.064374	0.590899
402547.314408	0.634319
402755.564441	0.684956
402963.814474	0.731487
403172.064508	0.764034
403380.314541	0.774550
403588.564574	0.757189
403796.814607	0.708766
404005.064641	0.629293
404213.314674	0.522789
404421.564707	0.399446
404629.814741	0.283922
404838.064774	0.237741
405046.314807	0.310545
405254.564841	0.443068
405462.814874	0.583084
405671.064907	0.709486
405879.314941	0.812568
406087.564974	0.887814
406295.815007	0.934165
406504.065041	0.953200
406712.315074	0.948391
406920.565107	0.924282
407128.815141	0.885628
407337.065174	0.836669
407545.315207	0.780722
407753.565241	0.720269
407961.815274	0.657548
408170.065307	0.595536
408378.315341	0.538991
408586.565374	0.495015
408794.815407	0.472015
409003.065440	0.476163
409211.315474	0.507460
409419.565507	0.560017
409627.815540	0.626073
409836.065574	0.699143
410044.315607	0.774690
410252.565640	0.849398
410460.815674	0.920160
410669.065707	0.983297
410877.315740	1.034273
411085.565774	1.067918
411293.815807	1.079062
411502.065840	1.063369
411710.315874	1.018185
411918.565907	0.943229
412126.815940	0.841027
412335.065974	0.717019
412543.316007	0.579330
412751.566040	0.438214
412959.816074	0.305240
413168.066107	0.192291
413376.316140	0.110537
413584.566174	0.069318
413792.816207	0.073734
414001.066240	0.125136
414209.316273	0.222628
414417.566307	0.360209
414625.816340	0.527471
414834.066373	0.710604
415042.316407	0.893413
415250.566440	1.058562
415458.816473	1.188978
415667.066507	1.269307
415875.316540	1.287306
416083.566573	1.235104
416291.816607	1.110345
416500.066640	0.917623
416708.316673	0.672363
416916.566707	0.421679
417124.816740	0.350736
417333.066773	0.595366
417541.316807	0.940195
417749.566840	1.289717
417957.816873	1.610564
418166.066907	1.883483
418374.316940	2.096191
418582.566973	2.242191
418790.817007	2.320382
418999.067040	2.334499
419207.317073	2.292130
419415.567106	2.203314
419623.817140	2.078831
419832.067173	1.928431
420040.317206	1.759377
420248.567240	1.575695
420456.817273	1.378414
420665.067306	1.166764
420873.317340	0.939946
421081.567373	0.699038
421289.817406	0.449258
421498.067440	0.209785
421706.317473	0.153733
421914.567506	0.360853
422122.817540	0.576920
422331.067573	0.764661
422539.317606	0.912516
422747.567640	1.014380
422955.817673	1.068329
423164.067706	1.076516
423372.317740	1.044917
423580.567773	0.982722
423788.817806	0.901294
423997.067840	0.812657
424205.317873	0.727514
424413.567906	0.653147
424621.817939	0.592196
424830.067973	0.543705
425038.318006	0.506630
425246.568039	0.483853
425454.818073	0.483270
425663.068106	0.513061
425871.318139	0.573995
426079.568173	0.657448
426287.818206	0.750243
426496.068239	0.839568
426704.318273	0.915307
426912.568306	0.970848
427120.818339	1.003332
427329.068373	1.013577
427537.318406	1.005636
427745.568439	0.985867
427953.818473	0.961429
428162.068506	0.938352
428370.318539	0.919704
428578.568573	0.904741
428786.818606	0.889538
428995.068639	0.868750
429203.318673	0.837546
429411.568706	0.792982
429619.818739	0.734587
429828.068772	0.664341
430036.318806	0.586301
430244.568839	0.506120
430452.818872	0.430717
430661.068906	0.368176
430869.318939	0.327271
431077.568972	0.314865
431285.819006	0.331295
431494.069039	0.369758
431702.319072	0.421155
431910.569106	0.477706
432118.819139	0.533516
432327.069172	0.584319
432535.319206	0.627498
432743.569239	0.662370
432951.819272	0.690379
433160.069306	0.714848
433368.319339	0.740021
433576.569372	0.769420
433784.819406	0.804098
433993.069439	0.841724
434201.319472	0.877003
434409.569506	0.903101
434617.819539	0.913340
434826.069572	0.902602
435034.319605	0.868278
435242.569639	0.810761
435450.819672	0.733548
435659.069705	0.643027
435867.319739	0.547944
436075.569772	0.458427
436283.819805	0.384128
436492.069839	0.330884
436700.319872	0.297214
436908.569905	0.275262
437116.819939	0.257378
437325.069972	0.242278
437533.320005	0.236031
437741.570039	0.246160
437949.820072	0.271870
438158.070105	0.302065
438366.320139	0.321979
438574.570172	0.318390
438782.820205	0.281511
438991.070239	0.205957
439199.320272	0.094851
439407.570305	0.090713
439615.820339	0.271250
439824.070372	0.481952
440032.320405	0.703229
440240.570438	0.919830
440448.820472	1.116867
440657.070505	1.280821
440865.320538	1.400894
441073.570572	1.470295
441281.820605	1.487338
441490.070638	1.456243
441698.320672	1.387538
441906.570705	1.297759
442114.820738	1.207690
442323.070772	1.137753
442531.320805	1.100213
442739.570838	1.092329
442947.820872	1.097327
443156.070905	1.092823
443364.320938	1.059205
443572.570972	0.983861
443780.821005	0.862128
443989.071038	0.696790
444197.321072	0.497184
444405.571105	0.279447
444613.821138	0.093854
444822.071172	0.201552
445030.321205	0.381107
445238.571238	0.523883
445446.821271	0.613457
445655.071305	0.642224
445863.321338	0.608513
446071.571371	0.516319
446279.821405	0.375190
446488.071438	0.201865
446696.321471	0.078299
446904.571505	0.233561
447112.821538	0.419254
447321.071571	0.579079
447529.321605	0.697298
447737.571638	0.764495
447945.821671	0.776518
448154.071705	0.734471
448362.321738	0.644429
448570.571771	0.516754
448778.821805	0.365015
448987.071838	0.204752
449195.321871	0.054973
449403.571905	0.090557
449611.821938	0.194279
449820.071971	0.267249
450028.322005	0.314415
450236.572038	0.353797
450444.822071	0.411736
450653.072104	0.506869
450861.322138	0.637407
451069.572171	0.787097
451277.822204	0.935822
451486.072238	1.064778
451694.322271	1.158443
451902.572304	1.205703
452110.822338	1.200759
452319.072371	1.143925
452527.322404	1.042423
452735.572438	0.911548
452943.822471	0.776648
453152.072504	0.674378
453360.322538	0.642328
453568.572571	0.687455
453776.822604	0.776670
453985.072638	0.869915
454193.322671	0.940851
454401.572704	0.977292
454609.822738	0.978062
454818.072771	0.950839
455026.322804	0.910214
455234.572838	0.874250
455442.822871	0.858015
455651.072904	0.865789
455859.322937	0.888284
456067.572971	0.907975
456275.823004	0.907173
456484.073037	0.873483
456692.323071	0.802523
456900.573104	0.700149
457108.823137	0.586920
457317.073171	0.506102
457525.323204	0.514547
457733.573237	0.621184
457941.823271	0.776639
458150.073304	0.932748
458358.323337	1.058466
458566.573371	1.134083
458774.823404	1.147468
458983.073437	1.092708
459191.323471	0.969577
459399.573504	0.783106
459607.823537	0.543006
459816.073571	0.262861
460024.323604	0.041067
460232.573637	0.350297
460440.823671	0.646743
460649.073704	0.912781
460857.323737	1.133008
461065.573770	1.295205
461273.823804	1.391155
461482.073837	1.417185
461690.323870	1.374396
461898.573904	1.268561
462106.823937	1.109727
462315.073970	0.911564
462523.324004	0.690625
462731.574037	0.466020
462939.824070	0.262319
463148.074104	0.137780
463356.324137	0.182427
463564.574170	0.263879
463772.824204	0.305017
463981.074237	0.294362
464189.324270	0.236827
464397.574304	0.160930
464605.824337	0.172411
464814.074370	0.312336
465022.324404	0.494290
465230.574437	0.680894
465438.824470	0.853457
465647.074504	0.999177
465855.324537	1.109694
466063.574570	1.181217
466271.824603	1.214590
466480.074637	1.214864
466688.324670	1.190119
466896.574703	1.149425
467104.824737	1.100148
467313.074770	1.045406
467521.324803	0.982967
467729.574837	0.906514
467937.824870	0.809077
468146.074903	0.687954
468354.324937	0.552288
468562.574970	0.439630
468770.825003	0.432380
468979.075037	0.569234
469187.325070	0.783989
469395.575103	1.014820
469603.825137	1.225212
469812.075170	1.390129
470020.325203	1.490980
470228.575237	1.514883
470436.825270	1.455051
470645.075303	1.311306
470853.325337	1.090499
471061.575370	0.807337
471269.825403	0.489921
471478.075436	0.242266
471686.325470	0.395123
471894.575503	0.714246
472102.825536	1.016430
472311.075570	1.262843
472519.325603	1.434022
472727.575636	1.518920
472935.825670	1.513712
473144.075703	1.421507
473352.325736	1.251849
473560.575770	1.019822
473768.825803	0.744794
473977.075836	0.449123
474185.325870	0.160218
474393.575903	0.138724
474601.825936	0.364106
474810.075970	0.542461
475018.326003	0.660692
475226.576036	0.718533
475434.826070	0.725428
475643.076103	0.701978
475851.326136	0.680262
476059.576170	0.695808
476267.826203	0.766247
476476.076236	0.878652
476684.326269	1.003802
476892.576303	1.113607
477100.826336	1.187257
477309.076369	1.211765
477517.326403	1.181568
477725.576436	1.098411
477933.826469	0.971947
478142.076503	0.822028
478350.326536	0.684374
478558.576569	0.614895
478766.826603	0.659035
478975.076636	0.796464
479183.326669	0.972127
479391.576703	1.144994
479599.826736	1.291131
479808.076769	1.396785
480016.326803	1.454452
480224.576836	1.461054
480432.826869	1.416992
480641.076903	1.325562
480849.326936	1.192585
481057.576969	1.026244
481265.827003	0.837349
481474.077036	0.640782
481682.327069	0.460756
481890.577102	0.345218
482098.827136	0.354015
482307.077169	0.456482
482515.327202	0.578662
482723.577236	0.683713
482931.827269	0.756833
483140.077302	0.792253
483348.327336	0.789169
483556.577369	0.750337
483764.827402	0.681345
483973.077436	0.590076
484181.327469	0.486343
484389.577502	0.382033
484597.827536	0.292432
484806.077569	0.237824
485014.327602	0.233746
485222.577636	0.269239
485430.827669	0.320545
485639.077702	0.373454
485847.327736	0.422151
486055.577769	0.463836
486263.827802	0.495942
486472.077836	0.515296
486680.327869	0.518389
486888.577902	0.502189
487096.827935	0.465062
487305.077969	0.407577
487513.328002	0.333154
487721.578035	0.248862
487929.828069	0.167950
488138.078102	0.118424
488346.328135	0.130147
488554.578169	0.170004
488762.828202	0.199826
488971.078235	0.207903
489179.328269	0.199352
489387.578302	0.200382
489595.828335	0.250572
489804.078369	0.357202
490012.328402	0.497767
490220.578435	0.649513
490428.828469	0.793419
490637.078502	0.912754
490845.328535	0.992991
491053.578569	1.022477
491261.828602	0.993265
491470.078635	0.901810
491678.328669	0.749383
491886.578702	0.542154
492094.828735	0.291054
492303.078768	0.029440
492511.328802	0.287777
492719.578835	0.575633
492927.828868	0.839463
493136.078902	1.061634
493344.328935	1.227523
493552.578968	1.326386
493760.829002	1.352133
493969.079035	1.303756
494177.329068	1.185364
494385.579102	1.005831
494593.829135	0.778142
494802.079168	0.518768
495010.329202	0.249575
495218.579235	0.097649
495426.829268	0.312634
495635.079302	0.532346
495843.329335	0.711816
496051.579368	0.841379
496259.829402	0.917415
496468.079435	0.940777
496676.329468	0.916117
496884.579502	0.851092
497092.829535	0.755412
497301.079568	0.639795
497509.329601	0.515060
497717.579635	0.391759
497925.829668	0.281500
498134.079701	0.202859
498342.329735	0.186283
498550.579768	0.235044
498758.829801	0.314903
498967.079835	0.404043
499175.329868	0.493044
499383.579901	0.575811
499591.829935	0.646826
499800.079968	0.700917
500008.330001	0.733736
500216.580035	0.742303
500424.830068	0.725412
500633.080101	0.683809
500841.330135	0.620147
501049.580168	0.538724
501257.830201	0.445068
501466.080235	0.345417
501674.330268	0.246149
501882.580301	0.153237
502090.830335	0.072059
502299.080368	0.018556
502507.330401	0.056545
502715.580434	0.098314
502923.830468	0.136489
503132.080501	0.179633
503340.330534	0.235351
503548.580568	0.306500
503756.830601	0.391191
503965.080634	0.484667
504173.330668	0.580828
504381.580701	0.673096
504589.830734	0.754977
504798.080768	0.820539
505006.330801	0.864883
505214.580834	0.884604
505422.830868	0.878196
505631.080901	0.846367
505839.330934	0.792179
506047.580968	0.720986
506255.831001	0.640075
506464.081034	0.557927
506672.331068	0.482977
506880.581101	0.421972
507088.831134	0.378794
507297.081168	0.355601
507505.331201	0.356595
507713.581234	0.389717
507921.831267	0.461131
508130.081301	0.568447
508338.331334	0.701102
508546.581367	0.844211
508754.831401	0.981080
508963.081434	1.094558
509171.331467	1.168184
509379.581501	1.187385
509587.831534	1.140723
509796.081567	1.021096
510004.331601	0.826979
510212.581634	0.564792
510420.831667	0.266412
510629.081701	0.256232
510837.331734	0.632163
511045.581767	1.053920
511253.831801	1.469471
511462.081834	1.851099
511670.331867	2.175306
511878.581901	2.422271
512086.831934	2.576826
