# Freq(Hz)	Amp(mV)
27819.997829	2.923847
27989.631962	2.850571
28159.266095	2.744686
28328.900228	2.648108
28498.534361	2.591757
28668.168494	2.578385
28837.802627	2.580017
29007.436760	2.552520
29177.070893	2.454730
29346.705027	2.261678
29516.339160	1.971774
29685.973293	1.613652
29855.607426	1.262819
30025.241559	1.070545
30194.875692	1.179587
30364.509825	1.502589
30534.143958	1.866767
30703.778091	2.170779
30873.412225	2.367354
31043.046358	2.442651
31212.680491	2.410831
31382.314624	2.313856
31551.948757	2.218984
31721.582890	2.201940
31891.217023	2.307683
32060.851156	2.518770
32230.485289	2.771520
32400.119422	2.994916
32569.753556	3.133472
32739.387689	3.153554
32909.021822	3.043675
33078.655955	2.813574
33248.290088	2.493358
33417.924221	2.133028
33587.558354	1.801067
33757.192487	1.572876
33926.826620	1.490535
34096.460753	1.518475
34266.094887	1.571197
34435.729020	1.576728
34605.363153	1.502631
34774.997286	1.359253
34944.631419	1.206548
35114.265552	1.157109
35283.899685	1.304900
35453.533818	1.615727
35623.167951	1.984882
35792.802084	2.324688
35962.436218	2.575929
36132.070351	2.701125
36301.704484	2.680852
36471.338617	2.512381
36640.972750	2.209095
36810.606883	1.800777
36980.241016	1.338189
37149.875149	0.917262
37319.509282	0.744549
37489.143415	0.948524
37658.777549	1.298008
37828.411682	1.621076
37998.045815	1.857492
38167.679948	1.989293
38337.314081	2.020504
38506.948214	1.971119
38676.582347	1.873314
38846.216480	1.765926
39015.850613	1.684622
39185.484746	1.648603
39355.118880	1.652622
39524.753013	1.673462
39694.387146	1.685587
39864.021279	1.673643
40033.655412	1.637466
40203.289545	1.591281
40372.923678	1.557952
40542.557811	1.558124
40712.191944	1.598002
40881.826078	1.664881
41051.460211	1.734304
41221.094344	1.781548
41390.728477	1.789883
41560.362610	1.754362
41729.996743	1.682688
41899.630876	1.593900
42069.265009	1.514002
42238.899142	1.466922
42408.533275	1.462626
42578.167409	1.491106
42747.801542	1.528830
42917.435675	1.551516
43087.069808	1.543812
43256.703941	1.503687
43426.338074	1.443182
43595.972207	1.385888
43765.606340	1.359022
43935.240473	1.379511
44104.874606	1.442613
44274.508740	1.524681
44444.142873	1.596535
44613.777006	1.635149
44783.411139	1.629526
44953.045272	1.582940
45122.679405	1.513239
45292.313538	1.450211
45461.947671	1.426308
45631.581804	1.459693
45801.215937	1.541337
45970.850071	1.640325
46140.484204	1.720211
46310.118337	1.751206
46479.752470	1.715236
46649.386603	1.607442
46819.020736	1.436932
46988.654869	1.228385
47158.289002	1.025612
47327.923135	0.892161
47497.557268	0.881516
47667.191402	0.977012
47836.825535	1.107917
48006.459668	1.213160
48176.093801	1.258830
48345.727934	1.233282
48515.362067	1.143710
48684.996200	1.016968
48854.630333	0.902716
49024.264466	0.865257
49193.898599	0.937490
49363.532733	1.083902
49533.166866	1.240817
49702.800999	1.357332
49872.435132	1.401406
50042.069265	1.356748
50211.703398	1.221029
50381.337531	1.006809
50550.971664	0.749445
50720.605797	0.542592
50890.239931	0.572557
51059.874064	0.834428
51229.508197	1.157124
51399.142330	1.454314
51568.776463	1.686090
51738.410596	1.830544
51908.044729	1.877337
52077.678862	1.826266
52247.312995	1.686847
52416.947128	1.478325
52586.581262	1.230679
52756.215395	0.988189
52925.849528	0.814191
53095.483661	0.771363
53265.117794	0.852753
53434.751927	0.984468
53604.386060	1.103815
53774.020193	1.179823
53943.654326	1.203551
54113.288459	1.180894
54282.922593	1.128977
54452.556726	1.072835
54622.190859	1.038858
54791.824992	1.043399
54961.459125	1.083231
55131.093258	1.138261
55300.727391	1.183259
55470.361524	1.197245
55639.995657	1.167270
55809.629790	1.089225
55979.263924	0.968088
56148.898057	0.819203
56318.532190	0.672337
56488.166323	0.577135
56657.800456	0.584179
56827.434589	0.685745
56997.068722	0.826362
57166.702855	0.960535
57336.336988	1.063256
57505.971121	1.123519
57675.605255	1.140592
57845.239388	1.122773
58014.873521	1.086659
58184.507654	1.054864
58354.141787	1.049539
58523.775920	1.081855
58693.410053	1.145102
58863.044186	1.218698
59032.678319	1.278042
59202.312453	1.301798
59371.946586	1.274996
59541.580719	1.189899
59711.214852	1.046109
59880.848985	0.850687
60050.483118	0.619630
60220.117251	0.388047
60389.751384	0.269622
60559.385517	0.398315
60729.019650	0.611044
60898.653784	0.805185
61068.287917	0.949350
61237.922050	1.029432
61407.556183	1.039723
61577.190316	0.981207
61746.824449	0.860809
61916.458582	0.690556
62086.092715	0.486511
62255.726848	0.267985
62425.360981	0.069619
62594.995115	0.161817
62764.629248	0.318173
62934.263381	0.430177
63103.897514	0.488720
63273.531647	0.492400
63443.165780	0.445843
63612.799913	0.359462
63782.434046	0.250418
63952.068179	0.151646
64121.702312	0.138718
64291.336446	0.208783
64460.970579	0.276051
64630.604712	0.308831
64800.238845	0.297049
64969.872978	0.239669
65139.507111	0.144654
65309.141244	0.069159
65478.775377	0.179549
65648.409510	0.336843
65818.043643	0.490749
65987.677777	0.626127
66157.311910	0.734985
66326.946043	0.816787
66496.580176	0.879753
66666.214309	0.940274
66835.848442	1.018001
67005.482575	1.126575
67175.116708	1.265843
67344.750841	1.421965
67514.384974	1.573589
67684.019108	1.698324
67853.653241	1.777078
68023.287374	1.796663
68192.921507	1.751425
68362.555640	1.644361
68532.189773	1.487943
68701.823906	1.304788
68871.458039	1.127646
69041.092172	0.995121
69210.726306	0.935096
69380.360439	0.940629
69549.994572	0.971571
69719.628705	0.983132
69889.262838	0.944840
70058.896971	0.844273
70228.531104	0.688583
70398.165237	0.516829
70567.799370	0.440624
70737.433503	0.576515
70907.067637	0.838039
71076.701770	1.119840
71246.335903	1.369703
71415.970036	1.557249
71585.604169	1.663328
71755.238302	1.677944
71924.872435	1.599952
72094.506568	1.436813
