# Freq(Hz)	Amp(mV)
1080827.067669	0.538233
1082132.414369	0.320592
1083437.761069	0.168518
1084743.107769	0.304960
1086048.454470	0.517061
1087353.801170	0.691984
1088659.147870	0.800495
1089964.494570	0.828890
1091269.841270	0.773490
1092575.187970	0.640007
1093880.534670	0.443678
1095185.881370	0.216026
1096491.228070	0.149390
1097796.574770	0.372017
1099101.921470	0.595346
1100407.268170	0.768088
1101712.614871	0.869093
1103017.961571	0.886897
1104323.308271	0.819165
1105628.654971	0.673404
1106934.001671	0.469841
1108239.348371	0.264697
1109544.695071	0.269942
1110850.041771	0.497760
1112155.388471	0.743260
1113460.735171	0.947394
1114766.081871	1.085128
1116071.428571	1.143048
1117376.775272	1.116901
1118682.121972	1.011085
1119987.468672	0.837988
1121292.815372	0.617101
1122598.162072	0.375465
1123903.508772	0.167379
1125208.855472	0.195422
1126514.202172	0.354949
1127819.548872	0.475658
1129124.895572	0.530740
1130430.242272	0.514627
1131735.588972	0.431561
1133040.935673	0.293731
1134346.282373	0.122398
1135651.629073	0.093178
1136956.975773	0.270919
1138262.322473	0.426528
1139567.669173	0.534580
1140873.015873	0.580370
1142178.362573	0.556388
1143483.709273	0.462945
1144789.055973	0.309084
1146094.402673	0.123448
1147399.749373	0.167060
1148705.096074	0.395940
1150010.442774	0.617540
1151315.789474	0.801212
1152621.136174	0.927301
1153926.482874	0.983180
1155231.829574	0.964532
1156537.176274	0.877175
1157842.522974	0.740225
1159147.869674	0.593930
1160453.216374	0.511780
1161758.563074	0.561252
1163063.909774	0.705159
1164369.256475	0.862362
1165674.603175	0.980863
1166979.949875	1.032899
1168285.296575	1.005430
1169590.643275	0.896539
1170895.989975	0.713870
1172201.336675	0.473698
1173506.683375	0.204225
1174812.030075	0.137917
1176117.376775	0.396269
1177422.723475	0.632232
1178728.070175	0.809334
1180033.416876	0.910180
1181338.763576	0.925783
1182644.110276	0.855493
1183949.456976	0.706837
1185254.803676	0.494693
1186560.150376	0.239809
1187865.497076	0.034348
1189170.843776	0.299285
1190476.190476	0.532680
1191781.537176	0.712863
1193086.883876	0.824564
1194392.230576	0.859921
1195697.577277	0.819587
1197002.923977	0.713598
1198308.270677	0.563203
1199613.617377	0.408283
1200918.964077	0.326420
1202224.310777	0.381100
1203529.657477	0.499504
1204835.004177	0.599980
1206140.350877	0.645902
1207445.697577	0.622432
1208751.044277	0.527080
1210056.390977	0.366852
1211361.737678	0.157695
1212667.084378	0.096813
1213972.431078	0.341549
1215277.777778	0.574055
1216583.124478	0.767705
1217888.471178	0.903833
1219193.817878	0.970588
1220499.164578	0.964745
1221804.511278	0.893737
1223109.857978	0.778694
1224415.204678	0.659952
1225720.551378	0.598763
1227025.898079	0.639857
1228331.244779	0.755112
1229636.591479	0.881303
1230941.938179	0.971022
1232247.284879	0.997128
1233552.631579	0.947494
1234857.978279	0.822388
1236163.324979	0.634395
1237468.671679	0.414943
1238774.018379	0.263217
1240079.365079	0.364845
1241384.711779	0.585004
1242690.058480	0.787825
1243995.405180	0.930007
1245300.751880	0.990947
1246606.098580	0.961508
1247911.445280	0.842403
1249216.791980	0.643750
1250522.138680	0.385507
1251827.485380	0.122828
1253132.832080	0.267735
1254438.178780	0.555893
1255743.525480	0.807697
1257048.872180	0.993656
1258354.218881	1.095515
1259659.565581	1.103627
1260964.912281	1.017360
1262270.258981	0.845227
1263575.605681	0.604898
1264880.952381	0.327164
1266186.299081	0.148486
1267491.645781	0.364950
1268796.992481	0.628068
1270102.339181	0.842379
1271407.685881	0.983418
1272713.032581	1.039018
1274018.379282	1.006333
1275323.725982	0.891325
1276629.072682	0.707971
1277934.419382	0.477062
1279239.766082	0.226421
1280545.112782	0.080435
1281850.459482	0.274336
1283155.806182	0.446407
1284461.152882	0.553521
1285766.499582	0.584122
1287071.846282	0.536086
1288377.192982	0.416044
1289682.539683	0.240219
1290987.886383	0.075385
1292293.233083	0.241122
1293598.579783	0.462395
1294903.926483	0.653622
1296209.273183	0.790635
1297514.619883	0.857173
1298819.966583	0.844538
1300125.313283	0.752336
1301430.659983	0.588997
1302736.006683	0.373594
1304041.353383	0.162581
1305346.700084	0.239592
1306652.046784	0.479520
1307957.393484	0.698893
1309262.740184	0.862357
1310568.086884	0.951272
1311873.433584	0.955824
1313178.780284	0.874689
1314484.126984	0.714879
1315789.473684	0.491081
1317094.820384	0.225152
