# Freq(Hz)	Amp(mV)
1388888.888889	0.607073
1390194.235589	0.454367
1391499.582289	0.315153
1392804.928989	0.249297
1394110.275689	0.287695
1395415.622389	0.361812
1396720.969089	0.416614
1398026.315789	0.435948
1399331.662490	0.424761
1400637.009190	0.405063
1401942.355890	0.411445
1403247.702590	0.467329
1404553.049290	0.561337
1405858.395990	0.662959
1407163.742690	0.744002
1408469.089390	0.784073
1409774.436090	0.770517
1411079.782790	0.698022
1412385.129490	0.568278
1413690.476190	0.389382
1414995.822891	0.174828
1416301.169591	0.058131
1417606.516291	0.289523
1418911.862991	0.499887
1420217.209691	0.671223
1421522.556391	0.789296
1422827.903091	0.845129
1424133.249791	0.836201
1425438.596491	0.767363
1426743.943191	0.651936
1428049.289891	0.514591
1429354.636591	0.399190
1430659.983292	0.368349
1431965.329992	0.433464
1433270.676692	0.530086
1434576.023392	0.604698
1435881.370092	0.631037
1437186.716792	0.598396
1438492.063492	0.506145
1439797.410192	0.361865
1441102.756892	0.183123
1442408.103592	0.089104
1443713.450292	0.271085
1445018.796992	0.465248
1446324.143693	0.627736
1447629.490393	0.741186
1448934.837093	0.794788
1450240.183793	0.784142
1451545.530493	0.711810
1452850.877193	0.588081
1454156.223893	0.433712
1455461.570593	0.293624
1456766.917293	0.267223
1458072.263993	0.378298
1459377.610693	0.519974
1460682.957393	0.635826
1461988.304094	0.704562
1463293.650794	0.718664
1464598.997494	0.680096
1465904.344194	0.600204
1467209.690894	0.501922
1468515.037594	0.423851
1469820.384294	0.411256
1471125.730994	0.469450
1472431.077694	0.555437
1473736.424394	0.627726
1475041.771094	0.662248
1476347.117794	0.647769
1477652.464495	0.582131
1478957.811195	0.470349
1480263.157895	0.323499
1481568.504595	0.160099
1482873.851295	0.074452
1484179.197995	0.208108
1485484.544695	0.341967
1486789.891395	0.439368
1488095.238095	0.490161
1489400.584795	0.491133
1490705.931495	0.445282
1492011.278195	0.362029
1493316.624896	0.258865
1494621.971596	0.170767
1495927.318296	0.162593
1497232.664996	0.224753
1498538.011696	0.284046
1499843.358396	0.307616
1501148.705096	0.283714
1502454.051796	0.211721
1503759.398496	0.111945
1505064.745196	0.134819
1506370.091896	0.302586
1507675.438596	0.493109
1508980.785297	0.674913
1510286.131997	0.827457
1511591.478697	0.933989
1512896.825397	0.982143
1514202.172097	0.965101
1515507.518797	0.882558
1516812.865497	0.741610
1518118.212197	0.558673
1519423.558897	0.368763
1520728.905597	0.268814
1522034.252297	0.366766
1523339.598997	0.542705
1524644.945698	0.701285
1525950.292398	0.808855
1527255.639098	0.850242
1528560.985798	0.819855
1529866.332498	0.719921
1531171.679198	0.559970
1532477.025898	0.357665
1533782.372598	0.157079
1535087.719298	0.197046
1536393.065998	0.406785
1537698.412698	0.601703
1539003.759398	0.750594
1540309.106099	0.839109
1541614.452799	0.860372
1542919.799499	0.814220
1544225.146199	0.706940
1545530.492899	0.550982
1546835.839599	0.366001
1548141.186299	0.193446
1549446.532999	0.183705
1550751.879699	0.335232
1552057.226399	0.489296
1553362.573099	0.609616
1554667.919799	0.687008
1555973.266500	0.721546
1557278.613200	0.719851
1558583.959900	0.693374
1559889.306600	0.655695
1561194.653300	0.618262
1562500.000000	0.585591
1563805.346700	0.553189
1565110.693400	0.510497
1566416.040100	0.446704
1567721.386800	0.355770
1569026.733500	0.240826
1570332.080201	0.133006
1571637.426901	0.164790
1572942.773601	0.307842
1574248.120301	0.457175
1575553.467001	0.582430
1576858.813701	0.666687
1578164.160401	0.698414
1579469.507101	0.671290
1580774.853801	0.584748
1582080.200501	0.444492
1583385.547201	0.264340
1584690.893901	0.100888
1585996.240602	0.224819
1587301.587302	0.437288
1588606.934002	0.631421
1589912.280702	0.784506
1591217.627402	0.882290
1592522.974102	0.916436
