C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_3rd_resonator.son DE_EMBEDDED Lk=14.0
FREQUENCY (GHz), DB[S21]-2D_3rd_resonator
7.32007,-0.397447
7.32018,-0.39868
7.32029,-0.399862
7.32039,-0.400994
7.3205,-0.402078
7.3206,-0.403115
7.3207,-0.404108
7.32079,-0.405056
7.32089,-0.405963
7.32098,-0.406829
7.32107,-0.407656
7.32116,-0.408445
7.32125,-0.409198
7.32133,-0.409915
7.32141,-0.410599
7.32149,-0.411251
7.32157,-0.411871
7.32165,-0.412461
7.32172,-0.413023
7.3218,-0.413557
7.32187,-0.414065
7.32194,-0.414547
7.322,-0.414958
7.32201,-0.415005
7.32207,-0.415439
7.32214,-0.415852
7.3222,-0.416243
7.32227,-0.416613
7.32233,-0.416964
7.32239,-0.417297
7.32244,-0.417611
7.3225,-0.417909
7.32256,-0.41819
7.32261,-0.418456
7.32266,-0.418707
7.32272,-0.418944
7.32277,-0.419168
7.32282,-0.419378
7.32286,-0.419577
7.32291,-0.419764
7.32296,-0.419939
7.323,-0.420105
7.32305,-0.42026
7.32309,-0.420405
7.32313,-0.420542
7.32317,-0.42067
7.32321,-0.420789
7.32325,-0.420901
7.32329,-0.421006
7.32333,-0.421104
7.32336,-0.421194
7.3234,-0.421279
7.32344,-0.421358
7.32347,-0.42143
7.3235,-0.421498
7.32354,-0.42156
7.32357,-0.421618
7.3236,-0.421671
7.32363,-0.42172
7.32366,-0.421765
7.32369,-0.421805
7.32372,-0.421843
7.32374,-0.421876
7.32377,-0.421907
7.3238,-0.421934
7.32382,-0.421959
7.32385,-0.42198
7.32387,-0.422
7.3239,-0.422016
7.32392,-0.422031
7.32394,-0.422043
7.32397,-0.422054
7.32399,-0.422062
7.324,-0.422066
7.32401,-0.422069
7.32403,-0.422074
7.32405,-0.422078
7.32407,-0.42208
7.32409,-0.42208
7.32411,-0.42208
7.32413,-0.422078
7.32415,-0.422075
7.32416,-0.422072
7.32418,-0.422067
7.3242,-0.422061
7.32422,-0.422055
7.32423,-0.422047
7.32425,-0.422039
7.32426,-0.422031
7.32428,-0.422022
7.32429,-0.422012
7.32431,-0.422002
7.32432,-0.421991
7.32434,-0.42198
7.32435,-0.421969
7.32436,-0.421957
7.32438,-0.421945
7.32439,-0.421932
7.3244,-0.42192
7.32441,-0.421907
7.32442,-0.421894
7.32444,-0.421881
7.32445,-0.421868
7.32446,-0.421854
7.32447,-0.421841
7.32448,-0.421827
7.32449,-0.421814
7.3245,-0.4218
7.32451,-0.421786
7.32452,-0.421773
7.32453,-0.421759
7.32454,-0.421746
7.32455,-0.421732
7.32455,-0.421719
7.32456,-0.421705
7.32457,-0.421692
7.32458,-0.421679
7.32459,-0.421665
7.32459,-0.421652
7.3246,-0.421639
7.32461,-0.421626
7.32462,-0.421614
7.32462,-0.421601
7.32463,-0.421589
7.32464,-0.421576
7.32464,-0.421564
7.32465,-0.421552
7.32466,-0.42154
7.32466,-0.421528
7.32467,-0.421516
7.32468,-0.421505
7.32468,-0.421493
7.32469,-0.421482
7.32469,-0.421471
7.3247,-0.42146
7.3247,-0.42145
7.32471,-0.421439
7.32471,-0.421429
7.32472,-0.421418
7.32472,-0.421408
7.32473,-0.421398
7.32473,-0.421388
7.32474,-0.421379
7.32474,-0.421369
7.32474,-0.42136
7.32475,-0.421351
7.32475,-0.421342
7.32476,-0.421333
7.32476,-0.421324
7.32476,-0.421316
7.32477,-0.421307
7.32477,-0.421299
7.32478,-0.421291
7.32478,-0.421283
7.32478,-0.421275
7.32479,-0.421267
7.32479,-0.42126
7.32479,-0.421252
7.32479,-0.421245
7.3248,-0.421238
7.3248,-0.421231
7.3248,-0.421224
7.32481,-0.421217
7.32481,-0.421211
7.32481,-0.421204
7.32481,-0.421198
7.32482,-0.421192
7.32482,-0.421185
7.32482,-0.421179
7.32482,-0.421174
7.32483,-0.421168
7.32483,-0.421162
7.32483,-0.421157
7.32483,-0.421151
7.32484,-0.421145
7.32484,-0.421139
7.32484,-0.421133
7.32484,-0.421127
7.32485,-0.42112
7.32485,-0.421113
7.32485,-0.421106
7.32485,-0.421099
7.32486,-0.421092
7.32486,-0.421085
7.32486,-0.421077
7.32486,-0.421069
7.32487,-0.421061
7.32487,-0.421053
7.32487,-0.421044
7.32488,-0.421035
7.32488,-0.421026
7.32488,-0.421017
7.32489,-0.421008
7.32489,-0.420998
7.3249,-0.420988
7.3249,-0.420977
7.3249,-0.420967
7.32491,-0.420956
7.32491,-0.420945
7.32492,-0.420933
7.32492,-0.420921
7.32492,-0.420909
7.32493,-0.420896
7.32493,-0.420883
7.32494,-0.42087
7.32494,-0.420856
7.32495,-0.420842
7.32495,-0.420827
7.32496,-0.420812
7.32496,-0.420797
7.32497,-0.420781
7.32497,-0.420765
7.32498,-0.420748
7.32499,-0.420731
7.32499,-0.420713
7.325,-0.420694
7.325,-0.420675
7.32501,-0.420656
7.32502,-0.420636
7.32502,-0.420615
7.32503,-0.420593
7.32504,-0.420571
7.32504,-0.420548
7.32505,-0.420525
7.32506,-0.420501
7.32507,-0.420476
7.32507,-0.42045
7.32508,-0.420424
7.32509,-0.420396
7.3251,-0.420368
7.32511,-0.420339
7.32512,-0.420309
7.32512,-0.420277
7.32513,-0.420245
7.32514,-0.420212
7.32515,-0.420178
7.32516,-0.420143
7.32517,-0.420106
7.32518,-0.420068
7.32519,-0.420029
7.3252,-0.419989
7.32521,-0.419948
7.32523,-0.419905
7.32524,-0.41986
7.32525,-0.419814
7.32526,-0.419767
7.32527,-0.419717
7.32529,-0.419667
7.3253,-0.419614
7.32531,-0.41956
7.32533,-0.419503
7.32534,-0.419445
7.32535,-0.419385
7.32537,-0.419323
7.32538,-0.419258
7.3254,-0.419191
7.32542,-0.419122
7.32543,-0.419051
7.32545,-0.418976
7.32546,-0.4189
7.32548,-0.41882
7.3255,-0.418738
7.32552,-0.418652
7.32554,-0.418564
7.32555,-0.418472
7.32557,-0.418377
7.32559,-0.418278
7.32561,-0.418176
7.32563,-0.41807
7.32565,-0.41796
7.32568,-0.417846
7.3257,-0.417728
7.32572,-0.417606
7.32574,-0.417478
7.32577,-0.417346
7.32579,-0.41721
7.32582,-0.417067
7.32584,-0.41692
7.32587,-0.416767
7.3259,-0.416608
7.32592,-0.416443
7.32595,-0.416272
7.32598,-0.416094
7.326,-0.415962
7.32601,-0.41591
7.32604,-0.415718
7.32607,-0.415519
7.3261,-0.415312
7.32613,-0.415097
7.32616,-0.414874
7.3262,-0.414642
7.32623,-0.414401
7.32627,-0.414151
7.3263,-0.41389
7.32634,-0.41362
7.32638,-0.413339
7.32642,-0.413047
7.32646,-0.412744
7.3265,-0.412428
7.32654,-0.412101
7.32658,-0.41176
7.32662,-0.411406
7.32667,-0.411038
7.32671,-0.410655
7.32676,-0.410257
7.32681,-0.409843
7.32686,-0.409413
7.32691,-0.408966
7.32696,-0.408501
7.32701,-0.408018
7.32706,-0.407516
7.32712,-0.406994
7.32717,-0.406451
7.32723,-0.405887
7.32729,-0.405301
7.32735,-0.404691
7.32741,-0.404058
7.32747,-0.403399
7.32754,-0.402715
7.3276,-0.402004
7.32767,-0.401266
7.32774,-0.400498
7.32781,-0.399701
7.32788,-0.398873
7.32796,-0.398013
7.328,-0.397486
7.32803,-0.39712
7.32811,-0.396193
7.32819,-0.39523
7.32827,-0.394231
7.32835,-0.393194
7.32844,-0.392118
7.32852,-0.391002
7.32861,-0.389844
7.3287,-0.388643
7.3288,-0.387398
7.32889,-0.386108
7.32899,-0.384771
7.32909,-0.383386
7.32919,-0.381951
7.32929,-0.380466
7.3294,-0.378928
7.32951,-0.377337
7.32962,-0.375692
7.32974,-0.373991
7.32986,-0.372232
7.32998,-0.370415
7.33,-0.370044
7.3301,-0.368539
7.33022,-0.366602
7.33035,-0.364603
7.33048,-0.362541
7.33062,-0.360416
7.33076,-0.358226
7.3309,-0.355971
7.33104,-0.353649
7.33119,-0.351261
7.33134,-0.348805
7.3315,-0.346282
7.33166,-0.343691
7.33182,-0.341032
7.33199,-0.338305
7.332,-0.338064
7.33216,-0.33551
7.33233,-0.332648
7.33251,-0.329718
7.33269,-0.326722
7.33288,-0.323661
7.33307,-0.320534
7.33326,-0.317345
7.33346,-0.314093
7.33367,-0.31078
7.33388,-0.307409
7.334,-0.305441
7.33409,-0.303981
7.33431,-0.300498
7.33454,-0.296963
7.33477,-0.293378
7.335,-0.289746
7.33524,-0.28607
7.33549,-0.282353
7.33574,-0.278598
7.336,-0.274808
7.336,-0.274782
7.33626,-0.270988
7.33653,-0.26714
7.33681,-0.263269
7.33709,-0.259379
7.33738,-0.255473
7.33768,-0.251556
7.33798,-0.247631
7.338,-0.247411
7.33829,-0.243704
7.33861,-0.239778
7.33894,-0.235858
7.33927,-0.231947
7.33961,-0.22805
7.33996,-0.224171
7.34,-0.223731
7.34032,-0.220314
7.34068,-0.216484
7.34106,-0.212683
7.34144,-0.208917
7.34183,-0.205187
7.342,-0.203616
7.34223,-0.201499
7.34264,-0.197855
7.34306,-0.194259
7.34349,-0.190713
7.34393,-0.18722
7.344,-0.186691
7.34438,-0.183784
7.34484,-0.180405
7.34531,-0.177088
7.3458,-0.173833
7.346,-0.172506
7.34629,-0.170643
7.3468,-0.167519
7.34731,-0.164462
7.34784,-0.161474
7.348,-0.160618
7.34839,-0.158556
7.34894,-0.155709
7.34951,-0.152933
7.35,-0.150633
7.35009,-0.150228
7.35068,-0.147595
7.35129,-0.145035
7.35191,-0.142546
7.352,-0.142216
7.35255,-0.140129
7.3532,-0.137783
7.35387,-0.135508
7.354,-0.135087
7.35456,-0.133303
7.35526,-0.131168
7.35597,-0.129101
7.356,-0.129019
7.3567,-0.127102
7.35745,-0.125169
7.358,-0.123828
7.35822,-0.123302
7.35901,-0.121499
7.35981,-0.119759
7.36,-0.119362
7.36063,-0.118081
7.36147,-0.116463
7.362,-0.1155
7.36234,-0.114904
7.36322,-0.113402
7.364,-0.112143
7.36412,-0.111956
7.36504,-0.110564
7.36599,-0.109226
7.366,-0.10921
7.36696,-0.107938
7.36795,-0.106701
7.368,-0.106636
7.36896,-0.105512
7.37,-0.10437
7.37,-0.104366
7.37106,-0.103272
7.372,-0.102356
7.37214,-0.102219
7.37326,-0.101208
7.374,-0.100567
7.37439,-0.100238
7.37556,-0.0993066
7.376,-0.0989696
7.37675,-0.0984135
7.37797,-0.0975568
7.378,-0.0975372
7.37922,-0.0967352
7.38,-0.0962479
7.3805,-0.0959473
7.38181,-0.0951918
7.382,-0.0950833
7.38314,-0.0944674
7.384,-0.0940278
7.38451,-0.0937729
7.38592,-0.0931069
7.386,-0.0930679
7.38735,-0.0924683
7.388,-0.0921923
7.38882,-0.0918559
7.39,-0.091391
7.39032,-0.0912686
7.39186,-0.0907053
7.392,-0.0906555
7.39343,-0.0901648
7.394,-0.0899786
7.39504,-0.0896462
7.396,-0.0893539
7.39669,-0.0891484
7.398,-0.0887758
7.39838,-0.0886705
7.4,-0.0882394
7.40011,-0.0882115
7.40188,-0.0877705
7.402,-0.0877406
7.40368,-0.0873466
7.404,-0.0872754
7.40554,-0.086939
7.406,-0.0868408
7.40743,-0.0865468
7.408,-0.0864336
7.40937,-0.0861691
7.41,-0.0860514
7.41136,-0.0858054
7.412,-0.0856919
7.41339,-0.0854547
7.414,-0.0853529
7.41547,-0.0851165
7.416,-0.0850327
7.41759,-0.0847899
7.418,-0.0847297
7.41977,-0.0844744
7.422,-0.0841693
7.424,-0.0839094
7.426,-0.0836617
7.428,-0.0834251
7.43,-0.0831987
7.432,-0.0829818
7.434,-0.0827737
7.436,-0.0825736
7.438,-0.0823811
7.44,-0.0821955
7.442,-0.0820163
7.444,-0.0818432
7.446,-0.0816757
7.448,-0.0815133
7.45,-0.0813558
7.452,-0.0812029
7.454,-0.0810541
7.456,-0.0809094
7.458,-0.0807683
7.46,-0.0806307
7.462,-0.0804964
7.464,-0.0803651
7.466,-0.0802367
7.468,-0.080111
7.47,-0.0799879
7.472,-0.0798671
7.474,-0.0797486
7.476,-0.0796322
7.478,-0.0795178
7.48,-0.0794054
7.482,-0.0792947
7.484,-0.0791857
7.486,-0.0790783
7.488,-0.0789725
7.49,-0.0788681
7.492,-0.078765
7.494,-0.0786633
7.496,-0.0785628
7.498,-0.0784634
7.5,-0.0783652
7.502,-0.078268
7.504,-0.0781719
7.506,-0.0780767
7.508,-0.0779824
7.51,-0.077889
7.512,-0.0777964
7.514,-0.0777047
7.516,-0.0776137
7.518,-0.0775234
7.52,-0.0774338
7.522,-0.0773449
7.524,-0.0772566
7.526,-0.0771689
7.528,-0.0770818
7.53,-0.0769953
7.532,-0.0769093
7.534,-0.0768238
7.536,-0.0767389
7.538,-0.0766544
7.54,-0.0765703
7.542,-0.0764867
7.544,-0.0764036
7.546,-0.0763208
7.548,-0.0762385
7.55,-0.0761565
7.552,-0.0760749
7.554,-0.0759936
7.556,-0.0759127
7.558,-0.0758322
7.56,-0.0757519
7.562,-0.075672
7.564,-0.0755923
7.566,-0.075513
7.568,-0.0754339
7.57,-0.0753551
7.572,-0.0752766
7.574,-0.0751983
7.576,-0.0751203
7.578,-0.0750426
7.58,-0.074965
7.582,-0.0748877
7.584,-0.0748106
7.586,-0.0747338
7.588,-0.0746571
7.59,-0.0745807
7.592,-0.0745044
7.594,-0.0744284
7.596,-0.0743525
7.598,-0.0742769
7.6,-0.0742014
7.602,-0.0741261
7.604,-0.074051
7.606,-0.073976
7.608,-0.0739012
7.61,-0.0738266
7.612,-0.0737522
7.614,-0.0736779
7.616,-0.0736037
7.618,-0.0735297
7.62,-0.0734559
7.622,-0.0733822
7.624,-0.0733087
7.626,-0.0732353
7.628,-0.073162
7.63,-0.0730889
7.632,-0.0730159
7.634,-0.072943
7.636,-0.0728703
7.638,-0.0727977
7.64,-0.0727252
7.642,-0.0726529
7.644,-0.0725807
7.646,-0.0725086
7.648,-0.0724366
7.65,-0.0723648
7.652,-0.0722931
7.654,-0.0722215
7.656,-0.07215
7.658,-0.0720786
7.66,-0.0720073
7.662,-0.0719362
7.664,-0.0718652
7.666,-0.0717942
7.668,-0.0717234
7.67,-0.0716527
7.672,-0.0715821
7.674,-0.0715116
7.676,-0.0714412
7.678,-0.071371
7.68,-0.0713008
7.682,-0.0712307
7.684,-0.0711608
7.686,-0.0710909
7.688,-0.0710212
7.69,-0.0709515
7.692,-0.070882
7.694,-0.0708125
7.696,-0.0707432
7.698,-0.0706739
7.7,-0.0706048
7.702,-0.0705357
7.704,-0.0704668
7.706,-0.0703979
7.708,-0.0703291
7.71,-0.0702605
7.712,-0.0701919
7.714,-0.0701235
7.716,-0.0700551
7.718,-0.0699868
7.72,-0.0699187
7.722,-0.0698506
7.724,-0.0697826
7.726,-0.0697147
7.728,-0.0696469
7.73,-0.0695792
7.732,-0.0695116
7.734,-0.0694441
7.736,-0.0693767
7.738,-0.0693094
7.74,-0.0692422
7.742,-0.0691751
7.744,-0.069108
7.746,-0.0690411
7.748,-0.0689743
7.75,-0.0689075
7.752,-0.0688408
7.754,-0.0687743
7.756,-0.0687078
7.758,-0.0686414
7.76,-0.0685752
7.762,-0.068509
7.764,-0.0684429
7.766,-0.0683769
7.768,-0.068311
7.77,-0.0682452
7.772,-0.0681795
7.774,-0.0681138
7.776,-0.0680483
7.778,-0.0679829
7.78,-0.0679175
7.782,-0.0678523
7.784,-0.0677871
7.786,-0.0677221
7.788,-0.0676571
7.79,-0.0675922
7.792,-0.0675275
7.794,-0.0674628
7.796,-0.0673982
7.798,-0.0673337
7.8,-0.0672693
7.802,-0.067205
7.804,-0.0671408
7.806,-0.0670767
7.808,-0.0670126
7.81,-0.0669487
7.812,-0.0668849
7.814,-0.0668211
7.816,-0.0667575
7.818,-0.066694
7.82,-0.0666305
7.822,-0.0665672
7.824,-0.0665039
7.826,-0.0664407
7.828,-0.0663777
7.83,-0.0663147
7.832,-0.0662518
7.834,-0.066189
7.836,-0.0661264
7.838,-0.0660638
7.84,-0.0660013
7.842,-0.0659389
7.844,-0.0658766
7.846,-0.0658144
7.848,-0.0657523
7.85,-0.0656903
7.852,-0.0656284
7.854,-0.0655666
7.856,-0.0655049
7.858,-0.0654433
7.86,-0.0653817
7.862,-0.0653203
7.864,-0.065259
7.866,-0.0651978
7.868,-0.0651367
7.87,-0.0650757
7.872,-0.0650147
7.874,-0.0649539
7.876,-0.0648932
7.878,-0.0648326
7.88,-0.0647721
7.882,-0.0647116
7.884,-0.0646513
7.886,-0.0645911
7.888,-0.064531
7.89,-0.064471
7.892,-0.0644111
7.894,-0.0643513
7.896,-0.0642916
7.898,-0.064232
7.9,-0.0641724
7.902,-0.064113
7.904,-0.0640537
7.906,-0.0639946
7.908,-0.0639355
7.91,-0.0638765
7.912,-0.0638176
7.914,-0.0637588
7.916,-0.0637001
7.918,-0.0636415
7.92,-0.0635831
7.922,-0.0635247
7.924,-0.0634664
7.926,-0.0634083
7.928,-0.0633502
7.93,-0.0632923
7.932,-0.0632344
7.934,-0.0631767
7.936,-0.0631191
7.938,-0.0630616
7.94,-0.0630041
7.942,-0.0629468
7.944,-0.0628896
7.946,-0.0628325
7.948,-0.0627755
7.95,-0.0627186
7.952,-0.0626618
7.954,-0.0626052
7.956,-0.0625486
7.958,-0.0624922
7.96,-0.0624358
7.962,-0.0623796
7.964,-0.0623234
7.966,-0.0622674
7.968,-0.0622115
7.97,-0.0621557
7.972,-0.0621
7.974,-0.0620444
7.976,-0.0619889
7.978,-0.0619335
7.98,-0.0618783
7.982,-0.0618231
7.984,-0.0617681
7.986,-0.0617132
7.988,-0.0616583
7.99,-0.0616036
7.992,-0.061549
7.994,-0.0614945
7.996,-0.0614402
7.998,-0.0613859
8,-0.0613317
8.002,-0.0612777
8.004,-0.0612238
8.006,-0.06117
8.008,-0.0611162
8.01,-0.0610627
8.012,-0.0610092
8.014,-0.0609558
8.016,-0.0609026
8.018,-0.0608494
8.02,-0.0607964
8.022,-0.0607435
8.024,-0.0606907
8.026,-0.060638
8.028,-0.0605854
8.03,-0.060533
8.032,-0.0604806
8.034,-0.0604284
8.036,-0.0603763
8.038,-0.0603243
8.04,-0.0602724
8.042,-0.0602206
8.044,-0.060169
8.046,-0.0601175
8.048,-0.060066
8.05,-0.0600147
8.052,-0.0599636
8.054,-0.0599125
8.056,-0.0598615
8.058,-0.0598107
8.06,-0.05976
8.062,-0.0597094
8.064,-0.0596589
8.066,-0.0596085
8.068,-0.0595583
8.07,-0.0595082
8.072,-0.0594582
8.074,-0.0594083
8.076,-0.0593585
8.078,-0.0593089
8.08,-0.0592593
8.082,-0.0592099
8.084,-0.0591606
8.086,-0.0591114
8.088,-0.0590624
8.09,-0.0590135
8.092,-0.0589646
8.094,-0.0589159
8.096,-0.0588674
8.098,-0.0588189
8.1,-0.0587706
8.102,-0.0587224
8.104,-0.0586743
8.106,-0.0586263
8.108,-0.0585785
8.11,-0.0585308
8.112,-0.0584832
8.114,-0.0584357
8.116,-0.0583883
8.118,-0.0583411
8.12,-0.058294
8.122,-0.058247
8.124,-0.0582001
8.126,-0.0581534
8.128,-0.0581068
8.13,-0.0580603
8.132,-0.0580139
8.134,-0.0579676
8.136,-0.0579215
8.138,-0.0578755
8.14,-0.0578296
8.142,-0.0577839
8.144,-0.0577383
8.146,-0.0576928
8.148,-0.0576474
8.15,-0.0576022
8.152,-0.057557
8.154,-0.057512
8.156,-0.0574672
8.158,-0.0574224
8.16,-0.0573778
8.162,-0.0573333
8.164,-0.0572889
8.166,-0.0572447
8.168,-0.0572006
8.17,-0.0571566
8.172,-0.0571128
8.174,-0.057069
8.176,-0.0570254
8.178,-0.0569819
8.18,-0.0569386
8.182,-0.0568954
8.184,-0.0568523
8.186,-0.0568093
8.188,-0.0567665
8.19,-0.0567238
8.192,-0.0566812
8.194,-0.0566388
8.196,-0.0565965
8.198,-0.0565543
8.2,-0.0565122
8.202,-0.0564703
8.204,-0.0564285
8.206,-0.0563868
8.208,-0.0563453
8.21,-0.0563039
8.212,-0.0562626
8.214,-0.0562215
8.216,-0.0561805
8.218,-0.0561396
8.22,-0.0560988
8.222,-0.0560582
8.224,-0.0560177
8.226,-0.0559774
8.228,-0.0559372
8.23,-0.0558971
8.232,-0.0558571
8.234,-0.0558173
8.236,-0.0557776
8.238,-0.055738
8.24,-0.0556986
8.242,-0.0556593
8.244,-0.0556201
8.246,-0.0555811
8.248,-0.0555422
8.25,-0.0555035
8.252,-0.0554648
8.254,-0.0554263
8.256,-0.055388
8.258,-0.0553498
8.26,-0.0553117
8.262,-0.0552737
8.264,-0.0552359
8.266,-0.0551982
8.268,-0.0551607
8.27,-0.0551233
8.272,-0.055086
8.274,-0.0550488
8.276,-0.0550118
8.278,-0.054975
8.28,-0.0549382
8.282,-0.0549016
8.284,-0.0548652
8.286,-0.0548288
8.288,-0.0547927
8.29,-0.0547566
8.292,-0.0547207
8.294,-0.0546849
8.296,-0.0546493
8.298,-0.0546138
8.3,-0.0545784
8.302,-0.0545432
8.304,-0.0545081
8.306,-0.0544731
8.308,-0.0544383
8.31,-0.0544036
8.312,-0.0543691
8.314,-0.0543347
8.316,-0.0543004
8.318,-0.0542663
8.32,-0.0542323
8.322,-0.0541985
8.324,-0.0541648
8.326,-0.0541312
8.328,-0.0540978
8.33,-0.0540645
8.332,-0.0540314
8.334,-0.0539984
8.336,-0.0539655
8.338,-0.0539328
8.34,-0.0539002
8.342,-0.0538678
8.344,-0.0538355
8.346,-0.0538033
8.348,-0.0537713
8.35,-0.0537394
8.352,-0.0537077
8.354,-0.0536761
8.356,-0.0536446
8.358,-0.0536133
8.36,-0.0535821
8.362,-0.0535511
8.364,-0.0535202
8.366,-0.0534895
8.368,-0.0534589
8.37,-0.0534284
8.372,-0.0533981
8.374,-0.0533679
8.376,-0.0533379
8.378,-0.053308
8.38,-0.0532783
8.382,-0.0532487
8.384,-0.0532192
8.386,-0.0531899
8.388,-0.0531607
8.39,-0.0531317
8.392,-0.0531028
8.394,-0.0530741
8.396,-0.0530455
8.398,-0.053017
8.4,-0.0529887
8.402,-0.0529605
8.404,-0.0529325
8.406,-0.0529047
8.408,-0.0528769
8.41,-0.0528493
8.412,-0.0528219
8.414,-0.0527946
8.416,-0.0527675
8.418,-0.0527405
8.42,-0.0527136
8.422,-0.0526869
8.424,-0.0526603
8.426,-0.0526339
8.428,-0.0526076
8.43,-0.0525815
8.432,-0.0525555
8.434,-0.0525297
8.436,-0.052504
8.438,-0.0524785
8.44,-0.0524531
8.442,-0.0524278
8.444,-0.0524027
8.446,-0.0523778
8.448,-0.052353
8.45,-0.0523283
8.452,-0.0523038
8.454,-0.0522795
8.456,-0.0522553
8.458,-0.0522312
8.46,-0.0522073
8.462,-0.0521835
8.464,-0.0521599
8.466,-0.0521364
8.468,-0.0521131
8.47,-0.0520899
8.472,-0.0520669
8.474,-0.052044
8.476,-0.0520213
8.478,-0.0519987
8.48,-0.0519763
8.482,-0.051954
8.484,-0.0519318
8.486,-0.0519099
8.488,-0.051888
8.49,-0.0518663
8.492,-0.0518448
8.494,-0.0518234
8.496,-0.0518022
8.498,-0.0517811
8.5,-0.0517602
8.502,-0.0517394
8.504,-0.0517187
8.506,-0.0516982
8.508,-0.0516779
8.51,-0.0516577
8.512,-0.0516377
8.514,-0.0516178
8.516,-0.0515981
8.518,-0.0515785
8.52,-0.0515591
8.522,-0.0515398
8.524,-0.0515207
8.526,-0.0515017
8.528,-0.0514829
8.53,-0.0514642
8.532,-0.0514457
8.534,-0.0514273
8.536,-0.0514091
8.538,-0.051391
8.54,-0.0513731
8.542,-0.0513553
8.544,-0.0513377
8.546,-0.0513203
8.548,-0.051303
8.55,-0.0512858
8.552,-0.0512688
8.554,-0.051252
8.556,-0.0512353
8.558,-0.0512187
8.56,-0.0512023
8.562,-0.0511861
8.564,-0.05117
8.566,-0.0511541
8.568,-0.0511383
8.57,-0.0511227
8.572,-0.0511072
8.574,-0.0510919
8.576,-0.0510768
8.578,-0.0510617
8.58,-0.0510469
8.582,-0.0510322
8.584,-0.0510176
8.586,-0.0510032
8.588,-0.050989
8.59,-0.0509749
8.592,-0.050961
8.594,-0.0509472
8.596,-0.0509336
8.598,-0.0509201
8.6,-0.0509068
8.602,-0.0508936
8.604,-0.0508806
8.606,-0.0508678
8.608,-0.0508551
8.61,-0.0508426
8.612,-0.0508302
8.614,-0.0508179
8.616,-0.0508059
8.618,-0.0507939
8.62,-0.0507822
8.622,-0.0507706
8.624,-0.0507591
8.626,-0.0507478
8.628,-0.0507367
8.63,-0.0507257
8.632,-0.0507148
8.634,-0.0507042
8.636,-0.0506936
8.638,-0.0506833
8.64,-0.0506731
8.642,-0.050663
8.644,-0.0506531
8.646,-0.0506434
8.648,-0.0506338
8.65,-0.0506244
8.652,-0.0506151
8.654,-0.050606
8.656,-0.050597
8.658,-0.0505882
8.66,-0.0505796
8.662,-0.0505711
8.664,-0.0505627
8.666,-0.0505545
8.668,-0.0505465
8.67,-0.0505387
8.672,-0.050531
8.674,-0.0505234
8.676,-0.050516
8.678,-0.0505088
8.68,-0.0505017
8.682,-0.0504948
8.684,-0.050488
8.686,-0.0504814
8.688,-0.0504749
8.69,-0.0504686
8.692,-0.0504625
8.694,-0.0504565
8.696,-0.0504507
8.698,-0.050445
8.7,-0.0504395
8.702,-0.0504342
8.704,-0.050429
8.706,-0.0504239
8.708,-0.0504191
8.71,-0.0504144
8.712,-0.0504098
8.714,-0.0504054
8.716,-0.0504011
8.718,-0.0503971
8.72,-0.0503931
8.722,-0.0503893
8.724,-0.0503857
8.726,-0.0503823
8.728,-0.050379
8.73,-0.0503758
8.732,-0.0503729
8.734,-0.05037
8.736,-0.0503674
8.738,-0.0503649
8.74,-0.0503625
8.742,-0.0503603
8.744,-0.0503583
8.746,-0.0503564
8.748,-0.0503547
8.75,-0.0503531
8.752,-0.0503517
8.754,-0.0503505
8.756,-0.0503494
8.758,-0.0503485
8.76,-0.0503477
8.762,-0.0503471
8.764,-0.0503467
8.766,-0.0503464
8.768,-0.0503463
8.77,-0.0503463
8.772,-0.0503465
8.774,-0.0503468
8.776,-0.0503473
8.778,-0.050348
8.78,-0.0503488
8.782,-0.0503498
8.784,-0.0503509
8.786,-0.0503522
8.788,-0.0503537
8.79,-0.0503553
8.792,-0.0503571
8.794,-0.050359
8.796,-0.0503611
8.798,-0.0503634
8.8,-0.0503658
8.802,-0.0503684
8.804,-0.0503711
8.806,-0.050374
8.808,-0.050377
8.81,-0.0503803
8.812,-0.0503836
8.814,-0.0503871
8.816,-0.0503908
8.818,-0.0503947
8.82,-0.0503987
8.822,-0.0504029
8.824,-0.0504072
8.826,-0.0504117
8.828,-0.0504163
8.83,-0.0504211
8.832,-0.0504261
8.834,-0.0504312
8.836,-0.0504365
8.838,-0.0504419
8.84,-0.0504475
8.842,-0.0504533
8.844,-0.0504592
8.846,-0.0504653
8.848,-0.0504715
8.85,-0.0504779
8.852,-0.0504844
8.854,-0.0504912
8.856,-0.050498
8.858,-0.0505051
8.86,-0.0505123
8.862,-0.0505196
8.864,-0.0505271
8.866,-0.0505348
8.868,-0.0505426
8.87,-0.0505506
8.872,-0.0505588
8.874,-0.0505671
8.876,-0.0505755
8.878,-0.0505842
8.88,-0.0505929
8.882,-0.0506019
8.884,-0.050611
8.886,-0.0506203
8.888,-0.0506297
8.89,-0.0506393
8.892,-0.050649
8.894,-0.0506589
8.896,-0.050669
8.898,-0.0506792
8.9,-0.0506896
8.902,-0.0507001
8.904,-0.0507108
8.906,-0.0507217
8.908,-0.0507327
8.91,-0.0507439
8.912,-0.0507552
8.914,-0.0507667
8.916,-0.0507784
8.918,-0.0507902
8.92,-0.0508021
8.922,-0.0508143
8.924,-0.0508266
8.926,-0.050839
