C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_3rd_resonator.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-2D_3rd_resonator
7.96859,-0.331993
7.96859,-0.331994
7.9686,-0.331995
7.9686,-0.331996
7.9686,-0.331997
7.9686,-0.331998
7.96861,-0.331999
7.96861,-0.332
7.96861,-0.332001
7.96861,-0.332001
7.96862,-0.332002
7.96862,-0.332003
7.96862,-0.332004
7.96862,-0.332005
7.96863,-0.332006
7.96863,-0.332007
7.96863,-0.332008
7.96864,-0.332008
7.96864,-0.332009
7.96864,-0.33201
7.96865,-0.332011
7.96865,-0.332012
7.96866,-0.332012
7.96866,-0.332013
7.96866,-0.332014
7.96867,-0.332015
7.96867,-0.332015
7.96868,-0.332016
7.96868,-0.332017
7.96868,-0.332017
7.96869,-0.332018
7.96869,-0.332018
7.9687,-0.332019
7.9687,-0.332019
7.96871,-0.33202
7.96871,-0.33202
7.96872,-0.33202
7.96872,-0.332021
7.96873,-0.332021
7.96873,-0.332021
7.96874,-0.332021
7.96874,-0.332021
7.96875,-0.332021
7.96876,-0.332021
7.96876,-0.33202
7.96877,-0.33202
7.96878,-0.332019
7.96878,-0.332019
7.96879,-0.332018
7.9688,-0.332017
7.9688,-0.332016
7.96881,-0.332014
7.96882,-0.332013
7.96883,-0.332011
7.96883,-0.33201
7.96884,-0.332008
7.96885,-0.332005
7.96886,-0.332003
7.96887,-0.332
7.96887,-0.331997
7.96888,-0.331994
7.96889,-0.331991
7.9689,-0.331987
7.96891,-0.331983
7.96892,-0.331978
7.96893,-0.331974
7.96894,-0.331969
7.96895,-0.331963
7.96896,-0.331957
7.96897,-0.331951
7.96899,-0.331944
7.969,-0.331936
7.96901,-0.331929
7.96902,-0.33192
7.96903,-0.331911
7.96905,-0.331901
7.96906,-0.331891
7.96907,-0.33188
7.96909,-0.331869
7.9691,-0.331856
7.96911,-0.331843
7.96913,-0.331829
7.96914,-0.331814
7.96916,-0.331798
7.96917,-0.331782
7.96919,-0.331764
7.96921,-0.331745
7.96922,-0.331725
7.96924,-0.331704
7.96926,-0.331681
7.96928,-0.331657
7.96929,-0.331632
7.96931,-0.331606
7.96933,-0.331577
7.96935,-0.331548
7.96937,-0.331516
7.96939,-0.331483
7.96941,-0.331448
7.96943,-0.331411
7.96946,-0.331371
7.96948,-0.33133
7.9695,-0.331286
7.96953,-0.33124
7.96955,-0.331192
7.96957,-0.331141
7.9696,-0.331087
7.96963,-0.33103
7.96965,-0.33097
7.96968,-0.330907
7.96971,-0.330841
7.96974,-0.330771
7.96977,-0.330697
7.9698,-0.330619
7.96983,-0.330538
7.96986,-0.330452
7.96989,-0.330362
7.96992,-0.330266
7.96996,-0.330167
7.96999,-0.330061
7.97002,-0.329951
7.97006,-0.329835
7.9701,-0.329713
7.97013,-0.329584
7.97017,-0.32945
7.97021,-0.329308
7.97025,-0.329159
7.97029,-0.329003
7.97034,-0.328839
7.97038,-0.328667
7.97042,-0.328486
7.97047,-0.328296
7.97052,-0.328097
7.97056,-0.327888
7.97061,-0.327669
7.97066,-0.327439
7.97071,-0.327198
7.97076,-0.326945
7.97082,-0.32668
7.97087,-0.326403
7.97093,-0.326111
7.97098,-0.325806
7.97104,-0.325487
7.9711,-0.325152
7.97116,-0.324801
7.97123,-0.324434
7.97129,-0.324049
7.97136,-0.323647
7.97142,-0.323226
7.97149,-0.322785
7.97156,-0.322324
7.97163,-0.321841
7.97171,-0.321337
7.97178,-0.32081
7.97186,-0.320259
7.97194,-0.319683
7.97202,-0.319081
7.9721,-0.318452
7.97219,-0.317796
7.97227,-0.317111
7.97236,-0.316395
7.97245,-0.315649
7.97255,-0.31487
7.97264,-0.314058
7.97274,-0.313212
7.97284,-0.31233
7.97294,-0.311411
7.97304,-0.310454
7.97315,-0.309457
7.97326,-0.30842
7.97337,-0.307341
7.97349,-0.306219
7.9736,-0.305052
7.97372,-0.30384
7.97385,-0.30258
7.97397,-0.301273
7.9741,-0.299916
7.97423,-0.298508
7.97437,-0.297049
7.9745,-0.295537
7.97464,-0.29397
7.97479,-0.292349
7.97494,-0.290671
7.97509,-0.288936
7.97524,-0.287143
7.9754,-0.285291
7.97556,-0.283379
7.97573,-0.281407
7.9759,-0.279375
7.97607,-0.27728
7.97625,-0.275124
7.97643,-0.272906
7.97662,-0.270626
7.97681,-0.268284
7.977,-0.26588
7.9772,-0.263414
7.97741,-0.260887
7.97761,-0.258299
7.97783,-0.255652
7.97805,-0.252945
7.97827,-0.250181
7.9785,-0.247361
7.97874,-0.244485
7.97898,-0.241556
7.97922,-0.238576
7.97947,-0.235546
7.97973,-0.232468
7.97999,-0.229346
7.98,-0.22928
7.98026,-0.226181
7.98054,-0.222977
7.98082,-0.219735
7.98111,-0.216459
7.98141,-0.213153
7.98171,-0.209819
7.98202,-0.20646
7.98234,-0.20308
7.98266,-0.199684
7.98299,-0.196273
7.98333,-0.192852
7.98368,-0.189425
7.98404,-0.185995
7.9844,-0.182567
7.98478,-0.179142
7.98516,-0.175727
7.98555,-0.172323
7.98595,-0.168936
7.98636,-0.165567
7.98678,-0.162221
7.98721,-0.158902
7.98765,-0.155611
7.98809,-0.152353
7.98855,-0.14913
7.98902,-0.145946
7.98951,-0.142803
7.99,-0.139703
7.9905,-0.136648
7.99102,-0.133642
7.99155,-0.130686
7.99209,-0.127782
7.99264,-0.124932
7.99321,-0.122137
7.99379,-0.119398
7.99438,-0.116716
7.99499,-0.114094
7.99561,-0.111531
7.99624,-0.109027
7.9969,-0.106585
7.99756,-0.104203
7.99824,-0.101882
7.99894,-0.0996231
7.99965,-0.0974248
8,-0.0964004
8.00039,-0.0952874
8.00113,-0.0932106
8.0019,-0.091194
8.00268,-0.0892371
8.00348,-0.0873393
8.0043,-0.0854998
8.00514,-0.0837179
8.006,-0.0819927
8.00688,-0.0803233
8.00778,-0.0787088
8.0087,-0.0771481
8.00965,-0.0756402
8.01061,-0.074184
8.0116,-0.0727783
8.01261,-0.0714219
8.01365,-0.0701137
8.01471,-0.0688525
8.01579,-0.0676371
8.0169,-0.0664663
8.01803,-0.0653388
8.01919,-0.0642534
8.02,-0.0635391
8.02038,-0.063209
8.0216,-0.0622042
8.02285,-0.0612379
8.02412,-0.060309
8.02543,-0.0594161
8.02676,-0.0585583
8.02813,-0.0577343
8.02953,-0.056943
8.03096,-0.0561833
8.03242,-0.0554542
8.03392,-0.0547546
8.03545,-0.0540834
8.03703,-0.0534397
8.03863,-0.0528224
8.04,-0.0523277
8.04028,-0.0522307
8.04196,-0.0516635
8.04368,-0.0511201
8.04545,-0.0505994
8.04725,-0.0501007
8.0491,-0.0496232
8.05099,-0.049166
8.05292,-0.0487283
8.0549,-0.0483094
8.05693,-0.0479086
8.059,-0.0475252
8.06,-0.04735
8.06113,-0.0471585
8.0633,-0.0468079
8.06552,-0.0464727
8.0678,-0.0461523
8.07013,-0.0458462
8.07251,-0.0455537
8.07495,-0.0452744
8.07744,-0.0450076
8.08,-0.044753
8.1,-0.0432508
8.12,-0.0423204
8.14,-0.0417175
8.16,-0.0413156
8.18,-0.041044
8.2,-0.0408608
8.22,-0.0407395
8.24,-0.040663
8.26,-0.0406197
8.28,-0.0406016
8.3,-0.0406029
8.32,-0.0406194
8.34,-0.0406481
8.36,-0.0406865
8.38,-0.0407329
8.4,-0.0407858
8.42,-0.0408442
8.44,-0.0409071
8.46,-0.0409738
8.48,-0.0410438
8.5,-0.0411165
8.52,-0.0411916
8.54,-0.0412687
8.56,-0.0413476
8.58,-0.041428
8.6,-0.0415097
8.62,-0.0415926
8.64,-0.0416765
8.66,-0.0417613
8.68,-0.0418468
8.7,-0.041933
8.72,-0.0420199
8.74,-0.0421072
8.76,-0.0421951
8.78,-0.0422833
8.8,-0.042372
8.82,-0.0424609
8.84,-0.0425502
8.86,-0.0426397
8.88,-0.0427295
8.9,-0.0428195
8.92,-0.0429097
8.94,-0.0430001
8.96,-0.0430906
8.98,-0.0431813
9,-0.0432721
9.02,-0.043363
9.04,-0.0434541
9.06,-0.0435452
9.08,-0.0436365
9.1,-0.0437278
9.12,-0.0438193
9.14,-0.0439108
9.16,-0.0440024
9.18,-0.0440941
9.2,-0.0441858
9.22,-0.0442777
9.24,-0.0443696
9.26,-0.0444615
9.28,-0.0445536
9.3,-0.0446457
9.32,-0.0447378
9.34,-0.0448301
9.36,-0.0449224
9.38,-0.0450148
9.4,-0.0451073
9.42,-0.0451998
9.44,-0.0452924
9.46,-0.0453851
9.48,-0.0454779
9.5,-0.0455707
9.52,-0.0456637
9.54,-0.0457567
9.56,-0.0458498
9.58,-0.045943
9.6,-0.0460363
9.62,-0.0461298
9.64,-0.0462233
9.66,-0.0463169
9.68,-0.0464106
9.7,-0.0465045
9.72,-0.0465984
9.74,-0.0466925
9.76,-0.0467868
9.78,-0.0468811
9.8,-0.0469756
9.82,-0.0470702
9.84,-0.0471649
9.86,-0.0472598
9.88,-0.0473549
9.9,-0.0474501
9.92,-0.0475454
9.94,-0.0476409
9.96,-0.0477366
9.98,-0.0478324
10,-0.0479284
10.02,-0.0480246
10.04,-0.0481209
10.06,-0.0482174
10.08,-0.0483141
10.1,-0.048411
10.12,-0.0485081
10.14,-0.0486053
10.16,-0.0487028
10.18,-0.0488004
10.2,-0.0488982
10.22,-0.0489962
10.24,-0.0490944
10.26,-0.0491928
10.28,-0.0492914
10.3,-0.0493902
10.32,-0.0494892
10.34,-0.0495884
10.36,-0.0496878
10.38,-0.0497874
10.4,-0.0498872
10.42,-0.0499872
10.44,-0.0500874
10.46,-0.0501878
10.48,-0.0502883
10.5,-0.0503891
10.52,-0.05049
10.54,-0.050591
10.56,-0.0506919
10.58,-0.0507927
10.6,-0.0508935
10.62,-0.0509941
10.64,-0.0510946
10.66,-0.0511951
10.68,-0.0512954
10.7,-0.0513957
10.72,-0.0514959
10.74,-0.051596
10.76,-0.0516961
10.78,-0.051796
10.8,-0.0518959
10.82,-0.0519957
10.84,-0.0520955
10.86,-0.0521951
10.88,-0.0522947
10.9,-0.0523942
10.92,-0.0524936
10.94,-0.052593
10.96,-0.0526923
10.98,-0.0527916
11,-0.0528908
11.02,-0.0529899
11.04,-0.0530889
11.06,-0.0531879
11.08,-0.0532869
11.1,-0.0533858
11.12,-0.0534846
11.14,-0.0535834
11.16,-0.0536821
11.18,-0.0537808
11.2,-0.0538795
11.22,-0.0539781
11.24,-0.0540766
11.26,-0.0541751
11.28,-0.0542736
11.3,-0.0543721
11.32,-0.0544705
11.34,-0.0545689
11.36,-0.0546672
11.38,-0.0547656
11.4,-0.0548639
11.42,-0.0549622
11.44,-0.0550605
11.46,-0.0551587
11.48,-0.055257
11.5,-0.0553553
11.52,-0.0554535
11.54,-0.0555518
11.56,-0.05565
11.58,-0.0557483
11.6,-0.0558466
11.62,-0.0559449
11.64,-0.0560432
11.66,-0.0561415
11.68,-0.0562399
11.7,-0.0563383
11.72,-0.0564368
11.74,-0.0565353
11.76,-0.0566338
11.78,-0.0567325
11.8,-0.0568311
11.82,-0.0569299
11.84,-0.0570287
11.86,-0.0571276
11.88,-0.0572266
11.9,-0.0573256
11.92,-0.0574248
11.94,-0.0575241
11.96,-0.0576235
11.98,-0.057723
12,-0.0578227
12.02,-0.0579225
12.04,-0.0580224
12.06,-0.0581225
12.08,-0.0582228
12.1,-0.0583233
12.12,-0.0584239
12.14,-0.0585247
12.16,-0.0586257
12.18,-0.058727
12.2,-0.0588285
12.22,-0.0589302
12.24,-0.0590321
12.26,-0.0591344
12.28,-0.0592368
12.3,-0.0593396
12.32,-0.0594427
12.34,-0.0595461
12.36,-0.0596498
12.38,-0.0597538
12.4,-0.0598582
12.42,-0.059963
12.44,-0.0600681
12.46,-0.0601737
12.48,-0.0602796
12.5,-0.060386
12.52,-0.0604928
12.54,-0.0606001
12.56,-0.0607079
12.58,-0.0608161
12.6,-0.0609249
12.62,-0.0610342
12.64,-0.061144
12.66,-0.0612545
12.68,-0.0613655
12.7,-0.0614771
12.72,-0.0615894
12.74,-0.0617023
12.76,-0.0618159
12.78,-0.0619301
12.8,-0.0620451
12.82,-0.0621609
12.84,-0.0622774
12.86,-0.0623947
12.88,-0.0625128
12.9,-0.0626318
12.92,-0.0627516
12.94,-0.0628723
12.96,-0.0629939
12.98,-0.0631165
13,-0.06324
13.02,-0.0633646
13.04,-0.0634902
13.06,-0.0636168
13.08,-0.0637446
13.1,-0.063873
13.12,-0.0640015
13.14,-0.0641303
13.16,-0.0642592
13.18,-0.0643884
13.2,-0.0645176
13.22,-0.064647
13.24,-0.0647766
13.26,-0.0649063
13.28,-0.0650361
13.3,-0.065166
13.32,-0.065296
13.34,-0.0654261
13.36,-0.0655563
13.38,-0.0656865
13.4,-0.0658168
13.42,-0.0659472
13.44,-0.0660776
13.46,-0.0662081
13.48,-0.0663386
13.5,-0.0664691
13.52,-0.0665996
13.54,-0.0667301
13.56,-0.0668606
13.58,-0.066991
13.6,-0.0671215
13.62,-0.0672519
13.64,-0.0673822
13.66,-0.0675125
13.68,-0.0676428
13.7,-0.0677729
13.72,-0.067903
13.74,-0.068033
13.76,-0.0681629
13.78,-0.0682927
13.8,-0.0684223
13.82,-0.0685519
13.84,-0.0686813
13.86,-0.0688106
13.88,-0.0689397
13.9,-0.0690687
13.92,-0.0691975
13.94,-0.0693262
13.96,-0.0694546
13.98,-0.0695829
14,-0.0697111
14.02,-0.069839
14.04,-0.0699667
14.06,-0.0700942
14.08,-0.0702215
14.1,-0.0703486
14.12,-0.0704755
14.14,-0.0706022
14.16,-0.0707286
14.18,-0.0708548
14.2,-0.0709808
14.22,-0.0711065
14.24,-0.071232
14.26,-0.0713573
14.28,-0.0714823
14.3,-0.071607
14.32,-0.0717315
14.34,-0.0718558
14.36,-0.0719798
14.38,-0.0721036
14.4,-0.0722272
14.42,-0.0723504
14.44,-0.0724735
14.46,-0.0725963
14.48,-0.0727188
14.5,-0.0728412
14.52,-0.0729633
14.54,-0.0730851
14.56,-0.0732068
14.58,-0.0733282
14.6,-0.0734494
14.62,-0.0735704
14.64,-0.0736912
14.66,-0.0738118
14.68,-0.0739323
14.7,-0.0740525
14.72,-0.0741726
14.74,-0.0742926
14.76,-0.0744124
14.78,-0.074532
14.8,-0.0746516
14.82,-0.0747711
14.84,-0.0748904
14.86,-0.0750097
14.88,-0.075129
14.9,-0.0752482
14.92,-0.0753674
14.94,-0.0754866
14.96,-0.0756058
14.98,-0.075725
15,-0.0758443
15.02,-0.0759637
15.04,-0.0760832
15.06,-0.0762028
15.08,-0.0763226
15.1,-0.0764426
15.12,-0.0765628
15.14,-0.0766833
15.16,-0.076804
15.18,-0.076925
15.2,-0.0770464
15.22,-0.0771682
15.24,-0.0772903
15.26,-0.077413
15.28,-0.0775361
15.3,-0.0776597
15.32,-0.077784
15.34,-0.0779088
15.36,-0.0780343
15.38,-0.0781605
15.4,-0.0782875
15.42,-0.0784153
15.44,-0.0785439
15.46,-0.0786733
15.48,-0.078803
15.5,-0.0789332
15.52,-0.0790639
15.54,-0.0791951
15.56,-0.0793269
15.58,-0.0794592
15.6,-0.079592
15.62,-0.0797255
15.64,-0.0798595
15.66,-0.0799942
15.68,-0.0801296
15.7,-0.0802657
15.72,-0.0804024
15.74,-0.08054
15.76,-0.0806782
15.78,-0.0808173
15.8,-0.0809572
15.82,-0.081098
15.84,-0.0812396
15.86,-0.0813821
15.88,-0.0815256
15.9,-0.0816701
15.92,-0.0818155
15.94,-0.081962
15.96,-0.0821095
15.98,-0.0822581
16,-0.0824079
16.02,-0.0825588
16.04,-0.0827109
16.06,-0.0828643
16.08,-0.0830189
16.1,-0.0831748
16.12,-0.0833321
16.14,-0.0834907
16.16,-0.0836508
16.18,-0.0838123
16.2,-0.0839754
16.22,-0.0841399
16.24,-0.0843061
16.26,-0.0844739
16.28,-0.0846433
16.3,-0.0848145
16.32,-0.0849874
16.34,-0.0851621
16.36,-0.0853386
16.38,-0.0855171
16.4,-0.0856975
16.42,-0.0858799
16.44,-0.0860643
16.46,-0.0862508
16.48,-0.0864395
16.5,-0.0866304
16.52,-0.0868235
16.54,-0.0870189
16.56,-0.0872167
16.58,-0.0874169
16.6,-0.0876196
16.62,-0.0878248
16.64,-0.0880326
16.66,-0.088243
16.68,-0.0884561
16.7,-0.0886721
16.72,-0.0888908
16.74,-0.0891125
16.76,-0.0893371
16.78,-0.0895647
16.8,-0.0897954
16.82,-0.0900293
16.84,-0.0902665
16.86,-0.0905069
16.88,-0.0907507
16.9,-0.090998
16.92,-0.0912487
16.94,-0.0915031
16.96,-0.0917611
16.98,-0.0920229
17,-0.0922884
C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_3rd_resonator.son DE_EMBEDDED Lk=18.0
FREQUENCY (GHz), DB[S21]-2D_3rd_resonator
5,-0.028766
5.02,-0.0288812
5.04,-0.0289952
5.06,-0.0291081
5.08,-0.0292201
5.1,-0.0293312
5.12,-0.0294414
5.14,-0.0295507
5.16,-0.0296593
5.18,-0.0297671
5.2,-0.0298741
5.22,-0.0299805
5.24,-0.0300862
5.26,-0.0301913
5.28,-0.0302958
5.3,-0.0303997
5.32,-0.0305031
5.34,-0.030606
5.36,-0.0307084
5.38,-0.0308104
5.4,-0.030912
5.42,-0.0310131
5.44,-0.0311139
5.46,-0.0312143
5.48,-0.0313143
5.5,-0.0314141
5.52,-0.0315135
5.54,-0.0316127
5.56,-0.0317115
5.58,-0.0318102
5.6,-0.0319085
5.62,-0.0320067
5.64,-0.0321046
5.66,-0.0322024
5.68,-0.0322999
5.7,-0.0323973
5.72,-0.0324945
5.74,-0.0325907
5.76,-0.0326883
5.78,-0.032785
5.8,-0.0328816
5.82,-0.032978
5.84,-0.0330743
5.86,-0.0331704
5.88,-0.0332664
5.9,-0.0333622
5.92,-0.033458
5.94,-0.0335536
5.96,-0.033649
5.98,-0.0337444
6,-0.0338396
6.02,-0.0339346
6.04,-0.0340295
6.06,-0.0341243
6.08,-0.0342189
6.1,-0.0343134
6.12,-0.0344078
6.14,-0.0345019
6.16,-0.0345959
6.18,-0.0346898
6.2,-0.0347834
6.22,-0.0348769
6.24,-0.0349702
6.26,-0.0350634
6.28,-0.0351563
6.3,-0.035249
6.32,-0.0353416
6.34,-0.0354339
6.36,-0.035526
6.38,-0.0356179
6.4,-0.0357096
6.42,-0.0358011
6.44,-0.0358904
6.46,-0.0359834
6.48,-0.0360742
6.5,-0.0361648
6.52,-0.0362552
6.54,-0.0363453
6.56,-0.0364352
6.58,-0.0365248
6.6,-0.0366143
6.62,-0.0367035
6.64,-0.0367925
6.66,-0.0368812
6.68,-0.0369698
6.7,-0.0370581
6.72,-0.0371462
6.74,-0.0372341
6.76,-0.0373219
6.78,-0.0374094
6.8,-0.0374968
6.82,-0.037584
6.84,-0.0376711
6.86,-0.0377581
6.88,-0.0378449
6.9,-0.0379318
6.92,-0.0380185
6.94,-0.0381053
6.96,-0.0381922
6.98,-0.0382792
7,-0.0383663
7.02,-0.0384537
7.04,-0.0385414
7.06,-0.0386296
7.08,-0.0387184
7.1,-0.038808
7.12,-0.0388985
7.14,-0.0389903
7.16,-0.0390835
7.18,-0.0391787
7.2,-0.0392762
7.22,-0.0393767
7.24,-0.039481
7.26,-0.0395902
7.28,-0.0397056
7.3,-0.039829
7.32,-0.039963
7.34,-0.040111
7.36,-0.040278
7.38,-0.0404712
7.4,-0.0407012
7.42,-0.0409847
7.44,-0.0413479
7.46,-0.0418355
7.48,-0.0425264
7.5,-0.0435716
7.52,-0.0452875
7.52227,-0.0455504
7.52449,-0.0458254
7.52665,-0.046113
7.52877,-0.0464139
7.53084,-0.0467287
7.53286,-0.0470579
7.53483,-0.0474021
7.53676,-0.0477622
7.53865,-0.0481387
7.54,-0.0484252
7.54049,-0.0485323
7.54229,-0.0489439
7.54405,-0.0493742
7.54577,-0.0498239
7.54744,-0.0502939
7.54908,-0.050785
7.55069,-0.0512982
7.55225,-0.0518342
7.55378,-0.0523941
7.55528,-0.0529787
7.55674,-0.0535891
7.55817,-0.0542263
7.55956,-0.0548912
7.56,-0.0551099
7.56092,-0.055585
7.56225,-0.0563086
7.56356,-0.0570633
7.56483,-0.0578501
7.56607,-0.0586702
7.56728,-0.0595248
7.56847,-0.060415
7.56963,-0.061342
7.57076,-0.062307
7.57186,-0.0633113
7.57295,-0.0643561
7.574,-0.0654427
7.57503,-0.0665722
7.57604,-0.0677459
7.57703,-0.0689651
7.57799,-0.070231
7.57893,-0.0715448
7.57985,-0.0729077
7.58,-0.0731412
7.58075,-0.0743209
7.58162,-0.0757855
7.58248,-0.0773027
7.58332,-0.0788735
7.58414,-0.0804989
7.58494,-0.08218
7.58572,-0.0839176
7.58648,-0.0857126
7.58723,-0.0875657
7.58795,-0.0894777
7.58867,-0.0914492
7.58936,-0.0934806
7.59004,-0.0955724
7.59071,-0.0977249
7.59136,-0.0999382
7.59199,-0.102212
7.59261,-0.104547
7.59321,-0.106943
7.59381,-0.109399
7.59438,-0.111914
7.59495,-0.114488
7.5955,-0.117121
7.59604,-0.11981
7.59657,-0.122555
7.59708,-0.125355
7.59758,-0.128208
7.59808,-0.131112
7.59856,-0.134066
7.59902,-0.137066
7.59948,-0.140112
7.59993,-0.143201
7.6,-0.143688
7.60037,-0.14633
7.6008,-0.149496
7.60121,-0.152696
7.60162,-0.155929
7.60202,-0.15919
7.60241,-0.162476
7.60279,-0.165784
7.60316,-0.16911
7.60353,-0.172452
7.60388,-0.175805
7.60423,-0.179166
7.60457,-0.182531
7.6049,-0.185897
7.60522,-0.18926
7.60554,-0.192616
7.60585,-0.195962
7.60615,-0.199294
7.60645,-0.202609
7.60673,-0.205903
7.60702,-0.209173
7.60729,-0.212416
7.60756,-0.215628
7.60782,-0.218807
7.60808,-0.221951
7.60833,-0.225055
7.60858,-0.228118
7.60882,-0.231137
7.60905,-0.23411
7.60928,-0.237035
7.6095,-0.23991
7.60972,-0.242733
7.60993,-0.245504
7.61014,-0.248219
7.61035,-0.250879
7.61054,-0.253482
7.61074,-0.256028
7.61093,-0.258515
7.61111,-0.260943
7.6113,-0.263311
7.61147,-0.26562
7.61165,-0.26787
7.61182,-0.270059
7.61198,-0.272189
7.61214,-0.27426
7.6123,-0.276272
7.61245,-0.278225
7.6126,-0.28012
7.61275,-0.281958
7.6129,-0.283739
7.61304,-0.285465
7.61317,-0.287135
7.61331,-0.288752
7.61344,-0.290315
7.61357,-0.291827
7.61369,-0.293287
7.61381,-0.294698
7.61393,-0.29606
7.61405,-0.297374
7.61416,-0.298642
7.61428,-0.299865
7.61439,-0.301043
7.61449,-0.302179
7.6146,-0.303273
7.6147,-0.304326
7.6148,-0.305341
7.61489,-0.306317
7.61499,-0.307256
7.61508,-0.308159
7.61517,-0.309028
7.61526,-0.309863
7.61535,-0.310665
7.61543,-0.311437
7.61551,-0.312178
7.61559,-0.312889
7.61567,-0.313573
7.61575,-0.314229
7.61582,-0.314859
7.6159,-0.315464
7.61597,-0.316044
7.61604,-0.316601
7.61611,-0.317136
7.61617,-0.317648
7.61624,-0.31814
7.6163,-0.318611
7.61637,-0.319063
7.61643,-0.319497
7.61649,-0.319912
7.61655,-0.320311
7.6166,-0.320692
7.61666,-0.321058
7.61671,-0.321409
7.61677,-0.321745
7.61682,-0.322067
7.61687,-0.322376
7.61692,-0.322672
7.61697,-0.322955
7.61701,-0.323226
7.61706,-0.323486
7.6171,-0.323736
7.61715,-0.323974
7.61719,-0.324203
7.61723,-0.324422
7.61728,-0.324631
7.61732,-0.324832
7.61735,-0.325025
7.61739,-0.325209
7.61743,-0.325385
7.61747,-0.325554
7.6175,-0.325716
7.61754,-0.325871
7.61757,-0.32602
7.61761,-0.326162
7.61764,-0.326299
7.61767,-0.326429
7.6177,-0.326554
7.61773,-0.326674
7.61776,-0.326788
7.61779,-0.326898
7.61782,-0.327004
7.61785,-0.327104
7.61787,-0.327201
7.6179,-0.327293
7.61793,-0.327382
7.61795,-0.327467
7.61798,-0.327548
7.618,-0.327626
7.61802,-0.327701
7.61805,-0.327772
7.61807,-0.327841
7.61809,-0.327907
7.61811,-0.32797
7.61813,-0.32803
7.61815,-0.328088
7.61817,-0.328143
7.61819,-0.328197
7.61821,-0.328247
7.61823,-0.328296
7.61825,-0.328343
7.61827,-0.328388
7.61829,-0.328431
7.6183,-0.328472
7.61832,-0.328512
7.61834,-0.32855
7.61835,-0.328586
7.61837,-0.328621
7.61838,-0.328655
7.6184,-0.328687
7.61841,-0.328718
7.61843,-0.328747
7.61844,-0.328776
7.61845,-0.328803
7.61847,-0.328829
7.61848,-0.328854
7.61849,-0.328878
7.6185,-0.328901
7.61852,-0.328924
7.61853,-0.328945
7.61854,-0.328965
7.61855,-0.328985
7.61856,-0.329004
7.61857,-0.329022
7.61858,-0.329039
7.61859,-0.329056
7.6186,-0.329072
7.61861,-0.329088
7.61862,-0.329103
7.61863,-0.329117
7.61864,-0.329131
7.61865,-0.329144
7.61866,-0.329156
7.61867,-0.329169
7.61867,-0.32918
7.61868,-0.329192
7.61869,-0.329202
7.6187,-0.329213
7.61871,-0.329223
7.61871,-0.329233
7.61872,-0.329242
7.61873,-0.329251
7.61873,-0.329259
7.61874,-0.329268
7.61875,-0.329276
7.61875,-0.329283
7.61876,-0.329291
7.61877,-0.329298
7.61877,-0.329305
7.61878,-0.329311
7.61878,-0.329318
7.61879,-0.329324
7.6188,-0.32933
7.6188,-0.329335
7.61881,-0.329341
7.61881,-0.329346
7.61882,-0.329351
7.61882,-0.329356
7.61883,-0.329361
7.61883,-0.329366
7.61884,-0.32937
7.61884,-0.329374
7.61884,-0.329378
7.61885,-0.329382
7.61885,-0.329386
7.61886,-0.32939
7.61886,-0.329394
7.61886,-0.329397
7.61887,-0.3294
7.61887,-0.329404
7.61888,-0.329407
7.61888,-0.32941
7.61888,-0.329413
7.61889,-0.329415
7.61889,-0.329418
7.61889,-0.329421
7.6189,-0.329423
7.6189,-0.329426
7.6189,-0.329428
7.6189,-0.32943
7.61891,-0.329433
7.61891,-0.329435
7.61891,-0.329437
7.61892,-0.329439
7.61892,-0.329441
7.61892,-0.329443
7.61892,-0.329444
7.61893,-0.329446
7.61893,-0.329448
7.61893,-0.32945
7.61893,-0.329443
7.61893,-0.329453
7.61894,-0.329454
7.61894,-0.329456
7.61894,-0.329458
7.61894,-0.32946
7.61895,-0.329461
7.61895,-0.329463
7.61895,-0.329465
7.61896,-0.329467
7.61896,-0.329468
7.61896,-0.32947
7.61896,-0.329472
7.61897,-0.329474
7.61897,-0.329476
7.61897,-0.329478
7.61898,-0.32948
7.61898,-0.329482
7.61898,-0.329484
7.61899,-0.329486
7.61899,-0.329488
7.61899,-0.32949
7.619,-0.329492
7.619,-0.329494
7.61901,-0.329496
7.61901,-0.329498
7.61901,-0.3295
7.61902,-0.329502
7.61902,-0.329504
7.61903,-0.329506
7.61903,-0.329508
7.61904,-0.32951
7.61904,-0.329512
7.61905,-0.329514
7.61905,-0.329516
7.61906,-0.329518
7.61906,-0.329519
7.61907,-0.329521
7.61907,-0.329523
7.61908,-0.329525
7.61908,-0.329527
7.61909,-0.329528
7.6191,-0.32953
7.6191,-0.329531
7.61911,-0.329533
7.61911,-0.329534
7.61912,-0.329536
7.61913,-0.329537
7.61913,-0.329538
7.61914,-0.329539
7.61915,-0.32954
7.61916,-0.329541
7.61916,-0.329542
7.61917,-0.329542
7.61918,-0.329542
7.61919,-0.329543
7.6192,-0.329543
7.6192,-0.329542
7.61921,-0.329542
7.61922,-0.329541
7.61923,-0.329541
7.61924,-0.32954
7.61925,-0.329538
7.61926,-0.329537
7.61927,-0.329535
7.61928,-0.329532
7.61929,-0.32953
7.6193,-0.329527
