C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_2port.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-Photon_count_2_V5_2D_2_5CELL_mod_2port
14.6858,-0.625312
14.686,-0.625262
14.6862,-0.625213
14.6864,-0.625163
14.6866,-0.625114
14.6868,-0.625065
14.687,-0.625016
14.6872,-0.624967
14.6874,-0.624918
14.6876,-0.624869
14.6878,-0.624821
14.688,-0.624772
14.6882,-0.624724
14.6884,-0.624675
14.6886,-0.624627
14.6888,-0.624579
14.689,-0.624531
14.6892,-0.624483
14.6894,-0.624436
14.6896,-0.624388
14.6898,-0.62434
14.69,-0.624293
14.6902,-0.624246
14.6904,-0.624198
14.6906,-0.624151
14.6908,-0.624104
14.691,-0.624057
14.6912,-0.62401
14.6914,-0.623963
14.6916,-0.623917
14.6918,-0.62387
14.692,-0.623824
14.6922,-0.623777
14.6924,-0.623731
14.6926,-0.623685
14.6928,-0.623639
14.693,-0.623593
14.6932,-0.623547
14.6934,-0.623501
14.6936,-0.623455
14.6938,-0.62341
14.694,-0.623364
14.6942,-0.623318
14.6944,-0.623273
14.6946,-0.623228
14.6948,-0.623183
14.695,-0.623137
14.6952,-0.623092
14.6954,-0.623047
14.6956,-0.623002
14.6958,-0.622958
14.696,-0.622913
14.6962,-0.622868
14.6964,-0.622824
14.6966,-0.622779
14.6968,-0.622735
14.697,-0.62269
14.6972,-0.622646
14.6974,-0.622602
14.6976,-0.622558
14.6978,-0.622514
14.698,-0.62247
14.6982,-0.622426
14.6984,-0.622382
14.6986,-0.622338
14.6988,-0.622294
14.699,-0.622251
14.6992,-0.622207
14.6994,-0.622164
14.6996,-0.62212
14.6998,-0.622077
14.7,-0.622034
14.7002,-0.621991
14.7004,-0.621948
14.7006,-0.621904
14.7008,-0.621861
14.701,-0.621819
14.7012,-0.621776
14.7014,-0.621733
14.7016,-0.62169
14.7018,-0.621647
14.702,-0.621605
14.7022,-0.621562
14.7024,-0.62152
14.7026,-0.621477
14.7028,-0.621435
14.703,-0.621393
14.7032,-0.62135
14.7034,-0.621308
14.7036,-0.621266
14.7038,-0.621224
14.704,-0.621182
14.7042,-0.62114
14.7044,-0.621098
14.7046,-0.621056
14.7048,-0.621015
14.705,-0.620973
14.7052,-0.620931
14.7054,-0.62089
14.7056,-0.620848
14.7058,-0.620807
14.706,-0.620765
14.7062,-0.620724
14.7064,-0.620682
14.7066,-0.620641
14.7068,-0.6206
14.707,-0.620559
14.7072,-0.620518
14.7074,-0.620476
14.7076,-0.620435
14.7078,-0.620394
14.708,-0.620354
14.7082,-0.620313
14.7084,-0.620272
14.7086,-0.620231
14.7088,-0.62019
14.709,-0.62015
14.7092,-0.620109
14.7094,-0.620068
14.7096,-0.620028
14.7098,-0.619987
14.71,-0.619947
14.7102,-0.619906
14.7104,-0.619866
14.7106,-0.619826
14.7108,-0.619785
14.711,-0.619745
14.7112,-0.619705
14.7114,-0.619665
14.7116,-0.619625
14.7118,-0.619585
14.712,-0.619545
14.7122,-0.619505
14.7124,-0.619465
14.7126,-0.619425
14.7128,-0.619385
14.713,-0.619345
14.7132,-0.619305
14.7134,-0.619265
14.7136,-0.619226
14.7138,-0.619186
14.714,-0.619146
14.7142,-0.619107
14.7144,-0.619067
14.7146,-0.619028
14.7148,-0.618988
14.715,-0.618949
14.7152,-0.618909
14.7154,-0.61887
14.7156,-0.618831
14.7158,-0.618791
14.716,-0.618752
14.7162,-0.618713
14.7164,-0.618674
14.7166,-0.618634
14.7168,-0.618595
14.717,-0.618556
14.7172,-0.618517
14.7174,-0.618478
14.7176,-0.618439
14.7178,-0.6184
14.718,-0.618361
14.7182,-0.618322
14.7184,-0.618283
14.7186,-0.618245
14.7188,-0.618206
14.719,-0.618167
14.7192,-0.618128
14.7194,-0.61809
14.7196,-0.618051
14.7198,-0.618012
14.72,-0.617974
14.7202,-0.617935
14.7204,-0.617896
14.7206,-0.617858
14.7208,-0.617819
14.721,-0.617781
14.7212,-0.617742
14.7214,-0.617704
14.7216,-0.617666
14.7218,-0.617627
14.722,-0.617589
14.7222,-0.61755
14.7224,-0.617512
14.7226,-0.617474
14.7228,-0.617436
14.723,-0.617397
14.7232,-0.617359
14.7234,-0.617321
14.7236,-0.617283
14.7238,-0.617245
14.724,-0.617207
14.7242,-0.617169
14.7244,-0.61713
14.7246,-0.617092
14.7248,-0.617054
14.725,-0.617016
14.7252,-0.616978
14.7254,-0.616941
14.7256,-0.616903
14.7258,-0.616865
14.726,-0.616827
14.7262,-0.616789
14.7264,-0.616751
14.7266,-0.616713
14.7268,-0.616676
14.727,-0.616638
14.7272,-0.6166
14.7274,-0.616562
14.7276,-0.616525
14.7278,-0.616487
14.728,-0.616449
14.7282,-0.616412
14.7284,-0.616374
14.7286,-0.616336
14.7288,-0.616299
14.729,-0.616261
14.7292,-0.616224
14.7294,-0.616186
14.7296,-0.616148
14.7298,-0.616111
14.73,-0.616073
14.7302,-0.616036
14.7304,-0.615999
14.7306,-0.615961
14.7308,-0.615924
14.731,-0.615886
14.7312,-0.615849
14.7314,-0.615812
14.7316,-0.615774
14.7318,-0.615737
14.732,-0.6157
14.7322,-0.615662
14.7324,-0.615625
14.7326,-0.615588
14.7328,-0.61555
14.733,-0.615513
14.7332,-0.615476
14.7334,-0.615439
14.7336,-0.615402
14.7338,-0.615364
14.734,-0.615327
14.7342,-0.61529
14.7344,-0.615253
14.7346,-0.615216
14.7348,-0.615179
14.735,-0.615142
14.7352,-0.615104
14.7354,-0.615067
14.7356,-0.61503
14.7358,-0.614993
14.736,-0.614956
14.7362,-0.614919
14.7364,-0.614882
14.7366,-0.614845
14.7368,-0.614808
14.737,-0.614771
14.7372,-0.614734
14.7374,-0.614697
14.7376,-0.61466
14.7378,-0.614623
14.738,-0.614586
14.7382,-0.61455
14.7384,-0.614513
14.7386,-0.614476
14.7388,-0.614439
14.739,-0.614402
14.7392,-0.614365
14.7394,-0.614328
14.7396,-0.614291
14.7398,-0.614255
14.74,-0.614218
14.7402,-0.614181
14.7404,-0.614144
14.7406,-0.614107
14.7408,-0.614071
14.741,-0.614034
14.7412,-0.613997
14.7414,-0.61396
14.7416,-0.613924
14.7418,-0.613887
14.742,-0.61385
14.7422,-0.613813
14.7424,-0.613777
14.7426,-0.61374
14.7428,-0.613703
14.743,-0.613667
14.7432,-0.61363
14.7434,-0.613593
14.7436,-0.613556
14.7438,-0.61352
14.744,-0.613483
14.7442,-0.613447
14.7444,-0.61341
14.7446,-0.613373
14.7448,-0.613337
14.745,-0.6133
14.7452,-0.613263
14.7454,-0.613227
14.7456,-0.61319
14.7458,-0.613154
14.746,-0.613117
14.7462,-0.61308
14.7464,-0.613044
14.7466,-0.613007
14.7468,-0.612971
14.747,-0.612934
14.7472,-0.612898
14.7474,-0.612861
14.7476,-0.612824
14.7478,-0.612788
14.748,-0.612751
14.7482,-0.612715
14.7484,-0.612678
14.7486,-0.612642
14.7488,-0.612605
14.749,-0.612569
14.7492,-0.612532
14.7494,-0.612496
14.7496,-0.612459
14.7498,-0.612423
14.75,-0.612386
