C:\Users\oper\Downloads\Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[Z33]-Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1
13.76,3.65032
13.78,2.44063
13.8,1.04587
13.82,-0.596156
13.84,-2.57931
13.86,-5.04059
13.88,-8.10209
13.9,-11.167
13.92,-11.0854
13.94,-7.9895
13.96,-4.96056
13.98,-2.53113
14,-0.573806
14.02,1.04679
14.04,2.42302
14.06,3.61613
14.08,4.66772
14.1,5.60703
14.12,6.45526
14.14,7.2282
14.16,7.93793
14.18,8.59386
14.2,9.20346
14.22,9.77276
14.24,10.3067
14.26,10.8093
14.28,11.2841
14.3,11.7339
14.32,12.1612
14.34,12.5682
14.36,12.9565
14.38,13.3279
14.4,13.6838
14.42,14.0253
14.44,14.3536
14.46,14.6697
14.48,14.9743
14.5,15.2684
14.52,15.5526
14.54,15.8275
14.56,16.0937
14.58,16.3518
14.6,16.6022
14.62,16.8453
14.64,17.0817
14.66,17.3115
14.68,17.5352
14.7,17.7532
14.72,17.9656
14.74,18.1727
14.76,18.3749
14.78,18.5723
14.8,18.7651
14.82,18.9537
14.84,19.138
14.86,19.3185
14.88,19.4951
14.9,19.6682
14.92,19.8378
14.94,20.0041
14.96,20.1672
14.98,20.3274
15,20.4847
15.02,20.6395
15.04,20.7918
15.06,20.942
15.08,21.0905
15.1,21.2372
15.12,21.3789
15.14,21.4994
15.16,21.6108
15.18,21.7426
15.2,21.8778
15.22,22.0106
15.24,22.1404
15.26,22.2676
15.28,22.3925
15.3,22.5153
15.32,22.6361
15.34,22.7549
15.36,22.872
15.38,22.9874
15.4,23.1011
15.42,23.2132
15.44,23.3237
15.46,23.4328
15.48,23.5404
15.5,23.6466
15.52,23.7514
15.54,23.8548
15.56,23.957
15.58,24.0579
15.6,24.1575
15.62,24.2559
15.64,24.3532
15.66,24.4493
15.68,24.5443
15.7,24.6382
15.72,24.731
15.74,24.8228
15.76,24.9136
15.78,25.0033
15.8,25.0921
15.82,25.1799
15.84,25.2668
15.86,25.3528
15.88,25.4379
15.9,25.5221
15.92,25.6055
15.94,25.688
15.96,25.7697
15.98,25.8506
16,25.9307
16.02,26.01
16.04,26.0886
16.06,26.1664
16.08,26.2435
16.1,26.3199
16.12,26.3956
16.14,26.4707
16.16,26.545
16.18,26.6187
16.2,26.6917
16.22,26.7641
16.24,26.8359
16.26,26.9071
16.28,26.9777
16.3,27.0477
16.32,27.1172
16.34,27.186
16.36,27.2544
16.38,27.3222
16.4,27.3894
16.42,27.4562
16.44,27.5224
16.46,27.5882
16.48,27.6535
16.5,27.7183
16.52,27.7826
16.54,27.8465
16.56,27.91
16.58,27.973
16.6,28.0356
16.62,28.0978
16.64,28.1597
16.66,28.2211
16.68,28.2822
16.7,28.343
16.72,28.4034
16.74,28.4635
16.76,28.5233
16.78,28.5828
16.8,28.642
16.82,28.701
16.84,28.7598
16.86,28.8184
16.88,28.8769
16.9,28.9352
16.92,28.9934
16.94,29.0516
16.96,29.1098
16.98,29.168
17,29.2264
17.02,29.285
17.04,29.3439
17.06,29.4033
17.08,29.4633
17.1,29.5241
17.12,29.5859
17.14,29.6491
17.16,29.7142
17.18,29.7816
17.2,29.8523
17.22,29.9273
17.24,30.0082
17.26,30.0973
17.28,30.1975
17.3,30.3126
17.32,30.4436
17.34,30.557
17.36,30.4849
17.38,29.9662
17.4,29.5752
17.42,29.5927
17.44,29.7181
17.46,29.8424
17.48,29.9503
17.5,30.0437
17.52,30.1262
17.54,30.2008
17.56,30.2694
17.58,30.3334
17.6,30.3941
17.62,30.4519
17.64,30.5075
17.66,30.5613
17.68,30.6136
17.7,30.6646
17.72,30.7144
17.74,30.7633
17.76,30.8113
17.78,30.8585
17.8,30.905
17.82,30.9509
17.84,30.9963
17.86,31.0411
17.88,31.0854
17.9,31.1293
17.92,31.1727
17.94,31.2158
17.96,31.2584
17.98,31.3007
18,31.3427
18.02,31.3843
18.04,31.4256
18.06,31.4667
18.08,31.5074
18.1,31.5478
18.12,31.588
18.14,31.6279
18.16,31.6676
18.18,31.707
18.2,31.7461
18.22,31.7851
18.24,31.8238
18.26,31.8622
18.28,31.9005
18.3,31.9385
18.32,31.9764
18.34,32.014
18.36,32.0514
18.38,32.0886
18.4,32.1257
18.42,32.1625
18.44,32.1991
18.46,32.2356
18.48,32.2719
18.5,32.308
18.52,32.3439
18.54,32.3796
18.56,32.4152
18.58,32.4506
18.6,32.4858
18.62,32.5209
18.64,32.5558
18.66,32.5906
18.68,32.6251
18.7,32.6596
18.72,32.6938
18.74,32.728
18.76,32.7619
18.78,32.7957
18.8,32.8294
18.82,32.8629
18.84,32.8963
18.86,32.9295
18.88,32.9626
18.9,32.9956
18.92,33.0284
18.94,33.0611
18.96,33.0936
18.98,33.126
19,33.1583
19.02,33.1904
19.04,33.2224
19.06,33.2543
19.08,33.2861
19.1,33.3177
19.12,33.3492
19.14,33.3806
19.16,33.4118
19.18,33.4429
19.2,33.4739
19.22,33.5048
19.24,33.5356
19.26,33.5663
19.28,33.5968
19.3,33.6272
19.32,33.6575
19.34,33.6877
19.36,33.7178
19.38,33.7477
19.4,33.7776
19.42,33.8073
19.44,33.837
19.46,33.8665
19.48,33.8959
19.5,33.9253
19.52,33.9545
19.54,33.9836
19.56,34.0126
19.58,34.0415
19.6,34.0703
19.62,34.099
19.64,34.1276
19.66,34.1561
19.68,34.1845
19.7,34.2128
19.72,34.241
19.74,34.2691
19.76,34.2971
19.78,34.325
19.8,34.3529
19.82,34.3806
19.84,34.4082
19.86,34.4358
19.88,34.4633
19.9,34.4906
19.92,34.5179
19.94,34.5451
19.96,34.5722
19.98,34.5992
20,34.6261
C:\Users\oper\Downloads\Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1.son DE_EMBEDDED Lk=2.0
FREQUENCY (GHz), DB[Z33]-Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1
2,53.1607
2.02,53.0701
2.04,52.9803
2.06,52.8913
2.08,52.8031
2.1,52.7156
2.12,52.6288
2.14,52.5428
2.16,52.4576
2.18,52.373
2.2,52.2891
2.22,52.2058
2.24,52.1233
2.26,52.0414
2.28,51.9601
2.3,51.8794
2.32,51.7994
2.34,51.7199
2.36,51.6411
2.38,51.5628
2.4,51.4851
2.42,51.4079
2.44,51.3313
2.46,51.2553
2.48,51.1798
2.5,51.1047
2.52,51.0302
2.54,50.9562
2.56,50.8827
2.58,50.8097
2.6,50.7372
2.62,50.6651
2.64,50.5935
2.66,50.5223
2.68,50.4516
2.7,50.3813
2.72,50.3114
2.74,50.242
2.76,50.173
2.78,50.1044
2.8,50.0362
2.82,49.9684
2.84,49.901
2.86,49.8339
2.88,49.7673
2.9,49.701
2.92,49.6351
2.94,49.5695
2.96,49.5043
2.98,49.4395
3,49.3749
3.02,49.3108
3.04,49.2469
3.06,49.1834
3.08,49.1202
3.1,49.0574
3.12,48.9948
3.14,48.9326
3.16,48.8706
3.18,48.809
3.2,48.7476
3.22,48.6866
3.24,48.6258
3.26,48.5653
3.28,48.5051
3.3,48.4451
3.32,48.3854
3.34,48.326
3.36,48.2669
3.38,48.208
3.4,48.1494
3.42,48.091
3.44,48.0328
3.46,47.975
3.48,47.9173
3.5,47.8599
3.52,47.8027
3.54,47.7457
3.56,47.689
3.58,47.6325
3.6,47.5762
3.62,47.5201
3.64,47.4643
3.66,47.4086
3.68,47.3532
3.7,47.298
3.72,47.2429
3.74,47.1881
3.76,47.1334
3.78,47.079
3.8,47.0247
3.82,46.9707
3.84,46.9168
3.86,46.8631
3.88,46.8096
3.9,46.7562
3.92,46.703
3.94,46.65
3.96,46.5972
3.98,46.5445
4,46.4921
4.02,46.4397
4.04,46.3875
4.06,46.3355
4.08,46.2837
4.1,46.232
4.12,46.1804
4.14,46.129
4.16,46.0777
4.18,46.0266
4.2,45.9756
4.22,45.9248
4.24,45.8741
4.26,45.8236
4.28,45.7731
4.3,45.7228
4.32,45.6727
4.34,45.6226
4.36,45.5727
4.38,45.523
4.4,45.4733
4.42,45.4238
4.44,45.3744
4.46,45.3251
4.48,45.2759
4.5,45.2268
4.52,45.1778
4.54,45.129
4.56,45.0803
4.58,45.0316
4.6,44.9831
4.62,44.9347
4.64,44.8864
4.66,44.8382
4.68,44.79
4.7,44.742
4.72,44.6941
4.74,44.6463
4.76,44.5985
4.78,44.5509
4.8,44.5033
4.82,44.4559
4.84,44.4085
4.86,44.3612
4.88,44.314
4.9,44.2668
4.92,44.2198
4.94,44.1728
4.96,44.1259
4.98,44.0791
5,44.0324
5.02,43.9857
5.04,43.9391
5.06,43.8926
5.08,43.8461
5.1,43.7997
5.12,43.7534
5.14,43.7072
5.16,43.661
5.18,43.6149
5.2,43.5688
5.22,43.5228
5.24,43.4769
5.26,43.431
5.28,43.3852
5.3,43.3394
5.32,43.2937
5.34,43.248
5.36,43.2024
5.38,43.1569
5.4,43.1114
5.42,43.0659
5.44,43.0205
5.46,42.9751
5.48,42.9298
5.5,42.8845
5.52,42.8393
5.54,42.7941
5.56,42.749
5.58,42.7038
5.6,42.6588
5.62,42.6137
5.64,42.5687
5.66,42.5238
5.68,42.4788
5.7,42.4339
5.72,42.3891
5.74,42.3442
5.76,42.2994
5.78,42.2547
5.8,42.2099
5.82,42.1652
5.84,42.1205
5.86,42.0758
5.88,42.0312
5.9,41.9865
5.92,41.9419
5.94,41.8973
5.96,41.8527
5.98,41.8082
6,41.7637
6.02,41.7191
6.04,41.6746
6.06,41.6301
6.08,41.5857
6.1,41.5412
6.12,41.4967
6.14,41.4523
6.16,41.4078
6.18,41.3634
6.2,41.319
6.22,41.2745
6.24,41.2301
6.26,41.1857
6.28,41.1413
6.3,41.0969
6.32,41.0525
6.34,41.0081
6.36,40.9637
6.38,40.9192
6.4,40.8748
6.42,40.8304
6.44,40.786
6.46,40.7415
6.48,40.6971
6.5,40.6526
6.52,40.6082
6.54,40.5637
6.56,40.5192
6.58,40.4747
6.6,40.4302
6.62,40.3857
6.64,40.3411
6.66,40.2965
6.68,40.252
6.7,40.2074
6.72,40.1627
6.74,40.1181
6.76,40.0734
6.78,40.0288
6.8,39.9841
6.82,39.9393
6.84,39.8946
6.86,39.8498
6.88,39.805
6.9,39.7601
6.92,39.7152
6.94,39.6703
6.96,39.6254
6.98,39.5804
7,39.5354
7.02,39.4904
7.04,39.4453
7.06,39.4002
7.08,39.355
7.1,39.3098
7.12,39.2646
7.14,39.2193
7.16,39.174
7.18,39.1286
7.2,39.0832
7.22,39.0378
7.24,38.9923
7.26,38.9467
7.28,38.9011
7.3,38.8555
7.32,38.8098
7.34,38.764
7.36,38.7182
7.38,38.6723
7.4,38.6264
7.42,38.5804
7.44,38.5344
7.46,38.4883
7.48,38.4421
7.5,38.3959
7.52,38.3496
7.54,38.3033
7.56,38.2569
7.58,38.2104
7.6,38.1638
7.62,38.1172
7.64,38.0705
7.66,38.0237
7.68,37.9769
7.7,37.93
7.72,37.883
7.74,37.836
7.76,37.7888
7.78,37.7416
7.8,37.6943
7.82,37.6469
7.84,37.5995
7.86,37.5519
7.88,37.5043
7.9,37.4566
7.92,37.4087
7.94,37.3608
7.96,37.3129
7.98,37.2648
8,37.2166
8.02,37.1683
8.04,37.1199
8.06,37.0715
8.08,37.0229
8.1,36.9742
8.12,36.9255
8.14,36.8766
8.16,36.8276
8.18,36.7785
8.2,36.7293
8.22,36.68
8.24,36.6306
8.26,36.581
8.28,36.5314
8.3,36.4816
8.32,36.4317
8.34,36.3817
8.36,36.3316
8.38,36.2813
8.4,36.231
8.42,36.1805
8.44,36.1298
8.46,36.0791
8.48,36.0282
8.5,35.9771
8.52,35.926
8.54,35.8747
8.56,35.8232
8.58,35.7716
8.6,35.7199
8.62,35.6681
8.64,35.616
8.66,35.5639
8.68,35.5116
8.7,35.4591
8.72,35.4065
8.74,35.3537
8.76,35.3007
8.78,35.2476
8.8,35.1944
8.82,35.1409
8.84,35.0873
8.86,35.0336
8.88,34.9796
8.9,34.9255
8.92,34.8712
8.94,34.8168
8.96,34.7621
8.98,34.7073
9,34.6522
9.02,34.597
9.04,34.5416
9.06,34.486
9.08,34.4302
9.1,34.3743
9.12,34.3181
9.14,34.2617
9.16,34.2051
9.18,34.1483
9.2,34.0912
9.22,34.034
9.24,33.9765
9.26,33.9189
9.28,33.8609
9.3,33.8028
9.32,33.7445
9.34,33.6859
9.36,33.627
9.38,33.568
9.4,33.5086
9.42,33.4491
9.44,33.3893
9.46,33.3292
9.48,33.2689
9.5,33.2083
9.52,33.1475
9.54,33.0864
9.56,33.025
9.58,32.9633
9.6,32.9014
9.62,32.8392
9.64,32.7767
9.66,32.7139
9.68,32.6508
9.7,32.5874
9.72,32.5237
9.74,32.4597
9.76,32.3954
9.78,32.3308
9.8,32.2659
9.82,32.2006
9.84,32.135
9.86,32.0691
9.88,32.0028
9.9,31.9362
9.92,31.8692
9.94,31.8019
9.96,31.7342
9.98,31.6661
10,31.5977
10.02,31.5289
10.04,31.4597
10.06,31.3902
10.08,31.3202
10.1,31.2498
10.12,31.179
10.14,31.1079
10.16,31.0362
10.18,30.9642
10.2,30.8917
10.22,30.8188
10.24,30.7455
10.26,30.6717
10.28,30.5974
10.3,30.5226
10.32,30.4474
10.34,30.3717
10.36,30.2955
10.38,30.2188
10.4,30.1416
10.42,30.0639
10.44,29.9856
10.46,29.9068
10.48,29.8275
10.5,29.7476
10.52,29.6671
10.54,29.5861
10.56,29.5044
10.58,29.4222
10.6,29.3394
10.62,29.2559
10.64,29.1719
10.66,29.0871
10.68,29.0018
10.7,28.9157
10.72,28.829
10.74,28.7416
10.76,28.6535
10.78,28.5647
10.8,28.4751
10.82,28.3848
10.84,28.2938
10.86,28.2019
10.88,28.1093
10.9,28.0158
10.92,27.9216
10.94,27.8264
10.96,27.7305
10.98,27.6336
11,27.5359
11.02,27.4372
11.04,27.3376
11.06,27.2371
11.08,27.1355
11.1,27.033
11.12,26.9294
11.14,26.8248
11.16,26.7191
11.18,26.6124
11.2,26.5045
11.22,26.3954
11.24,26.2852
11.26,26.1738
11.28,26.0611
11.3,25.9472
11.32,25.832
11.34,25.7154
11.36,25.5975
11.38,25.4782
11.4,25.3575
11.42,25.2352
11.44,25.1115
11.46,24.9861
11.48,24.8592
11.5,24.7307
11.52,24.6004
11.54,24.4684
11.56,24.3346
11.58,24.1989
11.6,24.0614
11.62,23.9218
11.64,23.7803
11.66,23.6366
11.68,23.4908
11.7,23.3428
11.72,23.1924
11.74,23.0397
11.76,22.8845
11.78,22.7267
11.8,22.5663
11.82,22.4032
11.84,22.2372
11.86,22.0683
11.88,21.8963
11.9,21.7212
11.92,21.5427
11.94,21.3608
11.96,21.1753
11.98,20.9861
12,20.793
12.02,20.5958
12.04,20.3944
12.06,20.1885
12.08,19.978
12.1,19.7626
12.12,19.5421
12.14,19.3162
12.16,19.0846
12.18,18.8471
12.2,18.6033
12.22,18.3529
12.24,18.0954
12.26,17.8305
12.28,17.5577
12.3,17.2765
12.32,16.9863
12.34,16.6866
12.36,16.3767
12.38,16.0558
12.4,15.7232
12.42,15.3778
12.44,15.0188
12.46,14.6448
12.48,14.2547
12.5,13.8469
12.52,13.4196
12.54,12.9711
12.56,12.4989
12.58,12.0004
12.6,11.4725
12.62,10.9114
12.64,10.3128
12.66,9.67104
12.68,8.97959
12.7,8.23005
12.72,7.41178
12.74,6.511
12.76,5.50942
12.78,4.38209
12.8,3.09393
12.82,1.59374
12.84,-0.196012
12.86,-2.39594
12.88,-5.18206
12.9,-8.6252
12.92,-11.1052
12.94,-9.07652
12.96,-5.60184
12.98,-2.7413
13,-0.490466
13.02,1.33116
13.04,2.85093
13.06,4.15073
13.08,5.28435
13.1,6.28849
13.12,7.18914
13.14,8.00527
13.16,8.75116
13.18,9.43776
13.2,10.0737
13.22,10.6658
13.24,11.2197
13.26,11.7399
13.28,12.2303
13.3,12.694
13.32,13.1338
13.34,13.5519
13.36,13.9505
13.38,14.3311
13.4,14.6954
13.42,15.0447
13.44,15.38
13.46,15.7026
13.48,16.0133
13.5,16.3129
13.52,16.6022
13.54,16.8819
13.56,17.1525
13.58,17.4147
13.6,17.6689
13.62,17.9157
13.64,18.1553
13.66,18.3883
13.68,18.6149
13.7,18.8356
13.72,19.0505
13.74,19.26
13.76,19.4644
13.78,19.6638
13.8,19.8586
13.82,20.0489
13.84,20.235
13.86,20.4169
13.88,20.5949
13.9,20.7692
13.92,20.9398
13.94,21.107
13.96,21.2709
13.98,21.4316
14,21.5892
14.02,21.7439
14.04,21.8957
14.06,22.0448
14.08,22.1912
14.1,22.335
14.12,22.4764
14.14,22.6154
14.16,22.7521
14.18,22.8866
14.2,23.0189
14.22,23.1492
14.24,23.2775
14.26,23.4039
14.28,23.5284
14.3,23.6512
14.32,23.7724
14.34,23.8921
14.36,24.0104
14.38,24.1277
14.4,24.244
14.42,24.3578
14.44,24.4586
14.46,24.5487
14.48,24.6544
14.5,24.7633
14.52,24.8705
14.54,24.9756
14.56,25.079
14.58,25.1808
14.6,25.2811
14.62,25.38
14.64,25.4777
14.66,25.5741
14.68,25.6692
14.7,25.7633
14.72,25.8562
14.74,25.948
14.76,26.0388
14.78,26.1285
14.8,26.2172
14.82,26.305
14.84,26.3917
14.86,26.4776
14.88,26.5625
14.9,26.6465
14.92,26.7296
14.94,26.8119
14.96,26.8933
14.98,26.9739
15,27.0537
15.02,27.1327
15.04,27.2109
15.06,27.2883
15.08,27.365
15.1,27.441
15.12,27.5162
15.14,27.5908
15.16,27.6646
15.18,27.7378
15.2,27.8103
15.22,27.8821
15.24,27.9533
15.26,28.0238
15.28,28.0937
15.3,28.163
15.32,28.2318
15.34,28.2999
15.36,28.3674
15.38,28.4344
15.4,28.5008
15.42,28.5666
15.44,28.6319
15.46,28.6967
15.48,28.7609
15.5,28.8246
15.52,28.8878
15.54,28.9505
15.56,29.0127
15.58,29.0744
15.6,29.1357
15.62,29.1964
15.64,29.2567
15.66,29.3166
15.68,29.376
15.7,29.4349
15.72,29.4934
15.74,29.5515
15.76,29.6091
15.78,29.6664
15.8,29.7232
15.82,29.7796
15.84,29.8356
15.86,29.8912
15.88,29.9464
15.9,30.0012
15.92,30.0557
15.94,30.1098
15.96,30.1635
15.98,30.2168
16,30.2698
16.02,30.3224
16.04,30.3747
16.06,30.4266
16.08,30.4782
16.1,30.5294
16.12,30.5804
16.14,30.6309
16.16,30.6812
16.18,30.7311
16.2,30.7808
16.22,30.8301
16.24,30.8791
16.26,30.9278
16.28,30.9762
16.3,31.0243
16.32,31.0721
16.34,31.1196
16.36,31.1668
16.38,31.2138
16.4,31.2605
16.42,31.3068
16.44,31.353
16.46,31.3988
16.48,31.4444
16.5,31.4897
16.52,31.5348
16.54,31.5796
16.56,31.6241
16.58,31.6684
16.6,31.7124
16.62,31.7562
16.64,31.7998
16.66,31.8431
16.68,31.8862
16.7,31.929
16.72,31.9716
16.74,32.014
16.76,32.0561
16.78,32.0981
16.8,32.1397
16.82,32.1812
16.84,32.2225
16.86,32.2635
16.88,32.3043
16.9,32.345
16.92,32.3854
16.94,32.4256
16.96,32.4656
16.98,32.5054
17,32.5449
17.02,32.5843
17.04,32.6235
17.06,32.6625
17.08,32.7013
17.1,32.7399
17.12,32.7784
17.14,32.8166
17.16,32.8547
17.18,32.8925
17.2,32.9302
17.22,32.9677
17.24,33.005
17.26,33.0422
17.28,33.0792
17.3,33.116
17.32,33.1526
17.34,33.1891
17.36,33.2254
17.38,33.2615
17.4,33.2974
17.42,33.3332
17.44,33.3689
17.46,33.4044
17.48,33.4397
17.5,33.4748
17.52,33.5098
17.54,33.5447
17.56,33.5794
17.58,33.6139
17.6,33.6483
17.62,33.6825
17.64,33.7166
17.66,33.7506
17.68,33.7844
17.7,33.818
17.72,33.8515
17.74,33.8849
17.76,33.9181
17.78,33.9512
17.8,33.9842
17.82,34.017
17.84,34.0497
17.86,34.0822
17.88,34.1146
17.9,34.1469
17.92,34.1791
17.94,34.2111
17.96,34.243
17.98,34.2747
18,34.3064
18.02,34.3379
18.04,34.3692
18.06,34.4005
18.08,34.4316
18.1,34.4627
18.12,34.4935
18.14,34.5243
18.16,34.555
18.18,34.5855
18.2,34.6159
18.22,34.6462
18.24,34.6764
18.26,34.7065
18.28,34.7365
18.3,34.7663
18.32,34.7961
18.34,34.8257
18.36,34.8552
18.38,34.8846
18.4,34.9139
18.42,34.9431
18.44,34.9722
18.46,35.0012
18.48,35.0301
18.5,35.0588
18.52,35.0875
18.54,35.1161
18.56,35.1445
18.58,35.1729
18.6,35.2012
18.62,35.2293
18.64,35.2574
18.66,35.2854
18.68,35.3132
18.7,35.341
18.72,35.3687
18.74,35.3963
18.76,35.4238
18.78,35.4512
18.8,35.4785
18.82,35.5057
18.84,35.5328
18.86,35.5598
18.88,35.5868
18.9,35.6136
18.92,35.6404
18.94,35.6671
18.96,35.6936
18.98,35.7201
19,35.7465
19.02,35.7729
19.04,35.7991
19.06,35.8253
19.08,35.8513
19.1,35.8773
19.12,35.9032
19.14,35.929
19.16,35.9548
19.18,35.9804
19.2,36.006
19.22,36.0315
19.24,36.0569
19.26,36.0823
19.28,36.1075
19.3,36.1327
19.32,36.1578
19.34,36.1828
19.36,36.2078
19.38,36.2327
19.4,36.2575
19.42,36.2822
19.44,36.3068
19.46,36.3314
19.48,36.3559
19.5,36.3803
19.52,36.4047
19.54,36.429
19.56,36.4532
19.58,36.4773
19.6,36.5014
19.62,36.5254
19.64,36.5493
19.66,36.5732
19.68,36.597
19.7,36.6207
19.72,36.6444
19.74,36.668
19.76,36.6915
19.78,36.7149
19.8,36.7383
19.82,36.7616
19.84,36.7849
19.86,36.8081
19.88,36.8312
19.9,36.8543
19.92,36.8773
19.94,36.9002
19.96,36.9231
19.98,36.9459
20,36.9686
C:\Users\oper\Downloads\Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1.son DE_EMBEDDED Lk=3.0
FREQUENCY (GHz), DB[Z33]-Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1
2,53.1316
2.02,53.0403
2.04,52.9499
2.06,52.8603
2.08,52.7715
2.1,52.6834
2.12,52.596
2.14,52.5094
2.16,52.4234
2.18,52.3382
2.2,52.2536
2.22,52.1697
2.24,52.0865
2.26,52.0039
2.28,51.9219
2.3,51.8406
2.32,51.7598
2.34,51.6797
2.36,51.6001
2.38,51.5211
2.4,51.4426
2.42,51.3648
2.44,51.2874
2.46,51.2106
2.48,51.1343
2.5,51.0585
2.52,50.9832
2.54,50.9085
2.56,50.8342
2.58,50.7603
2.6,50.687
2.62,50.6141
2.64,50.5417
2.66,50.4697
2.68,50.3981
2.7,50.327
2.72,50.2563
2.74,50.186
2.76,50.1161
2.78,50.0466
2.8,49.9776
2.82,49.9089
2.84,49.8406
2.86,49.7726
2.88,49.7051
2.9,49.6379
2.92,49.571
2.94,49.5045
2.96,49.4384
2.98,49.3726
3,49.3071
3.02,49.242
3.04,49.1772
3.06,49.1127
3.08,49.0485
3.1,48.9846
3.12,48.9211
3.14,48.8578
3.16,48.7948
3.18,48.7321
3.2,48.6698
3.22,48.6076
3.24,48.5458
3.26,48.4843
3.28,48.423
3.3,48.362
3.32,48.3012
3.34,48.2407
3.36,48.1804
3.38,48.1204
3.4,48.0607
3.42,48.0012
3.44,47.9419
3.46,47.8828
3.48,47.824
3.5,47.7654
3.52,47.7071
3.54,47.6489
3.56,47.591
3.58,47.5333
3.6,47.4758
3.62,47.4185
3.64,47.3614
3.66,47.3045
3.68,47.2478
3.7,47.1913
3.72,47.135
3.74,47.0789
3.76,47.023
3.78,46.9672
3.8,46.9117
3.82,46.8563
3.84,46.8011
3.86,46.746
3.88,46.6912
3.9,46.6365
3.92,46.5819
3.94,46.5276
3.96,46.4734
3.98,46.4193
4,46.3654
4.02,46.3116
4.04,46.258
4.06,46.2046
4.08,46.1513
4.1,46.0981
4.12,46.0451
4.14,45.9922
4.16,45.9395
4.18,45.8868
4.2,45.8344
4.22,45.782
4.24,45.7298
4.26,45.6777
4.28,45.6257
4.3,45.5738
4.32,45.5221
4.34,45.4705
4.36,45.419
4.38,45.3676
4.4,45.3163
4.42,45.2652
4.44,45.2141
4.46,45.1631
4.48,45.1123
4.5,45.0615
4.52,45.0109
4.54,44.9603
4.56,44.9099
4.58,44.8595
4.6,44.8093
4.62,44.7591
4.64,44.709
4.66,44.659
4.68,44.6091
4.7,44.5593
4.72,44.5095
4.74,44.4599
4.76,44.4103
4.78,44.3608
4.8,44.3114
4.82,44.262
4.84,44.2127
4.86,44.1635
4.88,44.1144
4.9,44.0653
4.92,44.0163
4.94,43.9674
4.96,43.9185
4.98,43.8697
5,43.821
5.02,43.7723
5.04,43.7237
5.06,43.6751
5.08,43.6266
5.1,43.5781
5.12,43.5297
5.14,43.4814
5.16,43.4331
5.18,43.3848
5.2,43.3366
5.22,43.2884
5.24,43.2403
5.26,43.1922
5.28,43.1442
5.3,43.0962
5.32,43.0483
5.34,43.0003
5.36,42.9525
5.38,42.9046
5.4,42.8568
5.42,42.809
5.44,42.7613
5.46,42.7135
5.48,42.6658
5.5,42.6182
5.52,42.5705
5.54,42.5229
5.56,42.4753
5.58,42.4278
5.6,42.3802
5.62,42.3327
5.64,42.2852
5.66,42.2377
5.68,42.1902
5.7,42.1427
5.72,42.0953
5.74,42.0478
5.76,42.0004
5.78,41.953
5.8,41.9055
5.82,41.8581
5.84,41.8107
5.86,41.7633
5.88,41.7159
5.9,41.6685
5.92,41.6212
5.94,41.5738
5.96,41.5264
5.98,41.479
6,41.4316
6.02,41.3842
6.04,41.3367
6.06,41.2893
6.08,41.2419
6.1,41.1944
6.12,41.147
6.14,41.0995
6.16,41.052
6.18,41.0045
6.2,40.957
6.22,40.9095
6.24,40.862
6.26,40.8144
6.28,40.7668
6.3,40.7192
6.32,40.6715
6.34,40.6239
6.36,40.5762
6.38,40.5285
6.4,40.4807
6.42,40.433
6.44,40.3851
6.46,40.3373
6.48,40.2894
6.5,40.2415
6.52,40.1936
6.54,40.1456
6.56,40.0976
6.58,40.0495
6.6,40.0014
6.62,39.9533
6.64,39.9051
6.66,39.8568
6.68,39.8086
6.7,39.7602
6.72,39.7118
6.74,39.6634
6.76,39.6149
6.78,39.5664
6.8,39.5178
6.82,39.4692
6.84,39.4205
6.86,39.3717
6.88,39.3229
6.9,39.274
6.92,39.2251
6.94,39.176
6.96,39.127
6.98,39.0778
7,39.0286
7.02,38.9793
7.04,38.93
7.06,38.8806
7.08,38.8311
7.1,38.7815
7.12,38.7318
7.14,38.6821
7.16,38.6323
7.18,38.5824
7.2,38.5324
7.22,38.4824
7.24,38.4322
7.26,38.382
7.28,38.3317
7.3,38.2813
7.32,38.2308
7.34,38.1802
7.36,38.1295
7.38,38.0787
7.4,38.0278
7.42,37.9768
7.44,37.9257
7.46,37.8746
7.48,37.8233
7.5,37.7719
7.52,37.7203
7.54,37.6687
7.56,37.617
7.58,37.5651
7.6,37.5132
7.62,37.4611
7.64,37.4089
7.66,37.3566
7.68,37.3041
7.7,37.2516
7.72,37.1989
7.74,37.1461
7.76,37.0931
7.78,37.04
7.8,36.9868
7.82,36.9334
7.84,36.8799
7.86,36.8263
7.88,36.7725
7.9,36.7186
7.92,36.6645
7.94,36.6103
7.96,36.556
7.98,36.5014
8,36.4468
8.02,36.3919
8.04,36.3369
8.06,36.2818
8.08,36.2265
8.1,36.171
8.12,36.1153
8.14,36.0595
8.16,36.0035
8.18,35.9473
8.2,35.891
8.22,35.8344
8.24,35.7777
8.26,35.7208
8.28,35.6637
8.3,35.6064
8.32,35.5489
8.34,35.4913
8.36,35.4334
8.38,35.3753
8.4,35.317
8.42,35.2585
8.44,35.1998
